symbol,trait,trait_label
APLNR,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d8985d6b4525404861b4,Secondary hypothyroidism
APLNR,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e847e62c80b246ba7593,Atrioventricular nodal reentrant tachycardia (AVNRT)
APLNR,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e9a7cbf9000436a8a46c,Graves' disease
APLNR,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ea15f29a3b2653d0ca13,Right ventricular end-diastolic volume; BSA indexed
APLNR,https://purl.org/okn/frink/kg/digcfdekg/node/trait/efb50b94c9e588000494,Atrial fibrillation
APLNR,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f3b68e141b52376867c3,Left ventricular stroke volume
APLNR,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f78a6c1a2155d5aa3a10,Gestational duration; maternal genotype effect
APLNR,https://purl.org/okn/frink/kg/digcfdekg/node/trait/fae0927469a221a21748,Fresh fruit consumption
AQP1,http://purl.obolibrary.org/obo/OBA_2045559,bone density
AQP1,http://purl.obolibrary.org/obo/OBA_2050001,Ascending aorta diameter
AQP1,http://www.ebi.ac.uk/efo/EFO_0004531,urate measurement
AQP1,http://www.ebi.ac.uk/efo/EFO_0004761,uric acid measurement
AQP1,http://www.ebi.ac.uk/efo/EFO_0005134,amino acid measurement
AQP1,http://www.ebi.ac.uk/efo/EFO_0006335,Systolic blood pressure
AQP1,http://www.ebi.ac.uk/efo/EFO_0006336,diastolic blood pressure
AQP1,http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density
AQP1,http://www.ebi.ac.uk/efo/EFO_0007874,gut microbiome measurement
AQP1,http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density
AQP1,http://www.ebi.ac.uk/efo/EFO_0009473,hemolysis
AQP1,http://www.ebi.ac.uk/efo/EFO_0009961,Insulinogenic index
AQP1,http://www.ebi.ac.uk/efo/EFO_0010151,soluble triggering receptor expressed on myeloid cells 2 measurement
AQP1,http://www.ebi.ac.uk/efo/EFO_0803329,S-7-hydroxywarfarin measurement
AQP1,http://www.orpha.net/ORDO/Orphanet_101435,Rare genetic eye disease
AQP1,http://www.orpha.net/ORDO/Orphanet_102015,Autosomal recessive limb-girdle muscular dystrophy
AQP1,http://www.orpha.net/ORDO/Orphanet_139033,Progeroid syndrome
AQP1,http://www.orpha.net/ORDO/Orphanet_140471,Hereditary sensory and autonomic neuropathy
AQP1,http://www.orpha.net/ORDO/Orphanet_140477,Autosomal recessive hereditary sensory and autonomic neuropathy
AQP1,http://www.orpha.net/ORDO/Orphanet_156168,Retinal ciliopathy due to mutation in the retinitis pigmentosa-1 gene
AQP1,http://www.orpha.net/ORDO/Orphanet_156601,Rare genetic hepatic disease
AQP1,http://www.orpha.net/ORDO/Orphanet_156610,Rare genetic respiratory disease
AQP1,http://www.orpha.net/ORDO/Orphanet_156638,Rare genetic endocrine disease
AQP1,http://www.orpha.net/ORDO/Orphanet_183490,Genetic photodermatosis
AQP1,http://www.orpha.net/ORDO/Orphanet_183592,Genetic renal tubular disease
AQP1,http://www.orpha.net/ORDO/Orphanet_250805,Serpinopathy
AQP1,http://www.orpha.net/ORDO/Orphanet_263,Limb-girdle muscular dystrophy
AQP1,http://www.orpha.net/ORDO/Orphanet_284811,Syndromic oculocutaneous albinism
AQP1,http://www.orpha.net/ORDO/Orphanet_309340,Disorder of lysosomal-related organelles
AQP1,http://www.orpha.net/ORDO/Orphanet_359,Pediatric-onset glaucoma of genetic origin
AQP1,http://www.orpha.net/ORDO/Orphanet_363245,Genetic progeroid syndrome
AQP1,http://www.orpha.net/ORDO/Orphanet_466084,Genetic otorhinolaryngologic disease
AQP1,http://www.orpha.net/ORDO/Orphanet_506210,Rare disorder potentially indicated for liver transplant
AQP1,http://www.orpha.net/ORDO/Orphanet_506213,Rare disorder potentially indicated for kidney transplant
AQP1,http://www.orpha.net/ORDO/Orphanet_506219,Rare disorder potentially indicated for hematopoietic stem cell transplant
AQP1,http://www.orpha.net/ORDO/Orphanet_519284,Rare disorder of the anterior segment of the eye
AQP1,http://www.orpha.net/ORDO/Orphanet_519311,Rare disorder of the posterior segment of the eye
AQP1,http://www.orpha.net/ORDO/Orphanet_519315,Rare retinal disorder
AQP1,http://www.orpha.net/ORDO/Orphanet_519319,Isolated stationary inherited retinal disorder
AQP1,http://www.orpha.net/ORDO/Orphanet_519329,Rare disorder involving multiple structures of the eye
AQP1,http://www.orpha.net/ORDO/Orphanet_520814,Rare disorder of the visual organs
AQP1,http://www.orpha.net/ORDO/Orphanet_520817,Isolated inherited retinal disorder
AQP1,http://www.orpha.net/ORDO/Orphanet_522504,Rare genetic disorder of the visual organs
AQP1,http://www.orpha.net/ORDO/Orphanet_522538,Rare genetic disorder of the anterior segment of the eye
AQP1,http://www.orpha.net/ORDO/Orphanet_522570,Rare genetic disorder of the posterior segment of the eye
AQP1,http://www.orpha.net/ORDO/Orphanet_522572,Rare genetic retinal disorder
AQP1,http://www.orpha.net/ORDO/Orphanet_522578,Rare genetic disorder involving multiple structures of the eye
AQP1,http://www.orpha.net/ORDO/Orphanet_523000,Pediatric-onset glaucoma
AQP1,http://www.orpha.net/ORDO/Orphanet_525677,Genetic congenital malformation of the eye with glaucoma as a major feature
AQP1,http://www.orpha.net/ORDO/Orphanet_57146,Rare hepatic disease
AQP1,http://www.orpha.net/ORDO/Orphanet_68361,Rare deafness
AQP1,http://www.orpha.net/ORDO/Orphanet_71859,Rare genetic neurological disorder
AQP1,http://www.orpha.net/ORDO/Orphanet_71862,Inherited retinal disorder
AQP1,http://www.orpha.net/ORDO/Orphanet_79062,Disorder of amino acid and other organic acid metabolism
AQP1,http://www.orpha.net/ORDO/Orphanet_791,Retinitis pigmentosa
AQP1,http://www.orpha.net/ORDO/Orphanet_79390,Rare photodermatosis
AQP1,http://www.orpha.net/ORDO/Orphanet_79430,Hermansky-Pudlak syndrome
AQP1,http://www.orpha.net/ORDO/Orphanet_87884,Non-syndromic genetic deafness
AQP1,http://www.orpha.net/ORDO/Orphanet_90635,Rare autosomal dominant non-syndromic sensorineural deafness type DFNA
AQP1,http://www.orpha.net/ORDO/Orphanet_90636,Rare autosomal recessive non-syndromic sensorineural deafness type DFNB
AQP1,http://www.orpha.net/ORDO/Orphanet_90642,Syndromic genetic deafness
AQP1,http://www.orpha.net/ORDO/Orphanet_93603,Rare renal tubular disease
AQP1,http://www.orpha.net/ORDO/Orphanet_93626,Rare renal disease
AQP1,http://www.orpha.net/ORDO/Orphanet_96210,Rare genetic deafness
AQP1,http://www.orpha.net/ORDO/Orphanet_97955,Rare respiratory disease
AQP1,http://www.orpha.net/ORDO/Orphanet_97966,Rare ophthalmic disorder
AQP1,http://www.orpha.net/ORDO/Orphanet_97978,Rare endocrine disease
AQP1,http://www.orpha.net/ORDO/Orphanet_98006,Rare neurologic disease
AQP1,http://www.orpha.net/ORDO/Orphanet_98036,Rare otorhinolaryngologic disease
AQP1,http://www.orpha.net/ORDO/Orphanet_98056,Rare genetic renal disease
AQP1,http://www.orpha.net/ORDO/Orphanet_98456,Dense granule disease
AQP1,http://www.orpha.net/ORDO/Orphanet_98631,Congenital malformation of the eye with glaucoma as a major feature
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0c58edab8f3e3255423e,Type 1 diabetes with renal manifestations
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/108ed1849156f76a1b9d,gout
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/147bf20520e4add29eb9,Chronic kidney disease (CKD)
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/191b1bd58e02ce111ef2,Photoreceptor cell outer nuclear layer thickness
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/2cf19057fbed004c20dd,bone fracture
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/2dd2f659536d07e3794c,Ascending aorta strain
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/3489647b3b22e77c8dd1,Hypertension in type 2 diabetes
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/3758840089abe857f634,breast milk measurement
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/45ebb77b7cf81de7a085,Any stroke
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/47d6cee4efc85df52c5d,HOMA-B adjusted for BMI
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/55e5142275c97d47cee4,Blood urea nitrogen
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5ec3c8e783551ec9f974,CT Histogram; Inspiratory; 15th Percentile in Hu; RML
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/69923b87245f7ce91e42,Type 1 diabetes with ketoacidosis
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/739e6e5e386a8f800a24,Pituitary hypofunction
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/75b10b0b577b3d03371c,Aggregate vessel volume; vessels 35-40 mm2
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7ebe0fc58919358edce8,Complete effacement of parenchyma; including septae and bronchovascular bundles
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/880fb0c520f9c5a91825,urolithiasis
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a523ac3075c56990c336,Pancreatic cancer
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a6361909d7283549686d,serum albumin measurement
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a6f45a4eecab52e52562,Bicarbonate levels
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ae99105b1d5880597eb7,CT visual scoring; wall thickening
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b16ce0ba9a9a81be2f58,Hip shape mode 3
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c81f1fbfcd2e52f9b34c,nephrolithiasis
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD)
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d7bfd611f4d1beb7bf2a,Aorta average diameter
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d8790ceb0a9206c4210c,BSA-indexed aortic area
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d8d2b8dd90266380dca4,Serum urate
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e21a4de0de7e57a4ea9c,Kidney stone disease
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e400916c9394f952ebfe,Primary open-angle glaucoma
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e427891a668896a2ca2d,Type 2 diabetes with renal manifestations
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ebf7f76ec638dff57195,INL retinal layer thickness
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ec6483a75de5db5b5072,serum urea measurement
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/efd80cbece0c768df609,Aggregate vessel volume; vessels 40-45 mm2
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f1a83755956c54d86946,Descending aorta strain
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture
AQP1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f76329af0589ccc14f2b,OPL retinal layer thickness
ARG1,http://purl.obolibrary.org/obo/HP_0001395,Hepatic fibrosis
ARG1,http://purl.obolibrary.org/obo/HP_0002619,Varicose veins
ARG1,http://purl.obolibrary.org/obo/HP_0008843,Hip osteoarthritis
ARG1,http://purl.obolibrary.org/obo/HP_0100280,Crohn's disease
ARG1,http://purl.obolibrary.org/obo/MONDO_0001703,color vision disorder
ARG1,http://purl.obolibrary.org/obo/MONDO_0003009,Hyperaldosteronism
ARG1,http://purl.obolibrary.org/obo/OBA_0003747,glomerular filtration rate
ARG1,http://purl.obolibrary.org/obo/PR_000009758,Leptin
ARG1,http://www.ebi.ac.uk/efo/EFO_0000195,metabolic syndrome
ARG1,http://www.ebi.ac.uk/efo/EFO_0004555,glycoprotein measurement
ARG1,http://www.ebi.ac.uk/efo/EFO_0004570,bilirubin measurement
ARG1,http://www.ebi.ac.uk/efo/EFO_0004574,Total cholesterol
ARG1,http://www.ebi.ac.uk/efo/EFO_0004611,low density lipoprotein cholesterol measurement
ARG1,http://www.ebi.ac.uk/efo/EFO_0004615,apolipoprotein B measurement
ARG1,http://www.ebi.ac.uk/efo/EFO_0004696,sex hormone-binding globulin measurement
ARG1,http://www.ebi.ac.uk/efo/EFO_0004725,metabolite measurement
ARG1,http://www.ebi.ac.uk/efo/EFO_0004747,protein measurement
ARG1,http://www.ebi.ac.uk/efo/EFO_0004908,testosterone measurement
ARG1,http://www.ebi.ac.uk/efo/EFO_0005116,urinary metabolite measurement
ARG1,http://www.ebi.ac.uk/efo/EFO_0005689,non-high density lipoprotein cholesterol measurement
ARG1,http://www.ebi.ac.uk/efo/EFO_0006524,L-arginine measurement
ARG1,http://www.ebi.ac.uk/efo/EFO_0006832,Disposition index
ARG1,http://www.ebi.ac.uk/efo/EFO_0009768,glutamine measurement
ARG1,http://www.ebi.ac.uk/efo/EFO_0009776,ornithine measurement
ARG1,http://www.ebi.ac.uk/efo/EFO_0020990,arginine measurement
ARG1,http://www.orpha.net/ORDO/Orphanet_101940,Rare metabolic liver disease
ARG1,http://www.orpha.net/ORDO/Orphanet_101988,Primary immunodeficiency due to a defect in innate immunity
ARG1,http://www.orpha.net/ORDO/Orphanet_101997,Primary immunodeficiency
ARG1,http://www.orpha.net/ORDO/Orphanet_101998,Rare epilepsy
ARG1,http://www.orpha.net/ORDO/Orphanet_156601,Rare genetic hepatic disease
ARG1,http://www.orpha.net/ORDO/Orphanet_166481,Metabolic diseases with epilepsy
ARG1,http://www.orpha.net/ORDO/Orphanet_182231,Rare rheumatologic disease
ARG1,http://www.orpha.net/ORDO/Orphanet_183426,Genetic epidermal disorder
ARG1,http://www.orpha.net/ORDO/Orphanet_183512,Rare genetic epilepsy
ARG1,http://www.orpha.net/ORDO/Orphanet_183770,Rare genetic immune disease
ARG1,http://www.orpha.net/ORDO/Orphanet_2032,Idiopathic pulmonary fibrosis
ARG1,http://www.orpha.net/ORDO/Orphanet_225689,Amino acid or protein metabolism disease with epilepsy
ARG1,http://www.orpha.net/ORDO/Orphanet_280342,Rare systemic or rheumatological disease of childhood
ARG1,http://www.orpha.net/ORDO/Orphanet_281082,Inherited non-syndromic ichthyosis
ARG1,http://www.orpha.net/ORDO/Orphanet_281097,Autosomal recessive congenital ichthyosis
ARG1,http://www.orpha.net/ORDO/Orphanet_289899,Organic aciduria
ARG1,http://www.orpha.net/ORDO/Orphanet_290836,Systemic disease with skin involvement
ARG1,http://www.orpha.net/ORDO/Orphanet_486955,Rare pediatric rheumatologic disease
ARG1,http://www.orpha.net/ORDO/Orphanet_506210,Rare disorder potentially indicated for liver transplant
ARG1,http://www.orpha.net/ORDO/Orphanet_567554,Systemic disease with glomerulopathy as a major feature
ARG1,http://www.orpha.net/ORDO/Orphanet_567558,Non-genetic systemic disease with glomerulopathy as a major feature
ARG1,http://www.orpha.net/ORDO/Orphanet_57146,Rare hepatic disease
ARG1,http://www.orpha.net/ORDO/Orphanet_611314,Rare syndromic intellectual disability without multiple congenital anomalies/dysmorphic syndrome
ARG1,http://www.orpha.net/ORDO/Orphanet_68367,Rare inborn errors of metabolism
ARG1,http://www.orpha.net/ORDO/Orphanet_68385,Neurometabolic disease
ARG1,http://www.orpha.net/ORDO/Orphanet_748,Mendelian susceptibility to mycobacterial diseases
ARG1,http://www.orpha.net/ORDO/Orphanet_79062,Disorder of amino acid and other organic acid metabolism
ARG1,http://www.orpha.net/ORDO/Orphanet_79163,Classic organic aciduria
ARG1,http://www.orpha.net/ORDO/Orphanet_79167,Disorder of urea cycle metabolism and ammonia detoxification
ARG1,http://www.orpha.net/ORDO/Orphanet_79173,Disorder of methionine cycle and sulfur amino acid metabolism
ARG1,http://www.orpha.net/ORDO/Orphanet_79185,Disorder of ornithine or proline metabolism
ARG1,http://www.orpha.net/ORDO/Orphanet_79213,Mucopolysaccharidosis
ARG1,http://www.orpha.net/ORDO/Orphanet_79353,Epidermal disease
ARG1,http://www.orpha.net/ORDO/Orphanet_79357,Hereditary palmoplantar keratoderma
ARG1,http://www.orpha.net/ORDO/Orphanet_93548,Glomerular disease
ARG1,http://www.orpha.net/ORDO/Orphanet_98004,Rare immune disease
ARG1,http://www.orpha.net/ORDO/Orphanet_98053,Rare genetic disease
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0084242dc9e3c8ea5863,eGFRcreat in individuals with diabetes
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0585d6614db9516e6927,Triglyceride levels in individuals without type 2 diabetes
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/097aeec09ee173db6657,HOMA-IR at V2 minus HOMA-IR at V1
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0b1c98d794948c955d83,eGFRcreat (serum creatinine)
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/147bf20520e4add29eb9,Chronic kidney disease (CKD)
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/150cfcee6e3e6fb073a9,Serum creatinine
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/1d971872cde302157014,Type 1 diabetes with neurological manifestations
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/210c7ff362209625babd,Iron deficiency
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/25139ff5c98a079d2d6a,Type 1 diabetes with ophthalmic manifestations
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/28d08eabe9419510c423,REM sleep behavior disorder in Parkinson's disease
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/2cd3d1f414a38521bc71,blood metabolite measurement
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/2d0d309b737e180e1734,Iron deficiency (dominant model)
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/3b10714f934e10bc9e01,Direct bilirubin
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/40e3c5c038d67ab06dd8,lysine measurement
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/43df8d6543f07f407ee6,eGFRcreat relative annualized decline in individuals with diabetes
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/462ff334979211cbf280,Sex hormone binding globulin (SHBG) levels
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5d5f260f07bf2a5b463b,Smoking-fasting glucose interaction
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5f0fbb61490dd9a96831,Type 2 diabetes (heterodominant model)
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/61d463d894e324afff11,Disposition index adj BMI
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/68f29faba0064b12f632,serum homoarginine measurement
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6e71eca65ab39726e91b,Square root of wall area for a hypothetical 15-mm internal perimeter airway; Vida
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/778bf57bfbdb7c29b0f5,Myocardial infarction
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7a7e7c57e8b19c07e884,CCS causative cardio-aortic embolism major
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7d3429ec21cd80f1f54e,Alanine transaminase (ALT)
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/83b12cec37e9f2eb824f,serum metabolite measurement
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/88937649daf022139324,Daytime napping (usually vs. never/rarely/sometimes)
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9a307a32423e5be14613,Hypertrophic cardiomyopathy
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a067015d5025eb5a1513,Parental longevity (mother's age at death)
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a6361909d7283549686d,serum albumin measurement
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a6a492eaddbd59fb55f5,Iron deficiency (additive model)
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a94204e384b32b3131ac,REM sleep behavior disorder
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b65809b20ac722c2f580,visual perception measurement
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b745628284af28078fbe,eGFRcreat in individuals without diabetes
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b8b280e7c2573209fd4f,Type 2 diabetes (dominant model)
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c8d9659b8b26fd0ba97a,blood protein measurement
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ca657b7d9035616cd412,Coronary artery disease (CAD) in subjects without diabetes
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d1ced41cff1fd11becce,Fasting glucose
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d1d86ebfb7152f890324,Triglycerides
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d28fec4c3e7cc9823c58,Accelerometer-based physical activity measurement (fraction of time with accelerations >425 milli-gravities)
ARG1,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d3e168d6c379d2a170eb,vitamin D measurement
