assay,symbol,taxonomy,gene,log2fc,adj_p,osd
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,IM4,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/50126,1.19892,0.00359625,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,TpnC47D,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36195,-1.23884,0.00847302,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,spz3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34077,-1.87665,0.0145149,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG3999,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41253,-1.79897,5.23507e-11,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG33510,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3346224,-2.15372,0.00495618,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG15772,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31498,-4.61627,4.92667e-18,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG1124,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40613,-2.64714,0.00189255,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Jhe,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36780,-2.57071,0.00781702,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG5326,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42655,-1.70864,0.0314948,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG3777,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/30979,-3.38885,0.00127121,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,cysu,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42100,-7.68894,0.000797335,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG5955,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40268,-2.38106,0.000194331,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Sid,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43390,1.3254,0.0228728,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cyp6w1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35543,2.99939,4.4115e-10,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cpr62Bc,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38241,-8.63625,2.44286e-10,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG13606,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42873,-3.37321,0.000131751,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,TotB,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42474,-2.55155,9.92427e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,PH4alphaMP,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43624,-2.62692,9.16984e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG11594,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38473,-1.17875,0.0121882,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cyp4e3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34291,-1.35717,0.0112218,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG15199,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32051,-1.35818,0.00202008,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cyp6a16,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19836250,-3.64336,3.48586e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CR31427,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43464,-1.26425,0.0271087,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,haf,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33339,-4.71621,7.08499e-09,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG4374,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42767,-2.77263,0.003264,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cpr76Bd,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40123,-7.04332,4.95909e-16,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG10352,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32147,-1.1254,3.58572e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,SkpB,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36298,-3.96402,0.000734522,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG16772,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35281,3.0048,3.75064e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG43402,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/12797876,-1.01035,3.07787e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CARPB,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31915,-1.17544,0.000322868,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,TotX,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/117460,-2.86751,2.93916e-12,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,TpnC41C,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35473,-6.10327,2.89497e-09,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG10936,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37000,-2.57717,1.4699e-13,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Obp83ef,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40747,-1.21943,0.00237648,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,rhi,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/44879,3.3908,0.0108738,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,fln,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40185,-6.47824,7.26504e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG10348,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35132,-2.53027,2.76881e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,b6,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31124,-2.92138,0.0108738,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Yp2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31938,-1.17844,1.90249e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,IRSp53,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39258,-1.34253,0.00662874,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Kul,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43501,-1.18785,0.0187661,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG42269,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38689,-3.2568,0.000153533,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Peritrophin-A,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33023,-3.13437,2.28092e-08,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,GstS1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36927,-1.12127,0.000879377,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Dgat2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35719,1.7945,0.00460782,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,firl,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34627,-1.26433,1.88004e-28,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG34205,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37526,-4.01887,0.0251736,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Npc2h,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43649,-1.85709,1.33966e-08,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG6330,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43240,-1.04976,0.00741948,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cyp4s3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32444,-1.39902,0.000200329,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,kkv,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/45884,-7.68947,1.53043e-11,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG11459,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40741,-2.77609,1.10735e-18,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG43092,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/12798515,-1.32646,0.00934429,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG33307,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/2768914,1.09334,0.0342625,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG15544,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43655,-1.85205,0.0299914,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG13155,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36346,-2.30473,2.2375e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,BomS3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/50209,1.33306,0.00608912,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,hgo,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34552,-1.50138,9.90428e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG8745,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39530,1.15159,0.00475848,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG7227,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34088,-3.16125,8.42815e-12,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG14787,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31096,-2.61591,0.0310206,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG31664,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33359,-2.00666,0.00164789,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,obst-B,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34336,-4.80596,2.93916e-12,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cpr49Ah,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36354,-9.27494,0.00682637,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG30090,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/246448,-1.55724,1.77833e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG41520,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/5740294,-1.71456,0.000107166,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,pip,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40104,-6.45124,9.16984e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Tie,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38559,-1.19057,0.0291233,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cys,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41767,-1.15092,0.00240085,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG31997,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/319064,-1.10313,0.0499665,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG31028,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43586,-2.51899,6.77589e-07,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,ckd,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38402,-4.01546,0.00691073,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Gnmt,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41561,2.87062,0.000447985,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,p38c,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/2768679,-1.16032,0.00263998,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG14439,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31614,-1.28904,0.00576113,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Nepl14,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42700,-1.2879,3.48586e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,nrv3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35408,-1.65124,4.05635e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Pxd,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/2768671,-5.71844,0.000256751,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Lrt,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37342,-1.16568,0.0442332,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG31832,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/318970,-2.30219,0.000267263,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cpr97Eb,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43259,-6.54643,1.89428e-15,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Mink,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42982,2.56649,0.00920414,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cpr62Bb,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38240,-2.65366,0.0209803,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Vdup1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38023,-1.45393,0.000259615,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG42365,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37469,-1.43784,5.85239e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG11550,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43731,-2.80381,0.0426387,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,sona,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37762,-3.27674,6.76108e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG14567,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40420,1.68278,0.030368,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cyt-c-d,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34995,-3.70865,0.0128139,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,TpnC4,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35498,-4.0688,0.0059041,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Nplp3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/59235,-10.9422,1.92882e-11,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Obp83g,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/170878,-2.81352,0.0276866,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,obst-A,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33022,-4.7466,1.30416e-15,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Obp99a,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43488,-1.95322,8.69321e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,pot,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32154,-1.39627,0.00547268,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG40198,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3354922,-5.03839,1.78842e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG12470,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/30977,-1.70242,0.0335983,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,l(2)34Fc,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34838,-2.34081,2.04031e-08,OSD-347
