osd,hEntrez,humanSymbol,log2fc,adj_p,top_fanout,model_symbols,tissue,system,species,dir,strict
OSD-207,8013,NR4A3,-1.21813,0.000647177,3,Hr38,head,FLYHEAD,fly,DOWN,True
OSD-207,8029,CUBN,2.67921,0.00977752,1,CG42255,head,FLYHEAD,fly,UP,True
OSD-207,8048,CSRP3,-1.38457,0.000240129,3,Mlp60A|Mlp84B,head,FLYHEAD,fly,DOWN,True
OSD-207,8106,PABPN1,1.37745,4.50953e-13,1,Pabp2,head,FLYHEAD,fly,UP,True
OSD-207,8140,SLC7A5,-1.10006,0.00597258,12,slif,head,FLYHEAD,fly,DOWN,True
OSD-207,8273,SLC10A3,-3.57691,0.00516572,2,CG9903,head,FLYHEAD,fly,DOWN,True
OSD-207,8288,EPX,-6.4761,1.6088e-06,5,Pxd|cysu,head,FLYHEAD,fly,DOWN,True
OSD-207,8309,ACOX2,-2.98507,0.00470134,1,Acox57D-d|CG4586,head,FLYHEAD,fly,DOWN,True
OSD-207,8382,NME5,-2.51825,2.46453e-10,1,CG15547,head,FLYHEAD,fly,DOWN,True
OSD-207,8403,SOX14,-1.62545,0.00261249,19,Sox14|Sox21a,head,FLYHEAD,fly,DOWN,True
OSD-207,8424,BBOX1,4.98891,0.00381919,1,CG10814|CG5321,head,FLYHEAD,fly,UP,True
OSD-207,8435,SOAT2,-1.26678,0.00317094,2,CG8112,head,FLYHEAD,fly,DOWN,True
OSD-207,8513,LIPF,-6.13208,3.96184e-06,6,CG11406|CG18302|CG3635|CG6753|CG7329|Lip2|Lip3|Lip4,head,FLYHEAD,fly,DOWN,True
OSD-207,8515,ITGA10,2.44055,0.000800104,18,ItgaPS4,head,FLYHEAD,fly,UP,True
OSD-207,8516,ITGA8,2.44055,0.000800104,18,ItgaPS4,head,FLYHEAD,fly,UP,True
OSD-207,8525,DGKZ,-1.394,7.25467e-11,9,rdgA,head,FLYHEAD,fly,DOWN,True
OSD-207,8526,DGKE,-1.394,7.25467e-11,9,rdgA,head,FLYHEAD,fly,DOWN,True
OSD-207,8527,DGKD,-1.394,7.25467e-11,9,rdgA,head,FLYHEAD,fly,DOWN,True
OSD-207,8529,CYP4F2,3.33857,4.10384e-07,13,Cyp4aa1|Cyp4ac1|Cyp4ac2|Cyp4ad1|Cyp4ae1|Cyp4c3|Cyp4d1|Cyp4d14|Cyp4d21|Cyp4e2|Cyp4e3|Cyp4p1|Cyp4p2|Cyp4s3,head,FLYHEAD,fly,UP,True
OSD-207,8553,BHLHE40,-3.59013,0.000534153,13,E(spl)m3-HLH|E(spl)m7-HLH,head,FLYHEAD,fly,DOWN,True
OSD-207,8567,MADD,-1.0094,1.84046e-21,1,Rab3-GEF,head,FLYHEAD,fly,DOWN,True
OSD-207,8574,AKR7A2,1.29359,0.00308725,9,CG3397|CG6083,head,FLYHEAD,fly,UP,True
OSD-207,8575,PRKRA,5.71955,0.000270272,14,CG12493,head,FLYHEAD,fly,UP,True
OSD-207,8611,PLPP1,-1.93931,0.00336782,10,CG11425|CG11437|wun2,head,FLYHEAD,fly,DOWN,True
OSD-207,8612,PLPP2,-1.93931,0.00336782,10,CG11425|CG11437|wun2,head,FLYHEAD,fly,DOWN,True
OSD-207,8613,PLPP3,-1.93931,0.00336782,10,CG11425|CG11437|wun2,head,FLYHEAD,fly,DOWN,True
OSD-207,8637,EIF4EBP3,-1.20964,4.40286e-07,3,Thor,head,FLYHEAD,fly,DOWN,True
OSD-207,8644,AKR1C3,1.29359,0.00308725,9,CG3397|CG6083,head,FLYHEAD,fly,UP,True
OSD-207,8645,KCNK5,-1.10664,1.82493e-14,15,CG10864|Task6,head,FLYHEAD,fly,DOWN,True
OSD-207,8651,SOCS1,1.50055,0.00297696,7,Socs36E,head,FLYHEAD,fly,UP,True
OSD-207,8659,ALDH4A1,2.9048,0.00203969,1,P5CDh2,head,FLYHEAD,fly,UP,True
OSD-207,8671,SLC4A4,-1.17281,1.42388e-24,9,Ae2,head,FLYHEAD,fly,DOWN,True
OSD-207,8722,CTSF,1.11832,0.00529265,3,CG11459|Swim,head,FLYHEAD,fly,UP,True
OSD-207,8760,CDS2,-1.00082,2.44087e-13,2,Cds,head,FLYHEAD,fly,DOWN,True
OSD-207,8788,DLK1,-2.28464,1.25337e-07,2,NimA,head,FLYHEAD,fly,DOWN,True
OSD-207,8798,DYRK4,-1.07639,3.0387e-05,1,Dyrk2,head,FLYHEAD,fly,DOWN,True
OSD-207,8811,GALR2,-1.40787,2.91921e-05,1,AstA-R2,head,FLYHEAD,fly,DOWN,True
OSD-207,8824,CES2,1.86331,0.0001826,12,CG4757|CG9289|Est-P|Jhe|Jhedup|alpha-Est2|alpha-Est5,head,FLYHEAD,fly,UP,True
OSD-207,8835,SOCS2,1.50055,0.00297696,7,Socs36E,head,FLYHEAD,fly,UP,True
OSD-207,8836,GGH,-1.20856,0.00195261,1,l(3)72Dr,head,FLYHEAD,fly,DOWN,True
OSD-207,8837,CFLAR,7.58715,0.000559217,14,Decay|Dronc,head,FLYHEAD,fly,UP,True
OSD-207,8854,ALDH1A2,1.34962,0.00618905,10,CG8665,head,FLYHEAD,fly,UP,True
OSD-207,8875,VNN2,8.28078,3.47299e-06,3,Btnd|CG32750|CG32751|vanin-like,head,FLYHEAD,fly,UP,True
OSD-207,8876,VNN1,8.28078,3.47299e-06,3,Btnd|CG32750|CG32751|vanin-like,head,FLYHEAD,fly,UP,True
OSD-207,8900,CCNA1,-1.03395,0.000362875,17,CycE,head,FLYHEAD,fly,DOWN,True
OSD-207,8985,PLOD3,-1.15133,7.18222e-05,3,Plod,head,FLYHEAD,fly,DOWN,True
OSD-207,8988,HSPB3,-3.96244,6.71931e-05,7,Hsp22|Hsp26|Hsp67Ba|Hsp67Bc|l(2)efl,head,FLYHEAD,fly,DOWN,True
OSD-207,8989,TRPA1,1.16085,3.56186e-07,1,TrpA1,head,FLYHEAD,fly,UP,True
OSD-207,8993,PGLYRP1,3.87278,0.0359504,4,PGRP-LF|PGRP-SA|PGRP-SB1|PGRP-SC1a|PGRP-SC2|PGRP-SD,head,FLYHEAD,fly,UP,True
OSD-207,9021,SOCS3,1.50055,0.00297696,7,Socs36E,head,FLYHEAD,fly,UP,True
OSD-207,9022,CLIC3,-2.70479,0.002238,12,GstD1|GstD6|GstE1|GstE13|GstE3|GstE4|GstE7|GstE8,head,FLYHEAD,fly,DOWN,True
OSD-207,9024,BRSK2,-1.31538,2.8420900000000004e-24,9,Nuak1,head,FLYHEAD,fly,DOWN,True
OSD-207,9056,SLC7A7,-1.10006,0.00597258,12,slif,head,FLYHEAD,fly,DOWN,True
OSD-207,9057,SLC7A6,-1.10006,0.00597258,12,slif,head,FLYHEAD,fly,DOWN,True
OSD-207,9096,TBX18,-2.25705,0.0435725,1,org-1,head,FLYHEAD,fly,DOWN,True
OSD-207,9097,USP14,-1.11119,0.00603118,1,Usp14,head,FLYHEAD,fly,DOWN,True
OSD-207,9104,RGN,-1.76146,0.00293017,1,smp-30,head,FLYHEAD,fly,DOWN,True
OSD-207,9120,SLC16A6,-1.3207,0.0178996,14,CG13907|Mct1,head,FLYHEAD,fly,DOWN,True
OSD-207,9121,SLC16A5,-1.3207,0.0178996,14,CG13907|Mct1,head,FLYHEAD,fly,DOWN,True
OSD-207,9122,SLC16A4,-1.3207,0.0178996,14,CG13907|Mct1,head,FLYHEAD,fly,DOWN,True
OSD-207,9123,SLC16A3,-1.3207,0.0178996,14,CG13907|Mct1,head,FLYHEAD,fly,DOWN,True
OSD-207,9124,PDLIM1,-1.52058,8.61571e-13,5,Zasp52,head,FLYHEAD,fly,DOWN,True
OSD-207,9134,CCNE2,1.22467,0.00351006,8,CycA|CycE,head,FLYHEAD,fly,UP,True
OSD-207,9136,RRP9,1.12735,0.000310955,1,U3-55K,head,FLYHEAD,fly,UP,True
OSD-207,9143,SYNGR3,-1.01128,1.94626e-11,3,Syngr,head,FLYHEAD,fly,DOWN,True
OSD-207,9145,SYNGR1,-1.01128,1.94626e-11,3,Syngr,head,FLYHEAD,fly,DOWN,True
OSD-207,9162,DGKI,-1.394,7.25467e-11,9,rdgA,head,FLYHEAD,fly,DOWN,True
OSD-207,9167,COX7A2L,-1.88625,1.75404e-05,3,CG34172,head,FLYHEAD,fly,DOWN,True
OSD-207,9182,RASSF9,-1.78566,5.12987e-06,2,CG13875,head,FLYHEAD,fly,DOWN,True
OSD-207,9194,SLC16A7,-1.3207,0.0178996,14,CG13907|Mct1,head,FLYHEAD,fly,DOWN,True
OSD-207,9197,SLC33A1,1.47027,7.55363e-10,2,CG9706,head,FLYHEAD,fly,UP,True
OSD-207,9211,LGI1,-3.63822,0.0375998,8,CG18095,head,FLYHEAD,fly,DOWN,True
OSD-207,9215,LARGE1,1.25909,6.6629e-05,3,shams,head,FLYHEAD,fly,UP,True
OSD-207,9242,MSC,2.12499,0.0345038,12,Hand|twi,head,FLYHEAD,fly,UP,True
OSD-207,9246,UBE2L6,1.72485,0.000914626,1,Ubc84D,head,FLYHEAD,fly,UP,True
OSD-207,9260,PDLIM7,-1.52058,8.61571e-13,5,Zasp52,head,FLYHEAD,fly,DOWN,True
OSD-207,9306,SOCS6,1.50055,0.00297696,7,Socs36E,head,FLYHEAD,fly,UP,True
OSD-207,9311,ASIC3,2.93629,0.0140608,8,ppk11|ppk16|ppk22|ppk29|ppk6,head,FLYHEAD,fly,UP,True
OSD-207,9356,SLC22A6,2.48226,0.00316086,22,Balat|CG14856|CG15221|CG31106|CG42269|CG4459|CG4462|CG6231|Orct2|SLC22A,head,FLYHEAD,fly,UP,True
OSD-207,9365,KL,2.05104,4.38453e-05,5,CG9701,head,FLYHEAD,fly,UP,True
OSD-207,9376,SLC22A8,2.48226,0.00316086,22,Balat|CG14856|CG15221|CG31106|CG42269|CG4459|CG4462|CG6231|Orct2,head,FLYHEAD,fly,UP,True
OSD-207,9377,COX5A,-1.14669,5.96502e-12,1,COX5A,head,FLYHEAD,fly,DOWN,True
OSD-207,9380,GRHPR,1.39498,7.74353e-06,2,CG1236,head,FLYHEAD,fly,UP,True
OSD-207,9388,LIPG,-3.65139,0.0133081,10,CG18258|CG4267|CG5162|CG6472|CG6675,head,FLYHEAD,fly,DOWN,True
OSD-207,9389,SLC22A14,2.48226,0.00316086,22,Balat|CG14856|CG15221|CG31106|CG42269|CG4459|CG4462|CG6231|Orct2|SLC22A,head,FLYHEAD,fly,UP,True
OSD-207,9390,SLC22A13,2.48226,0.00316086,22,Balat|CG14856|CG15221|CG31106|CG42269|CG4459|CG4462|CG6231|Orct2,head,FLYHEAD,fly,UP,True
OSD-207,9401,RECQL4,1.03056,0.0095568,1,RecQ4,head,FLYHEAD,fly,UP,True
OSD-207,9407,TMPRSS11D,-2.05836,4.50411e-06,18,CG1632|Sb,head,FLYHEAD,fly,DOWN,True
OSD-207,9421,HAND1,2.12499,0.0345038,12,Hand|twi,head,FLYHEAD,fly,UP,True
OSD-207,9424,KCNK6,-1.10664,1.82493e-14,15,CG10864|Task6,head,FLYHEAD,fly,DOWN,True
OSD-207,9427,ECEL1,-2.32596,2.28499e-05,6,Nep4|Nepl12|Nepl20,head,FLYHEAD,fly,DOWN,True
OSD-207,9444,QKI,-2.51347,0.00670752,4,CG3927,head,FLYHEAD,fly,DOWN,True
OSD-207,9446,GSTO1,-2.70479,0.002238,12,GstD1|GstD6|GstE1|GstE13|GstE3|GstE4|GstE7|GstE8,head,FLYHEAD,fly,DOWN,True
OSD-207,9455,HOMER2,-1.174,2.4611300000000007e-18,1,homer,head,FLYHEAD,fly,DOWN,True
OSD-207,9464,HAND2,2.12499,0.0345038,12,Hand|twi,head,FLYHEAD,fly,UP,True
OSD-207,9470,EIF4E2,-4.6824,0.0115976,4,eIF4E6|eIF4E7,head,FLYHEAD,fly,DOWN,True
OSD-207,9478,CABP1,4.25242,0.00115671,18,TpnC4,head,FLYHEAD,fly,UP,True
OSD-207,9497,SLC4A7,-1.17281,1.42388e-24,9,Ae2,head,FLYHEAD,fly,DOWN,True
OSD-207,9498,SLC4A8,-1.17281,1.42388e-24,9,Ae2,head,FLYHEAD,fly,DOWN,True
OSD-207,9499,MYOT,-1.19518,6.91507e-07,8,bt,head,FLYHEAD,fly,DOWN,True
OSD-207,9500,MAGED1,1.04407,4.692e-09,33,MAGE,head,FLYHEAD,fly,UP,True
OSD-207,9512,PMPCB,-1.00463,8.02721e-12,1,UQCR-C1,head,FLYHEAD,fly,DOWN,True
OSD-207,9516,LITAF,1.71395,0.00122293,2,CG13510|CG30269|CG30273,head,FLYHEAD,fly,UP,True
OSD-207,9520,NPEPPS,-1.30995,0.00665386,1,Psa,head,FLYHEAD,fly,DOWN,True
OSD-207,9529,BAG5,-1.25906,2.85233e-06,3,stv,head,FLYHEAD,fly,DOWN,True
OSD-207,9530,BAG4,-1.25906,2.85233e-06,3,stv,head,FLYHEAD,fly,DOWN,True
OSD-207,9531,BAG3,-1.25906,2.85233e-06,3,stv,head,FLYHEAD,fly,DOWN,True
OSD-207,9551,ATP5MF,-1.19486,3.35036e-09,1,ATPsynF,head,FLYHEAD,fly,DOWN,True
OSD-207,9554,SEC22B,1.05956,2.69886e-06,1,Sec22,head,FLYHEAD,fly,UP,True
OSD-207,9580,SOX13,-1.62545,0.00261249,19,Sox14|Sox21a,head,FLYHEAD,fly,DOWN,True
OSD-207,9588,PRDX6,2.35176,4.14785e-05,3,CG12896|Prx2540-1|Prx2540-2,head,FLYHEAD,fly,UP,True
OSD-207,9609,RAB36,-1.03628,0.000740085,1,RabX5,head,FLYHEAD,fly,DOWN,True
OSD-207,9619,ABCG1,-3.67373,0.00523964,3,CG4822|w,head,FLYHEAD,fly,DOWN,True
OSD-207,9622,KLK4,7.06044,0.00294126,11,CG12256|CG17404|Phae2,head,FLYHEAD,fly,UP,True
OSD-207,9630,GNA14,-1.08542,4.10619e-05,9,CG30054,head,FLYHEAD,fly,DOWN,True
OSD-207,9647,PPM1F,-1.99809,6.78965e-05,7,CG17746,head,FLYHEAD,fly,DOWN,True
OSD-207,9655,SOCS5,1.50055,0.00297696,7,Socs36E,head,FLYHEAD,fly,UP,True
OSD-207,9665,MARF1,1.26658,0.00768992,1,Marf1,head,FLYHEAD,fly,UP,True
OSD-207,9697,TRAM2,1.19342,0.0018007,3,TRAM,head,FLYHEAD,fly,UP,True
OSD-207,9718,ECE2,-2.32596,2.28499e-05,6,Nep4|Nepl12|Nepl20,head,FLYHEAD,fly,DOWN,True
OSD-207,9814,SFI1,1.33168,0.0163564,2,CG17258,head,FLYHEAD,fly,UP,True
OSD-207,9837,GINS1,1.42104,0.00162499,1,Psf1,head,FLYHEAD,fly,UP,True
OSD-207,9861,PSMD6,-1.14732,0.00344277,1,Rpn7,head,FLYHEAD,fly,DOWN,True
OSD-207,9865,TRIL,-3.63822,0.0375998,8,CG18095,head,FLYHEAD,fly,DOWN,True
OSD-207,9871,SEC24D,1.1114,7.62736e-06,1,Sec24CD,head,FLYHEAD,fly,UP,True
OSD-207,9890,PLPPR4,-1.93931,0.00336782,10,CG11425|CG11437|wun2,head,FLYHEAD,fly,DOWN,True
OSD-207,9891,NUAK1,-1.31538,2.8420900000000004e-24,9,Nuak1,head,FLYHEAD,fly,DOWN,True
OSD-207,9914,ATP2C2,-4.60061,0.0156248,17,CG45063,head,FLYHEAD,fly,DOWN,True
OSD-207,9927,MFN2,1.18591,0.0104576,2,fzo,head,FLYHEAD,fly,UP,True
OSD-207,9941,EXOG,8.58008,3.04953e-05,1,CG12917|CG14062|CG14118|CG33346|CG3819|CG6839|Sid,head,FLYHEAD,fly,UP,True
OSD-207,9945,GFPT2,-1.4838,0.000220932,1,Gfat1,head,FLYHEAD,fly,DOWN,True
OSD-207,9947,MAGEC1,1.04407,4.692e-09,33,MAGE,head,FLYHEAD,fly,UP,True
OSD-207,9962,SLC23A2,-1.33728,0.00019587,2,CG6293,head,FLYHEAD,fly,DOWN,True
OSD-207,9963,SLC23A1,-1.33728,0.00019587,2,CG6293,head,FLYHEAD,fly,DOWN,True
OSD-207,9990,SLC12A6,-1.1554,1.31538e-08,7,kcc,head,FLYHEAD,fly,DOWN,True
OSD-207,10021,HCN4,-1.1979,0.0336102,14,CG6026,head,FLYHEAD,fly,DOWN,True
OSD-207,10049,DNAJB6,1.34255,0.00323105,8,DnaJ-1,head,FLYHEAD,fly,UP,True
OSD-207,10050,SLC17A4,4.25786,0.000176882,9,CG15096|CG30265|CG7881|CG9826|MFS12,head,FLYHEAD,fly,UP,True
OSD-207,10089,KCNK7,-1.88766,2.226e-07,3,CG10864|Task6|sand,head,FLYHEAD,fly,DOWN,True
OSD-207,10090,UST,-4.29423,4.27235e-05,1,pip,head,FLYHEAD,fly,DOWN,True
OSD-207,10094,ARPC3,1.61952,0.00889626,1,Arpc3B,head,FLYHEAD,fly,UP,True
OSD-207,10105,PPIF,3.3632,0.00022151,1,CG7768,head,FLYHEAD,fly,UP,True
OSD-207,10111,RAD50,1.16907,4.08648e-12,1,rad50,head,FLYHEAD,fly,UP,True
OSD-207,10116,FEM1B,-1.07771,0.00177535,1,Fem-1,head,FLYHEAD,fly,DOWN,True
OSD-207,10126,DNAL4,-1.24057,0.0174665,1,CG8407,head,FLYHEAD,fly,DOWN,True
OSD-207,10130,PDIA6,1.06075,0.0438479,1,CaBP1,head,FLYHEAD,fly,UP,True
OSD-207,10157,AASS,1.24568,0.0103411,1,LKRSDH,head,FLYHEAD,fly,UP,True
OSD-207,10202,DHRS2,-1.77542,0.00359245,4,CG3699,head,FLYHEAD,fly,DOWN,True
OSD-207,10213,PSMD14,-1.33973,0.00356212,1,Rpn11,head,FLYHEAD,fly,DOWN,True
OSD-207,10227,MFSD10,-3.14705,0.0068792,3,CG17637,head,FLYHEAD,fly,DOWN,True
OSD-207,10233,LRRC23,1.12635,0.0171592,10,TbCMF46,head,FLYHEAD,fly,UP,True
OSD-207,10237,SLC35B1,1.4738,1.05736e-06,1,meigo,head,FLYHEAD,fly,UP,True
OSD-207,10246,SLC17A2,4.25786,0.000176882,9,CG15096|CG30265|CG7881|CG9826|MFS12,head,FLYHEAD,fly,UP,True
OSD-207,10269,ZMPSTE24,-3.2976,0.0169498,1,CG7573,head,FLYHEAD,fly,DOWN,True
OSD-207,10277,UBE4B,-1.86895,0.000145576,1,CG9934,head,FLYHEAD,fly,DOWN,True
OSD-207,10290,SPEG,-1.19518,6.91507e-07,8,bt,head,FLYHEAD,fly,DOWN,True
OSD-207,10309,CCNO,-1.03395,0.000362875,17,CycE,head,FLYHEAD,fly,DOWN,True
OSD-207,10321,CRISP3,6.05991,7.49826e-06,13,Ag5r|CG17974|CG34002|CG8483|CG9400|antr|scpr-A|scpr-B|scpr-C,head,FLYHEAD,fly,UP,True
OSD-207,10322,SMYD5,-1.10209,5.79811e-06,1,SmydA-7,head,FLYHEAD,fly,DOWN,True
OSD-207,10330,CNPY2,2.1261,2.41524e-08,1,sel,head,FLYHEAD,fly,UP,True
OSD-207,10332,CLEC4M,3.45919,0.0100134,15,lectin-33A|tfc,head,FLYHEAD,fly,UP,True
OSD-207,10347,ABCA7,-2.18964,2.04324e-05,12,CG8908,head,FLYHEAD,fly,DOWN,True
OSD-207,10349,ABCA10,-2.18964,2.04324e-05,12,CG8908,head,FLYHEAD,fly,DOWN,True
OSD-207,10350,ABCA9,-2.18964,2.04324e-05,12,CG43672|CG8908,head,FLYHEAD,fly,DOWN,True
OSD-207,10351,ABCA8,-2.18964,2.04324e-05,12,CG43672|CG8908,head,FLYHEAD,fly,DOWN,True
OSD-207,10360,NPM3,1.10929,4.25601e-07,3,Nph,head,FLYHEAD,fly,UP,True
OSD-207,10361,NPM2,1.10929,4.25601e-07,3,Nph,head,FLYHEAD,fly,UP,True
OSD-207,10418,SPON1,1.60471,3.46874e-08,1,CG30046,head,FLYHEAD,fly,UP,True
OSD-207,10455,ECI2,-1.03773,0.00499862,4,Acbp2,head,FLYHEAD,fly,DOWN,True
OSD-207,10459,MAD2L2,1.12843,1.25103e-07,1,Rev7,head,FLYHEAD,fly,UP,True
OSD-207,10462,CLEC10A,3.45919,0.0100134,15,lectin-33A|tfc,head,FLYHEAD,fly,UP,True
OSD-207,10476,ATP5PD,-3.54709,0.0489192,1,knon,head,FLYHEAD,fly,DOWN,True
OSD-207,10482,NXF1,1.04788,0.0185292,3,nxf2,head,FLYHEAD,fly,UP,True
OSD-207,10488,CREB3,1.25927,0.0245973,9,CrebA,head,FLYHEAD,fly,UP,True
OSD-207,10498,CARM1,-1.07776,0.0198509,4,Art2,head,FLYHEAD,fly,DOWN,True
OSD-207,10518,CIB2,1.44203,0.0174911,8,CG32812,head,FLYHEAD,fly,UP,True
OSD-207,10519,CIB1,1.44203,0.0174911,8,CG32812,head,FLYHEAD,fly,UP,True
OSD-207,10525,HYOU1,1.58346,1.31352e-05,1,CG2918,head,FLYHEAD,fly,UP,True
OSD-207,10554,AGPAT1,-1.19103,5.43285e-08,2,Agpat1|Agpat2,head,FLYHEAD,fly,DOWN,True
OSD-207,10555,AGPAT2,-1.19103,5.43285e-08,2,Agpat1|Agpat2,head,FLYHEAD,fly,DOWN,True
OSD-207,10560,SLC19A2,-1.29494,6.74948e-06,3,CG14694|CG17036,head,FLYHEAD,fly,DOWN,True
OSD-207,10567,RABAC1,1.20205,5.70637e-09,1,CG1418,head,FLYHEAD,fly,UP,True
OSD-207,10585,POMT1,-1.47678,9.12854e-12,1,rt,head,FLYHEAD,fly,DOWN,True
OSD-207,10586,MAB21L2,-1.15736,1.96838e-19,2,CG4766,head,FLYHEAD,fly,DOWN,True
OSD-207,10590,SCGN,-1.0392,3.87434e-06,3,Cbp53E,head,FLYHEAD,fly,DOWN,True
OSD-207,10606,PAICS,1.31247,0.0282708,1,Paics,head,FLYHEAD,fly,UP,True
OSD-207,10611,PDLIM5,-1.52058,8.61571e-13,5,Zasp52,head,FLYHEAD,fly,DOWN,True
OSD-207,10632,ATP5MG,-1.21476,4.99125e-13,2,ATPsynG,head,FLYHEAD,fly,DOWN,True
OSD-207,10655,DMRT2,-4.20011,0.0146211,1,dmrt11E,head,FLYHEAD,fly,DOWN,True
OSD-207,10656,KHDRBS3,-2.51347,0.00670752,4,CG3927,head,FLYHEAD,fly,DOWN,True
OSD-207,10657,KHDRBS1,-2.51347,0.00670752,4,CG3927,head,FLYHEAD,fly,DOWN,True
OSD-207,10672,GNA13,-1.08542,4.10619e-05,9,CG30054,head,FLYHEAD,fly,DOWN,True
OSD-207,10720,UGT2B11,-8.26418,1.74035e-19,21,Ugt302K1|Ugt305A1|Ugt35B1|Ugt35E1|Ugt35E2|Ugt37A2|Ugt37A3|Ugt37B1|Ugt37C1,head,FLYHEAD,fly,DOWN,True
OSD-207,10721,POLQ,1.01382,0.000111716,1,DNApol-theta,head,FLYHEAD,fly,UP,True
OSD-207,10723,SLC12A7,-1.1554,1.31538e-08,7,kcc,head,FLYHEAD,fly,DOWN,True
OSD-207,10786,SLC17A3,4.25786,0.000176882,9,CG15096|CG30265|CG7881|CG9826|MFS12,head,FLYHEAD,fly,UP,True
OSD-207,10840,ALDH1L1,1.34962,0.00618905,10,CG8665,head,FLYHEAD,fly,UP,True
OSD-207,10864,SLC22A7,2.48226,0.00316086,22,Balat|CG14856|CG15221|CG31106|CG42269|CG4459|CG4462|CG6231|Orct2,head,FLYHEAD,fly,UP,True
OSD-207,10873,ME3,-1.40749,6.72219e-13,3,Men-b,head,FLYHEAD,fly,DOWN,True
OSD-207,10891,PPARGC1A,1.0214,0.00815886,3,srl,head,FLYHEAD,fly,UP,True
OSD-207,10901,DHRS4,-1.77542,0.00359245,4,CG3699,head,FLYHEAD,fly,DOWN,True
OSD-207,10905,MAN1A2,3.07898,0.0229649,5,alpha-Man-Ic,head,FLYHEAD,fly,UP,True
OSD-207,10912,GADD45G,2.41567,2.74243e-06,3,Gadd45,head,FLYHEAD,fly,UP,True
OSD-207,10916,MAGED2,1.04407,4.692e-09,33,MAGE,head,FLYHEAD,fly,UP,True
OSD-207,10940,POP1,1.22574,0.00545823,1,Pop1,head,FLYHEAD,fly,UP,True
OSD-207,10941,UGT2A1,-8.26418,1.74035e-19,21,Ugt302K1|Ugt305A1|Ugt35B1|Ugt35E1|Ugt35E2|Ugt37A2|Ugt37A3|Ugt37B1|Ugt37C1,head,FLYHEAD,fly,DOWN,True
OSD-207,10942,PRSS21,-2.05836,4.50411e-06,18,Sb,head,FLYHEAD,fly,DOWN,True
OSD-207,10952,SEC61B,1.05958,0.00038099,1,Sec61beta,head,FLYHEAD,fly,UP,True
OSD-207,10961,ERP29,-1.04027,0.0146774,1,wbl,head,FLYHEAD,fly,DOWN,True
OSD-207,10972,TMED10,1.09122,1.19716e-07,1,bai,head,FLYHEAD,fly,UP,True
OSD-207,10979,FERMT2,-1.51302,9.03938e-08,3,Fit2,head,FLYHEAD,fly,DOWN,True
OSD-207,10983,CCNI,-1.03395,0.000362875,17,CycE,head,FLYHEAD,fly,DOWN,True
OSD-207,10998,SLC27A5,-3.53483,0.0107205,4,CG11391|CG11407|Fatp2|hll,head,FLYHEAD,fly,DOWN,True
OSD-207,10999,SLC27A4,-1.52947,0.00087416,12,CG11391|CG11407|Fatp2,head,FLYHEAD,fly,DOWN,True
OSD-207,11000,SLC27A3,-1.52947,0.00087416,12,CG11391|CG11407|Fatp2,head,FLYHEAD,fly,DOWN,True
OSD-207,11001,SLC27A2,-3.53483,0.0107205,4,CG11391|CG11407|Fatp2|hll,head,FLYHEAD,fly,DOWN,True
OSD-207,11010,GLIPR1,6.05991,7.49826e-06,13,Ag5r|CG17974|CG34002|CG8483|CG9400|antr|scpr-A|scpr-B|scpr-C,head,FLYHEAD,fly,UP,True
OSD-207,11012,KLK11,7.06044,0.00294126,11,CG12256|CG17404|Phae2,head,FLYHEAD,fly,UP,True
OSD-207,11044,TENT4A,2.15734,0.0325335,2,Trf4-2,head,FLYHEAD,fly,UP,True
OSD-207,11063,SOX30,-1.62545,0.00261249,19,Sox14|Sox21a,head,FLYHEAD,fly,DOWN,True
OSD-207,11068,CYB561D2,1.35477,0.000322733,2,CG13077,head,FLYHEAD,fly,UP,True
OSD-207,11075,STMN2,-1.3201,1.07744e-08,5,stai,head,FLYHEAD,fly,DOWN,True
OSD-207,11104,KATNA1,2.17834,0.000966431,7,Fign,head,FLYHEAD,fly,UP,True
OSD-207,11136,SLC7A9,-1.10006,0.00597258,12,slif,head,FLYHEAD,fly,DOWN,True
OSD-207,11182,SLC2A6,7.22006,0.000188942,11,CG1208|CG14160|CG15406|CG17930|CG33281|CG42825|CG6484|sut2,head,FLYHEAD,fly,UP,True
OSD-207,11190,CEP250,1.83203,0.0114723,2,Root,head,FLYHEAD,fly,UP,True
OSD-207,11202,KLK8,7.06044,0.00294126,11,CG12256|CG17404|Phae2,head,FLYHEAD,fly,UP,True
OSD-207,11226,GALNT6,3.29878,0.0269259,9,CG31776|Pgant4|Pgant8,head,FLYHEAD,fly,UP,True
OSD-207,11238,CA5B,7.57749,1.97346e-05,11,CAH4|CAH5|CAH7|CAH8|CARPB,head,FLYHEAD,fly,UP,True
OSD-207,11261,CHP1,1.44203,0.0174911,8,CG32812,head,FLYHEAD,fly,UP,True
OSD-207,11283,CYP4F8,3.33857,4.10384e-07,13,Cyp4aa1|Cyp4ac1|Cyp4ac2|Cyp4ad1|Cyp4ae1|Cyp4c3|Cyp4d1|Cyp4d14|Cyp4d21|Cyp4e2|Cyp4e3|Cyp4p1|Cyp4p2|Cyp4s3,head,FLYHEAD,fly,UP,True
OSD-207,11346,SYNPO,-1.27555,3.70227e-07,3,CG1674,head,FLYHEAD,fly,DOWN,True
OSD-207,22801,ITGA11,2.44055,0.000800104,18,ItgaPS4,head,FLYHEAD,fly,UP,True
