osd,symbol,entrez,log2fc,adj_p,tissue,system,species,dir,strict
OSD-207,CG13639,12798257,-2.57274,0.00547925,head,FLYHEAD,fly,DOWN,True
OSD-207,CG8620,50310,1.41596,0.00127921,head,FLYHEAD,fly,UP,True
OSD-207,Cyp309a2,33439,1.32055,0.000767368,head,FLYHEAD,fly,UP,True
OSD-207,CG5418,34663,1.5971,0.0362554,head,FLYHEAD,fly,UP,True
OSD-207,CG14907,42031,1.56871,0.00372167,head,FLYHEAD,fly,UP,True
OSD-207,wat,43420,1.23477,0.011798,head,FLYHEAD,fly,UP,True
OSD-207,spdo,318559,-1.19364,0.0215227,head,FLYHEAD,fly,DOWN,True
OSD-207,CG32855,318250,-1.92287,1.16098e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,ppk20,43486,2.15341,0.0363531,head,FLYHEAD,fly,UP,True
OSD-207,NimA,318930,-2.28464,1.25337e-07,head,FLYHEAD,fly,DOWN,True
OSD-207,Grik,42476,-1.09077,2.46435e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,rdgA,31826,-1.394,7.25467e-11,head,FLYHEAD,fly,DOWN,True
OSD-207,GLS,36396,-1.12101,8.59251e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,Cpn,41474,-1.68431,2.68895e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,kcc,37800,-1.1554,1.31538e-08,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14062,43389,-4.65304,0.00477604,head,FLYHEAD,fly,DOWN,True
OSD-207,cu,41339,1.06643,0.00167067,head,FLYHEAD,fly,UP,True
OSD-207,mthl4,36960,1.0572,0.0104858,head,FLYHEAD,fly,UP,True
OSD-207,inaF-A,5740676,-2.90313,2.16476e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,CG15478,31679,-1.08244,1.25846e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,CG1273,38522,-4.00655,0.00894202,head,FLYHEAD,fly,DOWN,True
OSD-207,CG33159,318901,-1.18363,0.00750324,head,FLYHEAD,fly,DOWN,True
OSD-207,CG15529,43584,-1.27842,2.869e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14688,41275,1.21129,0.00125552,head,FLYHEAD,fly,UP,True
OSD-207,Nepl6,33893,1.26518,0.000261762,head,FLYHEAD,fly,UP,True
OSD-207,Mppe,36285,-1.13613,1.12129e-12,head,FLYHEAD,fly,DOWN,True
OSD-207,drd,318102,-1.38644,0.00139203,head,FLYHEAD,fly,DOWN,True
OSD-207,upd2,32805,2.68816,0.00266845,head,FLYHEAD,fly,UP,True
OSD-207,Gat,43805,-1.1101,0.000604138,head,FLYHEAD,fly,DOWN,True
OSD-207,Mur29B,319014,7.19172,5.48877e-06,head,FLYHEAD,fly,UP,True
OSD-207,lncRNA:CR43126,12798284,-1.04621,1.26259e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,CG31077,318583,10.7068,1.83405e-09,head,FLYHEAD,fly,UP,True
OSD-207,Obp99b,43497,2.65274,0.0112404,head,FLYHEAD,fly,UP,True
OSD-207,CG17211,34639,-1.84144,3.54411e-09,head,FLYHEAD,fly,DOWN,True
OSD-207,CG11693,40984,-3.17344,0.0317776,head,FLYHEAD,fly,DOWN,True
OSD-207,CG9427,41164,-1.25336,3.92574e-08,head,FLYHEAD,fly,DOWN,True
OSD-207,CG15515,43538,-1.93619,0.00285539,head,FLYHEAD,fly,DOWN,True
OSD-207,CG30431,35549,1.73353,0.00245914,head,FLYHEAD,fly,UP,True
OSD-207,CAH7,41238,-1.02804,2.63999e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,eIF4E6,43422,1.38529,0.0194423,head,FLYHEAD,fly,UP,True
OSD-207,sand,35777,-1.88766,2.226e-07,head,FLYHEAD,fly,DOWN,True
OSD-207,CG32115,317862,1.05845,0.00430424,head,FLYHEAD,fly,UP,True
OSD-207,CG7715,42251,4.24041,0.0016018,head,FLYHEAD,fly,UP,True
OSD-207,CG1674,43780,-1.27555,3.70227e-07,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14323,42121,3.02383,0.0221959,head,FLYHEAD,fly,UP,True
OSD-207,mesh,43688,3.06752,0.00263318,head,FLYHEAD,fly,UP,True
OSD-207,prom,246493,-1.3879,9.46988e-14,head,FLYHEAD,fly,DOWN,True
OSD-207,CG43402,12797876,1.9186,1.51721e-05,head,FLYHEAD,fly,UP,True
OSD-207,Ilp3,39151,-1.13718,1.6035e-08,head,FLYHEAD,fly,DOWN,True
OSD-207,AOX2,41895,1.29379,0.0134452,head,FLYHEAD,fly,UP,True
OSD-207,l(2)k05911,34731,1.66048,0.0289718,head,FLYHEAD,fly,UP,True
OSD-207,Ugt35E2,53506,-1.50703,1.23372e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,Vha100-4,42214,2.77824,0.0317125,head,FLYHEAD,fly,UP,True
OSD-207,CG31523,326148,1.24729,0.00547854,head,FLYHEAD,fly,UP,True
OSD-207,Cul6,39474,1.58643,1.38935e-07,head,FLYHEAD,fly,UP,True
OSD-207,Ir21a,33157,-1.19275,0.0319359,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14687,41297,-1.31969,2.46567e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,CG31174,318616,3.59845,1.12493e-05,head,FLYHEAD,fly,UP,True
OSD-207,TotB,42474,4.15791,0.0069808,head,FLYHEAD,fly,UP,True
OSD-207,Cyp304a1,41586,4.95154,2.682e-07,head,FLYHEAD,fly,UP,True
OSD-207,CG14892,42016,-2.02285,2.25045e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,CG18180,39125,4.066,0.0358948,head,FLYHEAD,fly,UP,True
OSD-207,naz,42204,-1.29351,8.54903e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,CG31345,41576,-1.66766,1.10162e-12,head,FLYHEAD,fly,DOWN,True
OSD-207,CG32816,318225,-1.22586,0.0379517,head,FLYHEAD,fly,DOWN,True
OSD-207,Pgant4,261610,3.29878,0.0269259,head,FLYHEAD,fly,UP,True
OSD-207,Duox,33477,-1.43183,0.0111073,head,FLYHEAD,fly,DOWN,True
OSD-207,FipoQ,43475,-1.22271,0.00188058,head,FLYHEAD,fly,DOWN,True
OSD-207,CG3397,41454,1.29359,0.00308725,head,FLYHEAD,fly,UP,True
OSD-207,CG11029,33804,6.74233,1.37418e-06,head,FLYHEAD,fly,UP,True
OSD-207,t,31863,-1.46783,4.393e-12,head,FLYHEAD,fly,DOWN,True
OSD-207,Kal1,42865,-1.85321,1.54145e-09,head,FLYHEAD,fly,DOWN,True
OSD-207,Cyp6d4,42682,1.44506,0.000238969,head,FLYHEAD,fly,UP,True
OSD-207,CG3448,39094,1.35519,4.78835e-05,head,FLYHEAD,fly,UP,True
OSD-207,gom,43934,3.56352,0.0340736,head,FLYHEAD,fly,UP,True
OSD-207,CheB38c,35346,-5.2101,0.00735529,head,FLYHEAD,fly,DOWN,True
OSD-207,CG33468,2768833,2.33388,0.0010627,head,FLYHEAD,fly,UP,True
OSD-207,CG13743,35911,-1.07797,2.09682e-13,head,FLYHEAD,fly,DOWN,True
OSD-207,CG7208,42172,-2.50191,0.000914626,head,FLYHEAD,fly,DOWN,True
OSD-207,Cht12,246535,5.62744,0.0120185,head,FLYHEAD,fly,UP,True
OSD-207,CG5235,39758,1.12889,0.000516261,head,FLYHEAD,fly,UP,True
OSD-207,CG9766,40539,-1.26598,1.51531e-11,head,FLYHEAD,fly,DOWN,True
OSD-207,Tpc2,37983,1.70351,0.00913985,head,FLYHEAD,fly,UP,True
OSD-207,CG13810,38278,7.60064,0.000421512,head,FLYHEAD,fly,UP,True
OSD-207,CG8407,36303,-1.24057,0.0174665,head,FLYHEAD,fly,DOWN,True
OSD-207,CG15023,38550,-6.36294,0.0482879,head,FLYHEAD,fly,DOWN,True
OSD-207,CG15879,38274,1.05096,0.00152393,head,FLYHEAD,fly,UP,True
OSD-207,CG6656,42576,-1.0486,3.76881e-16,head,FLYHEAD,fly,DOWN,True
OSD-207,CG4781,37943,5.25455,0.00351329,head,FLYHEAD,fly,UP,True
OSD-207,CG6967,36922,2.06363,0.0139241,head,FLYHEAD,fly,UP,True
OSD-207,CG8292,34125,1.22301,0.00526829,head,FLYHEAD,fly,UP,True
OSD-207,CG13337,36518,1.60211,0.0191648,head,FLYHEAD,fly,UP,True
OSD-207,CG10445,40938,1.02737,0.0221959,head,FLYHEAD,fly,UP,True
OSD-207,CG11155,43822,-1.06578,2.72958e-09,head,FLYHEAD,fly,DOWN,True
OSD-207,CG32812,31074,1.44203,0.0174911,head,FLYHEAD,fly,UP,True
OSD-207,Rh50,38589,-1.22889,4.38835e-08,head,FLYHEAD,fly,DOWN,True
OSD-207,Chs2,40442,6.88811,5.95397e-09,head,FLYHEAD,fly,UP,True
OSD-207,Nnf1b,318874,1.48511,0.00994875,head,FLYHEAD,fly,UP,True
OSD-207,Cyp4ac1,33754,1.38328,7.29463e-08,head,FLYHEAD,fly,UP,True
OSD-207,CG13659,43059,1.55261,0.00607456,head,FLYHEAD,fly,UP,True
OSD-207,CG11384,31061,5.62729,0.011674,head,FLYHEAD,fly,UP,True
OSD-207,CG42331,42948,-1.09256,0.00178493,head,FLYHEAD,fly,DOWN,True
OSD-207,Zip99C,43533,2.4785,1.31586e-06,head,FLYHEAD,fly,UP,True
OSD-207,glob1,41930,1.14302,7.03712e-08,head,FLYHEAD,fly,UP,True
OSD-207,CR11023,33155,2.51971,0.00816472,head,FLYHEAD,fly,UP,True
OSD-207,CG18088,34219,2.96822,0.00467753,head,FLYHEAD,fly,UP,True
OSD-207,CG1246,38330,2.17914,0.0390461,head,FLYHEAD,fly,UP,True
OSD-207,CG14257,43257,-1.62037,0.000150642,head,FLYHEAD,fly,DOWN,True
OSD-207,CG1468,31920,1.10566,0.00047086,head,FLYHEAD,fly,UP,True
OSD-207,Slimp,318604,1.08382,0.00126525,head,FLYHEAD,fly,UP,True
OSD-207,CG3277,33543,1.00208,0.0207211,head,FLYHEAD,fly,UP,True
OSD-207,lovit,26067050,-1.23871,1.71707e-10,head,FLYHEAD,fly,DOWN,True
OSD-207,CG31821,34938,6.02554,0.000332472,head,FLYHEAD,fly,UP,True
OSD-207,CG4259,33385,1.23796,0.00562075,head,FLYHEAD,fly,UP,True
OSD-207,Kebab,48440,1.57037,0.0198304,head,FLYHEAD,fly,UP,True
OSD-207,CG12206,31316,-5.23167,0.000403313,head,FLYHEAD,fly,DOWN,True
OSD-207,CG6891,32865,-1.62165,0.0438479,head,FLYHEAD,fly,DOWN,True
OSD-207,Arpc3B,32696,1.61952,0.00889626,head,FLYHEAD,fly,UP,True
OSD-207,inaF-C,5740497,-1.37481,6.1047e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,CG13168,36327,-2.93581,8.52672e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,Lfg,36418,1.11392,0.024721,head,FLYHEAD,fly,UP,True
OSD-207,Scp1,3355102,-4.19443,2.24783e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,CG10623,35153,-1.03582,0.00307048,head,FLYHEAD,fly,DOWN,True
OSD-207,CG13272,35013,-2.02778,4.61388e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,CG15418,33585,2.41396,0.0233882,head,FLYHEAD,fly,UP,True
OSD-207,CG10086,40920,5.7501,0.00367081,head,FLYHEAD,fly,UP,True
OSD-207,topi,41199,-2.75339,4.10501e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,Adgf-A2,64879,-1.26783,0.0363701,head,FLYHEAD,fly,DOWN,True
OSD-207,Cyp305a1,40161,-1.06153,0.00899096,head,FLYHEAD,fly,DOWN,True
OSD-207,CG42365,37469,1.27058,0.00263769,head,FLYHEAD,fly,UP,True
OSD-207,Spn28Dc,34091,-2.0265,0.0254205,head,FLYHEAD,fly,DOWN,True
OSD-207,CG6048,31528,4.02276,0.0168886,head,FLYHEAD,fly,UP,True
OSD-207,upd3,3346149,3.77223,0.00023289,head,FLYHEAD,fly,UP,True
OSD-207,bdl,33635,-1.36825,3.3337e-08,head,FLYHEAD,fly,DOWN,True
OSD-207,Cyt-c-d,34995,-3.10152,5.1713e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,CG10801,31314,3.02319,0.00855929,head,FLYHEAD,fly,UP,True
OSD-207,CG18747,59143,2.5783,0.0154189,head,FLYHEAD,fly,UP,True
OSD-207,Cht10,3355116,1.30076,3.92224e-06,head,FLYHEAD,fly,UP,True
OSD-207,CG12112,31794,1.02623,0.00244248,head,FLYHEAD,fly,UP,True
OSD-207,Desi,41292,-3.95269,0.00126028,head,FLYHEAD,fly,DOWN,True
OSD-207,CG6293,41259,-1.33728,0.00019587,head,FLYHEAD,fly,DOWN,True
OSD-207,Ptp52F,36790,1.13779,0.00326198,head,FLYHEAD,fly,UP,True
OSD-207,CG3345,33192,-1.40899,7.35502e-10,head,FLYHEAD,fly,DOWN,True
OSD-207,CG15347,31779,2.53012,1.00888e-05,head,FLYHEAD,fly,UP,True
OSD-207,CG3927,37576,-2.51347,0.00670752,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14075,40071,5.99701,2.06856e-09,head,FLYHEAD,fly,UP,True
OSD-207,Myo81F,26067052,-1.25665,0.00468235,head,FLYHEAD,fly,DOWN,True
OSD-207,Ady43A,44750,-1.41418,0.00215102,head,FLYHEAD,fly,DOWN,True
OSD-207,CG11997,41093,-1.19234,0.0259377,head,FLYHEAD,fly,DOWN,True
OSD-207,CG31231,318638,1.99529,0.0421103,head,FLYHEAD,fly,UP,True
OSD-207,Rev7,40677,1.12843,1.25103e-07,head,FLYHEAD,fly,UP,True
OSD-207,Psf1,38136,1.42104,0.00162499,head,FLYHEAD,fly,UP,True
OSD-207,psd,33830,1.35608,0.0319263,head,FLYHEAD,fly,UP,True
OSD-207,Ote,37090,1.9225,1.41783e-06,head,FLYHEAD,fly,UP,True
OSD-207,CG42825,39179,7.11976,1.72413e-05,head,FLYHEAD,fly,UP,True
OSD-207,CG3679,32591,1.67156,0.0374468,head,FLYHEAD,fly,UP,True
OSD-207,CG4783,42381,8.29147,1.12342e-07,head,FLYHEAD,fly,UP,True
OSD-207,Mcm10,35390,1.18206,0.0203396,head,FLYHEAD,fly,UP,True
OSD-207,CG14356,41722,2.12057,0.0133739,head,FLYHEAD,fly,UP,True
OSD-207,Spc25,41585,4.04937,8.12976e-08,head,FLYHEAD,fly,UP,True
OSD-207,AstA-R2,43393,-1.40787,2.91921e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,CG31055,318574,3.82135,0.0011369,head,FLYHEAD,fly,UP,True
OSD-207,CG8539,38842,1.14459,0.000713061,head,FLYHEAD,fly,UP,True
OSD-207,CG42255,39334,2.67921,0.00977752,head,FLYHEAD,fly,UP,True
OSD-207,CG7567,43479,8.45925,1.14794e-05,head,FLYHEAD,fly,UP,True
OSD-207,shps,42892,1.74013,0.00207081,head,FLYHEAD,fly,UP,True
OSD-207,Paics,32228,1.31247,0.0282708,head,FLYHEAD,fly,UP,True
OSD-207,Scp2,42015,-1.40715,4.03195e-07,head,FLYHEAD,fly,DOWN,True
OSD-207,CG31633,33931,1.0119,9.84637e-06,head,FLYHEAD,fly,UP,True
OSD-207,CG13060,39802,-5.2324,0.0179141,head,FLYHEAD,fly,DOWN,True
OSD-207,CG4714,36470,1.4412,0.0106457,head,FLYHEAD,fly,UP,True
OSD-207,CG10062,37224,-1.12768,0.00828372,head,FLYHEAD,fly,DOWN,True
OSD-207,wupA,32794,-1.58024,2.03799e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,CG17637,40275,-3.14705,0.0068792,head,FLYHEAD,fly,DOWN,True
OSD-207,Idh3a,32940,-1.05726,4.01925e-07,head,FLYHEAD,fly,DOWN,True
OSD-207,Oxp,37002,1.35482,0.00109582,head,FLYHEAD,fly,UP,True
OSD-207,Zwilch,59247,1.10409,0.0436936,head,FLYHEAD,fly,UP,True
OSD-207,Spn55B,49803,1.80683,0.00138929,head,FLYHEAD,fly,UP,True
OSD-207,CG11672,40977,8.30531,2.98831e-06,head,FLYHEAD,fly,UP,True
OSD-207,CG32037,326183,-2.03445,0.000170329,head,FLYHEAD,fly,DOWN,True
OSD-207,CG5819,37547,1.1546,0.00125817,head,FLYHEAD,fly,UP,True
OSD-207,TbCMF46,34318,1.12635,0.0171592,head,FLYHEAD,fly,UP,True
OSD-207,Wnt10,34011,-1.11433,0.0016018,head,FLYHEAD,fly,DOWN,True
OSD-207,CG10405,41996,5.52104,0.00112254,head,FLYHEAD,fly,UP,True
OSD-207,Shmt,31524,1.19323,0.00307998,head,FLYHEAD,fly,UP,True
OSD-207,CG32432,40310,-1.04838,9.86738e-13,head,FLYHEAD,fly,DOWN,True
OSD-207,vrs,41537,1.17864,0.0227886,head,FLYHEAD,fly,UP,True
OSD-207,apolpp,43827,1.19766,0.000496162,head,FLYHEAD,fly,UP,True
OSD-207,CG14132,50290,-1.18862,0.00092713,head,FLYHEAD,fly,DOWN,True
OSD-207,Charon,33303,2.51189,6.5473e-07,head,FLYHEAD,fly,UP,True
OSD-207,CG14183,40192,1.11534,0.0130365,head,FLYHEAD,fly,UP,True
OSD-207,CG9389,40347,2.4795,4.33048e-06,head,FLYHEAD,fly,UP,True
OSD-207,CG43066,37129,-1.12911,7.07395e-16,head,FLYHEAD,fly,DOWN,True
OSD-207,tyn,3354987,-1.14088,1.22671e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,key,37967,1.15626,5.20721e-06,head,FLYHEAD,fly,UP,True
OSD-207,CG18745,59141,7.26609,0.000416164,head,FLYHEAD,fly,UP,True
OSD-207,CNMa,38242,1.30342,0.0066204,head,FLYHEAD,fly,UP,True
OSD-207,CG16782,31313,-6.21807,0.00188424,head,FLYHEAD,fly,DOWN,True
OSD-207,Fbxl4,32378,-1.30764,4.54205e-27,head,FLYHEAD,fly,DOWN,True
OSD-207,CG33494,2768686,1.30847,6.40062e-05,head,FLYHEAD,fly,UP,True
OSD-207,dpy,318824,-1.30389,2.39634e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,Btnd,31552,2.19537,0.00611684,head,FLYHEAD,fly,UP,True
OSD-207,GATAe,41945,6.36103,0.000506116,head,FLYHEAD,fly,UP,True
OSD-207,Cht2,38223,-1.10471,0.0388039,head,FLYHEAD,fly,DOWN,True
OSD-207,Uros2,41908,-1.05534,0.0115301,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14298,42259,-1.24438,0.00209621,head,FLYHEAD,fly,DOWN,True
OSD-207,ACXC,34689,-2.27015,0.0017122,head,FLYHEAD,fly,DOWN,True
OSD-207,CG31636,318865,-1.98908,4.42517e-08,head,FLYHEAD,fly,DOWN,True
OSD-207,CG12493,38575,5.71955,0.000270272,head,FLYHEAD,fly,UP,True
OSD-207,CG8563,38826,-1.73427,0.0111327,head,FLYHEAD,fly,DOWN,True
OSD-207,CG6696,32856,-3.19043,0.041367,head,FLYHEAD,fly,DOWN,True
OSD-207,lncRNA:CR32160,12797918,-3.89247,0.0457724,head,FLYHEAD,fly,DOWN,True
OSD-207,Fign,33544,2.17834,0.000966431,head,FLYHEAD,fly,UP,True
OSD-207,obst-H,39681,2.93774,0.048608,head,FLYHEAD,fly,UP,True
OSD-207,CG32454,318037,-1.25908,0.0451343,head,FLYHEAD,fly,DOWN,True
OSD-207,Rpt6R,43635,-3.0807,0.0383408,head,FLYHEAD,fly,DOWN,True
OSD-207,Whamy,41198,2.41292,0.00591182,head,FLYHEAD,fly,UP,True
OSD-207,Oat,40145,1.18007,0.001565,head,FLYHEAD,fly,UP,True
OSD-207,CG10307,37477,-1.16301,0.000505827,head,FLYHEAD,fly,DOWN,True
OSD-207,homer,33944,-1.174,2.4611300000000003e-18,head,FLYHEAD,fly,DOWN,True
OSD-207,lectin-37Db,3346221,6.60793,0.000570662,head,FLYHEAD,fly,UP,True
OSD-207,CG12256,14462452,3.81053,3.57821e-07,head,FLYHEAD,fly,UP,True
OSD-207,CG12910,36082,-1.15846,3.51698e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,CG32447,40412,-1.77809,2.37219e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,CG1090,40551,-1.03994,3.85388e-13,head,FLYHEAD,fly,DOWN,True
OSD-207,CG12934,36124,3.42757,0.0388306,head,FLYHEAD,fly,UP,True
OSD-207,CG10361,39333,1.092,0.00598458,head,FLYHEAD,fly,UP,True
OSD-207,CG7990,32909,-1.09849,2.61152e-13,head,FLYHEAD,fly,DOWN,True
OSD-207,scpr-C,41348,1.7576,0.00324296,head,FLYHEAD,fly,UP,True
OSD-207,CG12826,35710,2.32358,0.00735529,head,FLYHEAD,fly,UP,True
OSD-207,Irp-1B,41269,1.00319,0.00642147,head,FLYHEAD,fly,UP,True
OSD-207,CG9657,31674,-1.18552,0.000907843,head,FLYHEAD,fly,DOWN,True
OSD-207,CG9411,32392,5.60409,6.44027e-05,head,FLYHEAD,fly,UP,True
OSD-207,Sting,36016,2.60412,1.88414e-06,head,FLYHEAD,fly,UP,True
OSD-207,CG9782,32632,-2.97025,2.92883e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,cyr,31733,-1.46469,0.0428691,head,FLYHEAD,fly,DOWN,True
OSD-207,Osi17,40774,3.07559,0.00525562,head,FLYHEAD,fly,UP,True
OSD-207,CG31370,43060,1.45437,0.000315386,head,FLYHEAD,fly,UP,True
OSD-207,Pvf2,33994,1.10597,0.0241377,head,FLYHEAD,fly,UP,True
OSD-207,Traf-like,32611,1.53458,0.0251847,head,FLYHEAD,fly,UP,True
OSD-207,Sox21a,39567,-1.62545,0.00261249,head,FLYHEAD,fly,DOWN,True
OSD-207,CG6569,42573,4.34456,7.66228e-06,head,FLYHEAD,fly,UP,True
OSD-207,CG10516,39738,1.5712,0.0244442,head,FLYHEAD,fly,UP,True
OSD-207,mthl8,38013,2.03344,1.1593600000000001e-24,head,FLYHEAD,fly,UP,True
OSD-207,SLC22A,40437,1.92476,0.00395998,head,FLYHEAD,fly,UP,True
OSD-207,AOX4,41897,1.44768,0.0107092,head,FLYHEAD,fly,UP,True
OSD-207,P58IPK,41161,1.63392,1.72962e-05,head,FLYHEAD,fly,UP,True
OSD-207,CG31776,33568,-1.50332,0.000263427,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14374,50026,1.9514,0.0359707,head,FLYHEAD,fly,UP,True
OSD-207,CG30088,246447,3.83508,0.0462754,head,FLYHEAD,fly,UP,True
OSD-207,CG14636,40526,1.76975,0.000169689,head,FLYHEAD,fly,UP,True
OSD-207,CG32726,318175,1.21444,1.83842e-05,head,FLYHEAD,fly,UP,True
OSD-207,Adgf-D,41679,-1.16792,3.39997e-09,head,FLYHEAD,fly,DOWN,True
OSD-207,Muc14A,318097,2.37425,0.0324617,head,FLYHEAD,fly,UP,True
OSD-207,AttB,36637,3.61015,0.00148251,head,FLYHEAD,fly,UP,True
OSD-207,CG30271,246518,1.00901,0.0136496,head,FLYHEAD,fly,UP,True
OSD-207,GstE4,37109,1.57034,0.000349338,head,FLYHEAD,fly,UP,True
OSD-207,CG6465,41274,-1.18996,6.66325e-06,head,FLYHEAD,fly,DOWN,True
OSD-207,CG10864,42222,-1.03065,0.00595809,head,FLYHEAD,fly,DOWN,True
OSD-207,CG8478,41194,1.71295,0.00375546,head,FLYHEAD,fly,UP,True
OSD-207,Cyp313a1,41759,2.22051,0.00126211,head,FLYHEAD,fly,UP,True
OSD-207,CG30274,246521,1.20886,0.0351223,head,FLYHEAD,fly,UP,True
OSD-207,scpr-B,41357,2.91161,0.0091126,head,FLYHEAD,fly,UP,True
OSD-207,CG13069,50271,2.31515,0.0186167,head,FLYHEAD,fly,UP,True
OSD-207,CG15545,43658,-1.95329,0.00311937,head,FLYHEAD,fly,DOWN,True
OSD-207,CG30339,246549,-2.29958,0.0301533,head,FLYHEAD,fly,DOWN,True
OSD-207,Orco,40650,1.66237,8.95506e-05,head,FLYHEAD,fly,UP,True
OSD-207,RNaseP:RNA,3772418,-1.70685,1.8814e-09,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14297,42260,-1.68405,0.0359707,head,FLYHEAD,fly,DOWN,True
OSD-207,CG5862,42516,1.12075,1.2904e-10,head,FLYHEAD,fly,UP,True
OSD-207,CG15547,43661,-2.51825,2.46453e-10,head,FLYHEAD,fly,DOWN,True
OSD-207,CG15210,50323,-1.01047,6.9585e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,Cubn,326235,-1.07845,0.000128028,head,FLYHEAD,fly,DOWN,True
OSD-207,Ugt302K1,53502,-3.6079,7.97335e-12,head,FLYHEAD,fly,DOWN,True
OSD-207,Dtg,41558,-1.0124,0.0292701,head,FLYHEAD,fly,DOWN,True
OSD-207,CG18600,42201,1.28538,5.64837e-06,head,FLYHEAD,fly,UP,True
OSD-207,Or65b,318012,1.18825,0.006896,head,FLYHEAD,fly,UP,True
OSD-207,FASN2,117361,-2.00255,0.00597929,head,FLYHEAD,fly,DOWN,True
OSD-207,CG31029,318562,-1.07666,0.0496482,head,FLYHEAD,fly,DOWN,True
OSD-207,CG1544,43689,-1.54881,8.42254e-05,head,FLYHEAD,fly,DOWN,True
OSD-207,Ilp1,39149,-1.60105,0.00797204,head,FLYHEAD,fly,DOWN,True
OSD-207,CG12268,42833,-1.2514,0.00126542,head,FLYHEAD,fly,DOWN,True
OSD-207,CR31427,43464,-1.44712,0.0296807,head,FLYHEAD,fly,DOWN,True
OSD-207,CCHa2,41648,1.09538,0.00869507,head,FLYHEAD,fly,UP,True
OSD-207,CG3288,40307,-1.30543,0.0184373,head,FLYHEAD,fly,DOWN,True
OSD-207,CG5618,40241,1.47929,3.21416e-05,head,FLYHEAD,fly,UP,True
OSD-207,CG31810,318955,2.62133,0.0474303,head,FLYHEAD,fly,UP,True
OSD-207,Syx18,42933,1.30897,2.04283e-09,head,FLYHEAD,fly,UP,True
OSD-207,CG9396,41156,1.22362,0.00698557,head,FLYHEAD,fly,UP,True
OSD-207,p24-2,318890,-10.6605,1.0328000000000001e-19,head,FLYHEAD,fly,DOWN,True
OSD-207,phu,41135,-3.47552,0.00147609,head,FLYHEAD,fly,DOWN,True
OSD-207,CG10005,41451,-3.05955,0.0114788,head,FLYHEAD,fly,DOWN,True
OSD-207,CG5984,43281,-1.03847,0.00735796,head,FLYHEAD,fly,DOWN,True
OSD-207,CG14313,42176,1.44357,0.0207602,head,FLYHEAD,fly,UP,True
OSD-207,CG5245,41530,1.68815,0.00147784,head,FLYHEAD,fly,UP,True
OSD-207,Or19b,260693,1.0842,0.0498726,head,FLYHEAD,fly,UP,True
OSD-207,Hsp70Bbb,50022,3.40595,0.00196441,head,FLYHEAD,fly,UP,True
OSD-207,CG14689,41283,-3.12581,0.0162772,head,FLYHEAD,fly,DOWN,True
OSD-207,CG11999,40637,1.13842,1.0382e-05,head,FLYHEAD,fly,UP,True
OSD-207,CG6688,42716,-1.46517,0.047008,head,FLYHEAD,fly,DOWN,True
OSD-207,CG13827,42751,1.05919,0.000151563,head,FLYHEAD,fly,UP,True
OSD-207,CG33229,2768996,1.30326,1.27431e-06,head,FLYHEAD,fly,UP,True
OSD-207,CG6908,41410,-1.18833,0.000615404,head,FLYHEAD,fly,DOWN,True
OSD-207,P5cr-2,42106,-1.12099,0.00512184,head,FLYHEAD,fly,DOWN,True
OSD-207,CG17104,34465,-3.02618,0.00652507,head,FLYHEAD,fly,DOWN,True
OSD-207,CG13627,42941,-1.81967,0.0062863,head,FLYHEAD,fly,DOWN,True
OSD-207,CG1236,40708,1.39498,7.74353e-06,head,FLYHEAD,fly,UP,True
OSD-207,CG32572,32657,-2.43395,0.0328277,head,FLYHEAD,fly,DOWN,True
