symbol,disease,disease_label,drug,drug_label
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00177,Valsartan
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00178,Ramipril
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00187,Esmolol
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00204,Dofetilide
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00264,Metoprolol
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00335,Atenolol
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00343,Diltiazem
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00390,Digoxin
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00489,Sotalol
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00492,Fosinopril
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00511,Acetyldigitoxin
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00519,Trandolapril
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00542,Benazepril
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00571,Propranolol
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00612,Bisoprolol
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00661,Verapamil
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00678,Losartan
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00691,Moexipril
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00722,Lisinopril
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00790,Perindopril
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00796,Candesartan cilexetil
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00876,Eprosartan
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00881,Quinapril
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00908,Quinidine
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00966,Telmisartan
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00975,Dipyridamole
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB01029,Irbesartan
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB01118,Amiodarone
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB01136,Carvedilol
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB01182,Propafenone
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB01195,Flecainide
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB01197,Captopril
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB04855,Dronedarone
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB04861,Nebivolol
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB06217,Vernakalant
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB09075,Edoxaban
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_anticoagulant_drugs,Anticoagulant Drugs
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_clopidogrel_sr25990c_,Clopidogrel (sr25990c)
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_ivabradine,Ivabradine
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_medical_management,Medical Management
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_no_edoxaban,No Edoxaban
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_solumedrol,Solumedrol
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_sr34006_idraparinux_sodium_injection,Sr34006 (idraparinux Sodium) Injection
DNAH10,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_vitamin_k_antagonist_warfarin_or_acenocouma,Vitamin K Antagonist (warfarin Or Acenocoumarol) Tablets
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00177,Valsartan
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00178,Ramipril
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00187,Esmolol
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00204,Dofetilide
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00264,Metoprolol
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00335,Atenolol
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00343,Diltiazem
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00390,Digoxin
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00489,Sotalol
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00492,Fosinopril
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00511,Acetyldigitoxin
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00519,Trandolapril
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00542,Benazepril
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00571,Propranolol
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00612,Bisoprolol
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00661,Verapamil
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00678,Losartan
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00691,Moexipril
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00722,Lisinopril
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00790,Perindopril
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00796,Candesartan cilexetil
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00876,Eprosartan
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00881,Quinapril
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00908,Quinidine
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00966,Telmisartan
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB00975,Dipyridamole
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB01029,Irbesartan
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB01118,Amiodarone
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB01136,Carvedilol
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB01182,Propafenone
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB01195,Flecainide
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB01197,Captopril
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB04855,Dronedarone
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB04861,Nebivolol
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB06217,Vernakalant
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),http://identifiers.org/drugbank/DB09075,Edoxaban
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_anticoagulant_drugs,Anticoagulant Drugs
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_clopidogrel_sr25990c_,Clopidogrel (sr25990c)
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_ivabradine,Ivabradine
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_medical_management,Medical Management
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_no_edoxaban,No Edoxaban
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_solumedrol,Solumedrol
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_sr34006_idraparinux_sodium_injection,Sr34006 (idraparinux Sodium) Injection
DPF3,http://purl.obolibrary.org/obo/MONDO_0004981,atrial fibrillation (disease),https://rdaccelerate.org/resource/CTDRUG_vitamin_k_antagonist_warfarin_or_acenocouma,Vitamin K Antagonist (warfarin Or Acenocoumarol) Tablets
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,http://identifiers.org/drugbank/DB00619,Imatinib
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,http://identifiers.org/drugbank/DB01268,Sunitinib
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,http://identifiers.org/drugbank/DB04868,Nilotinib
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,http://identifiers.org/drugbank/DB08896,Regorafenib
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,http://identifiers.org/drugbank/DB15233,Avapritinib
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,https://rdaccelerate.org/resource/CTDRUG_auy922,Auy922
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,https://rdaccelerate.org/resource/CTDRUG_dcc_3009,Dcc-3009
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,https://rdaccelerate.org/resource/CTDRUG_ganetespib,Ganetespib
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,https://rdaccelerate.org/resource/CTDRUG_imatinib_mesylate,Imatinib Mesylate
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,https://rdaccelerate.org/resource/CTDRUG_masitinib,Masitinib
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,https://rdaccelerate.org/resource/CTDRUG_nilotinib_imatinib,"Nilotinib, Imatinib"
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,https://rdaccelerate.org/resource/CTDRUG_oral_masitinib,Oral Masitinib
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,https://rdaccelerate.org/resource/CTDRUG_pimitespib,Pimitespib
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,https://rdaccelerate.org/resource/CTDRUG_regorafenib_combined_with_envafolimab,Regorafenib Combined With Envafolimab
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,https://rdaccelerate.org/resource/CTDRUG_ripretinib_treatment,Ripretinib Treatment
DYRK2,http://purl.obolibrary.org/obo/MONDO_0011719,gastrointestinal stromal tumor,https://rdaccelerate.org/resource/CTDRUG_su011248,Su011248
DYRK2,http://purl.obolibrary.org/obo/MONDO_0018177,glioblastoma,http://identifiers.org/drugbank/DB00112,Bevacizumab
DYRK2,http://purl.obolibrary.org/obo/MONDO_0018177,glioblastoma,http://identifiers.org/drugbank/DB00262,Carmustine
DYRK2,http://purl.obolibrary.org/obo/MONDO_0018177,glioblastoma,http://identifiers.org/drugbank/DB01168,Procarbazine
DYRK2,http://purl.obolibrary.org/obo/MONDO_0018177,glioblastoma,http://identifiers.org/drugbank/DB06186,Ipilimumab
DYRK2,http://purl.obolibrary.org/obo/MONDO_0018177,glioblastoma,http://identifiers.org/drugbank/DB09035,Nivolumab
DYRK2,http://purl.obolibrary.org/obo/MONDO_0018177,glioblastoma,https://rdaccelerate.org/resource/CTDRUG_anti_gitr_monoclonal_antibody_mk_4166,Anti-gitr Monoclonal Antibody Mk-4166
DYRK2,http://purl.obolibrary.org/obo/MONDO_0018177,glioblastoma,https://rdaccelerate.org/resource/CTDRUG_ido1_inhibitor_incb024360,Ido1 Inhibitor Incb024360
DYRK2,http://purl.obolibrary.org/obo/MONDO_0018177,glioblastoma,https://rdaccelerate.org/resource/CTDRUG_recombinant_l_ifn_adenovirus_injection,Recombinant L-ifn Adenovirus Injection
DYRK2,https://rdaccelerate.org/resource/MONDO_GROUPED_GROUP_d4505b47e040eab1,glioma susceptibility,http://identifiers.org/drugbank/DB00112,Bevacizumab
EPB41,http://purl.obolibrary.org/obo/MONDO_0001761,favism,http://identifiers.org/drugbank/DB01087,Primaquine
EPB41,http://purl.obolibrary.org/obo/MONDO_0003689,familial hemolytic anemia,,
EPB41,http://purl.obolibrary.org/obo/MONDO_0008165,southeast Asian ovalocytosis,,
EPB41,http://purl.obolibrary.org/obo/MONDO_0017319,hereditary elliptocytosis,,
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB00009,Alteplase
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB00015,Reteplase
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB00031,Tenecteplase
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB00264,Metoprolol
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB00266,Dicoumarol
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB00335,Atenolol
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB00407,Ardeparin
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB00569,Fondaparinux
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB00722,Lisinopril
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB00727,Nitroglycerin
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB00945,Acetylsalicylic acid
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB00946,Phenprocoumon
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB01005,Hydroxyurea
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB01109,Heparin
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB01225,Enoxaparin
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB01609,Deferasirox
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB06005,Adomiparin
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB06779,Dalteparin
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB08826,Deferiprone
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB09260,Parnaparin
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB12281,Luspatercept
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_19050_4781_44348_44349,hemoglobinopathy,http://identifiers.org/drugbank/DB15404,"Heparin, bovine"
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,http://identifiers.org/drugbank/DB00105,Interferon alfa-2b
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,http://identifiers.org/drugbank/DB00309,Vindesine
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,http://identifiers.org/drugbank/DB00851,Dacarbazine
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,http://identifiers.org/drugbank/DB01005,Hydroxyurea
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,http://identifiers.org/drugbank/DB05239,Cobimetinib
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,http://identifiers.org/drugbank/DB06186,Ipilimumab
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,http://identifiers.org/drugbank/DB08881,Vemurafenib
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,http://identifiers.org/drugbank/DB08911,Trametinib
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,http://identifiers.org/drugbank/DB09035,Nivolumab
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,http://identifiers.org/drugbank/DB09037,Pembrolizumab
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,http://identifiers.org/drugbank/DB13896,Talimogene laherparepvec
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_dabrafenib_mesylate,Dabrafenib Mesylate
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_dabrafenib_trametinib,Dabrafenib + Trametinib
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_e7016,E7016
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_enco_bini,Enco+bini
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_fotemustine,Fotemustine
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_isolated_perfusion,Isolated Perfusion
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_klh_peptides_dendritic_cells,Klh; Peptides; Dendritic Cells
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_klh_peptides_plus_montanide,"Klh, Peptides Plus Montanide"
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_lee011,Lee011
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_ltt462,Ltt462
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_lxh254,Lxh254
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_maat013,Maat013
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_mek162,Mek162
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_moviprep,Moviprep
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_normacol,Normacol
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_pimasertib,Pimasertib
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_recombinant_human_adenovirus_type_5_injecti,Recombinant Human Adenovirus Type 5 Injection
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_recombinant_human_interferon_1b,Recombinant Human Interferon Α1b
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_ribociclib,Ribociclib
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_tc_99m_tilmanocept,Tc-99m Tilmanocept
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_tki258,Tki258
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_tlr4_agonist_gla_se,Tlr4 Agonist Gla-se
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_5105_5012,melanoma,https://rdaccelerate.org/resource/CTDRUG_tmz,Tmz
EPB41,https://rdaccelerate.org/resource/MONDO_GROUPED_54780_12731_7533,elliptocytosis,,
FASN,http://purl.obolibrary.org/obo/MONDO_0001071,intellectual disability,https://rdaccelerate.org/resource/CTDRUG_methylphenidate_oral_solution,Methylphenidate Oral Solution
FASN,http://purl.obolibrary.org/obo/MONDO_0002691,liver cancer,http://identifiers.org/drugbank/DB00322,Floxuridine
FASN,http://purl.obolibrary.org/obo/MONDO_0002691,liver cancer,http://identifiers.org/drugbank/DB00398,Sorafenib
FASN,http://purl.obolibrary.org/obo/MONDO_0002691,liver cancer,http://identifiers.org/drugbank/DB00997,Doxorubicin
FASN,http://purl.obolibrary.org/obo/MONDO_0002691,liver cancer,http://identifiers.org/drugbank/DB05578,Ramucirumab
FASN,http://purl.obolibrary.org/obo/MONDO_0002691,liver cancer,http://identifiers.org/drugbank/DB08896,Regorafenib
FASN,http://purl.obolibrary.org/obo/MONDO_0002691,liver cancer,https://rdaccelerate.org/resource/CTDRUG_folfiri_and_bevacizumab,Folfiri And Bevacizumab
FASN,http://purl.obolibrary.org/obo/MONDO_0002691,liver cancer,https://rdaccelerate.org/resource/CTDRUG_fruquintinib,Fruquintinib
FASN,http://purl.obolibrary.org/obo/MONDO_0002691,liver cancer,https://rdaccelerate.org/resource/CTDRUG_sirt_with_yttrium_90_microspheres,Sirt With Yttrium-90 Microspheres
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB00007,Leuprolide
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB00351,Megestrol acetate
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB00441,Gemcitabine
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB00488,Altretamine
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB00515,Cisplatin
