cid	lat	lon	nPtsGeo	layers	nPts	nObs	nAnalytes	nDet	nDetAnalytes	maxNgL	nFac	nPfasFac	nRingFac	nRingPfasFac	stateFips	stateName	countyFips	countyName	nCounties	sameTopWeight	sameTopIndustry	sameTopNaics	sameTopFacilityName	ringTopWeight	ringTopIndustry	ringTopNaics	ringTopFacilityName	c_proximity	detFreq	c_detFreq	c_detIntensity	c_analyteBreadth	c_industryPrior	score	scoreComponentsUsed	tier	window	sourceList	nSources
9797539259442266112	44.87592825	-92.93136575	4	WQP	4	28	7	1	1		1	0	12	0	27	Minnesota	27163	Washington County	1									0.06906959960353908	0.03571428571428571	0.03571428571428571		0.05	0.0	4.84229560054611	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797539293802004480	44.876244	-92.922259	1	WQP	1	7	7	0	0		0	0	7	0	27	Minnesota	27163	Washington County	1									0.05599572337168301	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797539362521481216	44.8819295	-92.913239	2	WQP	2	47	43	1	1	4.57	0	0	21	0	27	Minnesota	27163	Washington County	1									0.08323636643738358	0.02127659574468085	0.02127659574468085	0.24858243037964892	0.05	0.0	10.053365499693266	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797539396881219584	44.883352	-92.903426	1	WQP	1	7	7	0	0		5	0	18	0	27	Minnesota	27163	Washington County	1									0.1471297638528708	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797539431240957952	44.8754694	-92.903626	10	WQP	10	77	7	0	0		1	0	13	0	27	Minnesota	27163	Washington County	1									0.07106519766445112	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797539465600696320	44.8772785	-92.911914	2	WQP	2	47	43	11	11	317.0	3	0	9	0	27	Minnesota	27163	Washington County	1									0.1138351243484765	0.23404255319148937	0.23404255319148937	0.8340216966495513	0.55	0.0	35.01562283226525	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797539534320173056	44.8639335	-92.9031625	2	WQP	2	14	7	0	0		3	0	9	0	27	Minnesota	27163	Washington County	1									0.1138351243484765	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797539603039649792	44.85738	-92.916574	1	WQP	1	7	7	0	0		2	0	17	0	27	Minnesota	27163	Washington County	1									0.09021220167863253	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797539637399388160	44.858558	-92.918505	1	WQP	1	7	7	0	0		2	0	10	0	27	Minnesota	27163	Washington County	1									0.09021220167863253	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797539843557818368	44.833457	-92.918961	1	WQP	1	7	7	1	1		4	0	86	0	27	Minnesota	27163	Washington County	1									0.13215848670486202	0.14285714285714285	0.14285714285714285		0.05	0.0	10.64358652241737	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797540152795463680	44.83171266666667	-92.90477333333337	3	WQP	3	21	7	1	1		1	0	24	0	27	Minnesota	27163	Washington County	1									0.08667869552683445	0.047619047619047616	0.047619047619047616		0.05	0.0	5.98151372776021	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797540255874678784	44.842713	-92.915788	1	WQP	1	120	53	29	14	325.0	3	0	25	0	27	Minnesota	27163	Washington County	1									0.1138351243484765	0.24166666666666667	0.24166666666666667	0.8376180029855237	0.7	0.0	36.75801276016811	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797540358953893888	44.84521919354839	-92.88075761290322	31	WQP	31	217	7	16	1		3	0	9	0	27	Minnesota	27163	Washington County	1									0.1138351243484765	0.07373271889400922	0.07373271889400922		0.05	0.0	7.945178306769148	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797540393313632256	44.83929206896551	-92.8808335862069	29	WQP	29	203	7	11	1		3	0	8	0	27	Minnesota	27163	Washington County	1									0.1138351243484765	0.054187192118226604	0.054187192118226604		0.05	0.0	7.423964259414947	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797540427673370624	44.833505	-92.890596	1	WQP	1	7	7	0	0		2	0	19	0	27	Minnesota	27163	Washington County	1									0.09021220167863253	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797540462033108992	44.82762785714285	-92.88974271428572	7	WQP	7	56	7	7	1		0	0	20	0	27	Minnesota	27163	Washington County	1									0.08198366378884771	0.125	0.125		0.05	0.0	7.825904310146227	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797540496392847360	44.81866233333333	-92.891826	3	WQP	3	21	7	0	0		0	0	9	0	27	Minnesota	27163	Washington County	1									0.06200458888731158	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797540565112324096	44.83125866666666	-92.88599	6	WQP	6	42	7	3	1		0	0	6	0	27	Minnesota	27163	Washington County	1									0.05239995654055677	0.07142857142857142	0.07142857142857142		0.05	0.0	5.016759876654555	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797540668191539200	44.818856	-92.8583255	2	WQP	2	14	7	0	0		0	0	3	0	27	Minnesota	27163	Washington County	1									0.03733048224778867	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797540771270754304	44.8369895	-92.87489575	4	WQP	4	35	7	2	1		0	0	12	0	27	Minnesota	27163	Washington County	1									0.06906959960353908	0.05714285714285714	0.05714285714285714		0.05	0.0	5.413724171974681	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797540908709707776	44.862956	-92.862549	1	WQP	1	7	7	0	0		0	0	3	0	27	Minnesota	27163	Washington County	1									0.03733048224778867	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797541149227876352	44.87650666666667	-92.88442166666668	3	WQP	3	21	7	0	0		0	0	5	0	27	Minnesota	27163	Washington County	1									0.04824894837218527	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797541183587614720	44.87655	-92.894577	1	WQP	1	7	7	0	0		2	0	12	0	27	Minnesota	27163	Washington County	1									0.09021220167863253	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797541321026568192	44.8766185	-92.872305	4	WQP	4	42	7	0	0		0	0	6	0	27	Minnesota	27163	Washington County	1									0.05239995654055677	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797541389746044928	44.886523	-92.865121	1	WQP	1	7	7	0	0		1	0	8	0	27	Minnesota	27163	Washington County	1									0.059167414496581874	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797541492825260032	44.880307	-92.842631	1	WQP	1	7	7	0	0		0	0	3	0	27	Minnesota	27163	Washington County	1									0.03733048224778867	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797541527184998400	44.888918	-92.8427095	2	WQP	2	14	7	0	0		0	0	6	0	27	Minnesota	27163	Washington County	1									0.05239995654055677	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797541664623951872	44.876318	-92.836041	1	WQP	1	7	7	0	0		0	0	2	0	27	Minnesota	27163	Washington County	1									0.02958370724829093	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797541973861597184	44.847661	-92.851351	1	WQP	1	7	7	1	1		0	0	3	0	27	Minnesota	27163	Washington County	1									0.03733048224778867	0.14285714285714285	0.14285714285714285		0.05	0.0	6.218279647753948	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797542008221335552	44.846646	-92.84198	1	WQP	1	7	7	0	0		0	0	1	0	27	Minnesota	27163	Washington County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797542042581073920	44.838596	-92.841796	1	WQP	1	7	7	0	0		0	0	0	0	27	Minnesota	27163	Washington County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
9797542180020027392	44.822383333333335	-92.84144233333332	3	WQP	3	21	7	0	0		1	0	2	0	27	Minnesota	27163	Washington County	1									0.05691756217423825	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797542248739504128	44.833461	-92.834488	2	WQP	2	14	7	0	0		0	0	4	0	27	Minnesota	27163	Washington County	1									0.043339347763417226	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797542283099242496	44.818855	-92.836687	1	WQP	1	7	7	0	0		0	0	4	0	27	Minnesota	27163	Washington County	1									0.043339347763417226	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797542420538195968	44.834969	-92.836078	2	WQP	2	14	7	0	0		0	0	2	0	27	Minnesota	27163	Washington County	1									0.02958370724829093	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797542764135579648	44.833378	-92.807119	1	WQP	1	7	7	0	0		0	0	5	0	27	Minnesota	27163	Washington County	1									0.04824894837218527	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797542867214794752	44.825796	-92.780454	1	WQP	1	7	7	0	0		1	0	2	0	27	Minnesota	27163	Washington County	1									0.05691756217423825	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797542970294009856	44.842189	-92.79764	1	WQP	1	7	7	0	0		1	0	8	1	27	Minnesota	27163	Washington County	1									0.17343889579073268	0.0	0.0		0.0			3	N	1-ring	sawgraph;spatialkg;fiokg	3
9797543485690085376	44.8855445	-92.797155	2	WQP	2	14	7	0	0		0	0	4	0	27	Minnesota	27163	Washington County	1									0.043339347763417226	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797543726208253952	44.908785	-92.784604	1	WQP	1	7	7	0	0		10	0	10	0	27	Minnesota	27163	Washington County	1									0.19690241424131405	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797544241604329472	44.90069	-92.829995	1	WQP	1	7	7	0	0		0	0	7	0	27	Minnesota	27163	Washington County	1									0.05599572337168301	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797544275964067840	44.896253	-92.83025	1	WQP	1	7	7	0	0		0	0	3	0	27	Minnesota	27163	Washington County	1									0.03733048224778867	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797544310323806208	44.891953	-92.842848	1	WQP	1	7	7	0	0		0	0	8	0	27	Minnesota	27163	Washington County	1									0.059167414496581874	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797544344683544576	44.890742	-92.85571	1	WQP	1	7	7	0	0		5	0	4	0	27	Minnesota	27163	Washington County	1									0.1471297638528708	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797544413403021312	44.902291000000005	-92.8449965	2	WQP	2	14	7	0	0		2	0	11	0	27	Minnesota	27163	Washington County	1									0.09021220167863253	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797544447762759680	44.908826	-92.84279	1	WQP	1	7	7	0	0		3	0	8	0	27	Minnesota	27163	Washington County	1									0.1138351243484765	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797545306756218880	44.962817	-92.799472	1	WQP	1	40	40	0	0		2	0	12	1	27	Minnesota	27163	Washington County	1									0.17343889579073268	0.0	0.0		0.0			3	N	1-ring	sawgraph;spatialkg;fiokg	3
9797545822152294400	44.959243	-92.777358	1	WQP	1	40	40	9	9	99.2	7	0	42	0	27	Minnesota	27163	Washington County	1									0.17075268652271472	0.225	0.225	0.6668594176253879	0.45	0.0	31.64782946892971	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797663504256204800	44.410198	-92.092785	1	WQP	1	200	40	32	8	15.8	0	0	4	0	27	Minnesota	27157	Wabasha County	2									0.043339347763417226	0.16	0.16	0.4083773381067755	0.4	0.0	18.92631062438899	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797872961221296128	44.16079	-91.81194	1	WQP	1	247	13	29	3		0	0	4	0	27	Minnesota	27169	Winona County	2									0.043339347763417226	0.11740890688259109	0.11740890688259109		0.15	0.0	7.153407079161899	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797875950518534144	44.13244	-91.72952	1	WQP	1	13	13	5	5		1	0	2	0	27	Minnesota	27169	Winona County	2									0.05691756217423825	0.38461538461538464	0.38461538461538464		0.25	0.0	16.24589649120804	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9797937282651521024	43.9995	-91.4379	1	WQP	1	399	40	67	10		0	0	8	0	27	Minnesota	27169	Winona County	2									0.059167414496581874	0.16791979949874686	0.16791979949874686		0.5	0.0	13.905673996473737	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9797982190829568000	44.0567	-91.6371	1	WQP	1	200	40	39	8	12.1	0	0	247	1	27	Minnesota	27169	Winona County	2									0.17343889579073268	0.195	0.195	0.3723698860914118	0.4		25.86623167217882	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9797990505886253056	44.027869	-91.763514	1	WQP	1	40	40	0	0		0	0	22	0	27	Minnesota	27169	Winona County	1									0.08443337464867927	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9798047886649327616	44.236738	-91.89306	1	WQP	1	351	13	56	3		0	0	0	0	27	Minnesota	27157	Wabasha County	2									0.0	0.15954415954415954	0.15954415954415954		0.15	0.0	6.254510921177588	4	D	none	sawgraph;spatialkg	2
9798051666220548096	44.324528	-91.922556	1	WQP	1	65	13	12	4		0	0	9	0	27	Minnesota	27157	Wabasha County	2									0.06200458888731158	0.18461538461538463	0.18461538461538463		0.2	0.0	10.483291071151465	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9798053074969821184	44.366078	-91.981461	1	WQP	1	40	40	5	5	4.98	1	0	1	0	27	Minnesota	27157	Wabasha County	2									0.05691756217423825	0.125	0.125	0.2588629391387668	0.25	0.0	13.463688154567507	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9798108565947285504	44.0715	-92.429322	1	WQP	1	40	40	2	2	7.39	1	0	7	0	27	Minnesota	27109	Olmsted County	1									0.05691756217423825	0.05	0.05	0.3078761062481859	0.1	0.0	11.689017332302987	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9798109218782314496	44.058183	-92.432733	1	WQP	1	40	40	4	4	3.88	4	0	17	0	27	Minnesota	27109	Olmsted County	1									0.13215848670486202	0.1	0.1	0.2294400757443256	0.2	0.0	14.361548928278312	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9798109253142052864	44.063581	-92.432756	1	WQP	1	40	40	2	2	5.29	1	0	14	0	27	Minnesota	27109	Olmsted County	1									0.07292305501170816	0.05	0.05	0.2661783678034412	0.1	0.0	11.206766120495818	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9798113616828825600	43.96966733333333	-92.36582533333336	3	WQP	3	120	40	7	3	5.98	0	0	8	0	27	Minnesota	27109	Olmsted County	1									0.059167414496581874	0.058333333333333334	0.058333333333333334	0.28124444691419076	0.15	0.0	11.768637346901802	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9798169588842627072	43.6144	-92.22063	1	WQP	1	13	13	1	1	2.43	0	0	4	0	27	Minnesota	27045	Fillmore County	1									0.043339347763417226	0.07692307692307693	0.07692307692307693	0.17840555940241623	0.05	0.0	8.015477695241549	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9798178625453817856	43.75086	-92.14643	1	WQP	1	13	13	0	0		1	0	13	1	27	Minnesota	27045	Fillmore County	1					1.0	Sewage treatment (effluent & biosolids)	221320	FOUNTAIN WWTP	0.17343889579073268	0.0	0.0		0.0	1.0		4	N	1-ring	sawgraph;spatialkg;fiokg	3
9798211370284482560	43.61272	-92.14297	1	WQP	1	13	13	0	0		1	0	6	0	27	Minnesota	27045	Fillmore County	1									0.05691756217423825	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9798696186192855040	43.57581	-91.2334	1	WQP	1	320	40	40	8	11.7	0	0	4	0	27	Minnesota	27055	Houston County	2									0.043339347763417226	0.125	0.125	0.3678813439831574	0.4	0.0	17.213910771298536	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9798706700272795648	43.776342	-91.246194	1	WQP	1	160	40	32	8	12.2	0	0	10	2	27	Minnesota	27055	Houston County	2					0.6	Printing & related support activities	323111	INLAND LABEL AND MARKETING LLC	0.27489414599479567	0.2	0.2	0.37347060534229437	0.4	0.6	32.95806024337521	5	B	1-ring	sawgraph;spatialkg;fiokg	3
9801268321847345152	43.032065	-87.914519	1	EGAD	1	12	5	9	4		48	2	344	25	55	Wisconsin	55079	Milwaukee County	1	0.3	Other EPA PFAS-flagged industry	327310	ALDRICH CHEMICAL CO INC	1.0	Leather & hide tanning and finishing	316110	CHIEF LEATHERS, INC.	0.6131471927654584	0.75	0.75		0.2	1.0	64.61353566238806	4	A	same-cell	sawgraph;spatialkg;fiokg	3
9802262142919901184	42.47833	-89.05604	1	WQP	1	13	13	5	5		6	1	31	1	17	Illinois	17201	Winnebago County	1					1.0	Basic chemical manufacturing	325110	CHEMTOOL	0.3868528072345416	0.38461538461538464	0.38461538461538464		0.25	1.0	44.97620792735554	4	A	same-cell	sawgraph;spatialkg;fiokg	3
9802458955501273088	41.349583	-88.831139	1	WQP	0	0	0	0	0		6	0	110	3	17	Illinois	17099	LaSalle County	1					1.0	National security / military installation (AFFF)	928110	OTTAWA NATL GUARD ARMORY	0.34687779158146537				0.0	1.0		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9802463937663336448	41.324756	-88.983969	1	WQP	0	0	0	0	0		1	0	0	0	17	Illinois	17099	LaSalle County	1									0.05691756217423825				0.0	0.0		3	X	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9802469744459120640	41.317639	-89.067861	1	WQP	0	0	0	0	0		0	0	7	3	17	Illinois	17099	LaSalle County	1					0.6	Petroleum bulk stations & terminals	424710	URANICH COAL & OIL	0.34687779158146537				0.0	0.6		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9802555884323209216	41.90002	-89.48215	2	WQP	2	26	13	4	3		0	0	0	0	17	Illinois	17103	Lee County	2									0.0	0.15384615384615385	0.15384615384615385		0.15	0.0	6.102564102564102	4	D	none	sawgraph;spatialkg	2
9802607733168406528	41.71376	-89.90675	1	WQP	1	33	33	6	6		0	0	8	1	17	Illinois	17195	Whiteside County	1									0.17343889579073268	0.18181818181818182	0.18181818181818182		0.3		19.548807675445047	3	B	1-ring	sawgraph;spatialkg;fiokg	3
9802629379803578368	41.48585	-89.84848	1	WQP	1	13	13	3	3		0	0	0	0	17	Illinois	17011	Bureau County	1									0.0	0.23076923076923078	0.23076923076923078		0.15	0.0	8.153846153846155	4	D	none	sawgraph;spatialkg	2
9802735448315920384	40.813417	-89.547972	1	WQP	0	0	0	0	0		0	0	1	0	17	Illinois	17143	Peoria County	2									0.018665241123894335				0.0	0.0		3	X	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9802745034682925056	40.635038	-89.622322	1	WQP	0	0	0	0	0		5	0	54	4	17	Illinois	17143	Peoria County	2					0.6	Petroleum bulk stations & terminals	424710	EXXON MOBIL OIL CORP.-PEORIA TERMINAL	0.4027126448827438				0.0	0.6		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9802798532795564032	40.553439	-89.777272	1	WQP	0	0	0	0	0		2	0	11	0	17	Illinois	17143	Peoria County	1									0.09021220167863253				0.0	0.0		3	X	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9802802037488877568	40.552	-89.729639	1	WQP	0	0	0	0	0		0	0	2	0	17	Illinois	17143	Peoria County	2									0.02958370724829093				0.0	0.0		3	X	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9802867286632038400	40.15377	-89.67551	1	WQP	1	13	13	1	1		0	0	0	0	17	Illinois	17125	Mason County	2									0.0	0.07692307692307693	0.07692307692307693		0.05	0.0	2.7179487179487185	4	D	none	sawgraph;spatialkg	2
9803155083800608768	41.107278	-89.356222	1	WQP	0	0	0	0	0		1	0	29	0	17	Illinois	17123	Marshall County	2									0.0915882961356025				0.0	0.0		3	X	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9803725111860133888	41.189778	-88.103361	1	WQP	0	0	0	0	0		0	0	0	0	17	Illinois	17091	Kankakee County	1									0.0				0.0	0.0		3	X	none	sawgraph;spatialkg	2
9803734320270016512	41.15196	-87.91418	2	WQP	2	26	13	7	6		0	0	4	0	17	Illinois	17091	Kankakee County	1									0.043339347763417226	0.2692307692307692	0.2692307692307692		0.3	0.0	13.201990075113315	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9803757478733676544	41.023083	-87.649083	1	WQP	0	0	0	0	0		0	0	0	0	17	Illinois	17091	Kankakee County	1									0.0				0.0	0.0		3	X	none	sawgraph;spatialkg	2
9803762186017832960	40.995111	-87.561333	1	WQP	0	0	0	0	0		0	0	0	0	17	Illinois	17075	Iroquois County	1									0.0				0.0	0.0		3	X	none	sawgraph;spatialkg	2
9803765450192977920	41.156972	-87.559	1	WQP	0	0	0	0	0		0	0	1	0	17	Illinois	17091	Kankakee County	1									0.018665241123894335				0.0	0.0		3	X	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9803766171747483648	41.149889	-87.616917	1	WQP	0	0	0	0	0		0	0	1	0	17	Illinois	17091	Kankakee County	1									0.018665241123894335				0.0	0.0		3	X	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9803809465017827328	41.6424	-87.562169	1	WQP	0	0	0	0	0		4	1	72	5	17	Illinois	17031	Cook County	1	1.0	Plastics material & resin manufacturing	325211	ASHLAND SPECIALTY CHEMICAL CO. -CALUMET CITY, IL	1.0	Waste treatment & disposal (landfill, hazardous waste)	562212	CID RECYCLING AND DISPOSAL FACILITY #3 AND #4	0.4483330417855284				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9803812351235850240	41.652481	-87.67547	1	WQP	0	0	0	0	0		47	0	195	5	17	Illinois	17031	Cook County	1					1.0	Other chemical product manufacturing	325910	RIVERDALE INDUSTRIES LLC	0.4483330417855284				0.0	1.0		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9803812488674803712	41.652681	-87.65595	1	WQP	0	0	0	0	0		2	0	128	6	17	Illinois	17031	Cook County	1					1.0	Other chemical product manufacturing	325910	RIVERDALE INDUSTRIES LLC	0.48690453777434933				0.0	1.0		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9803813038430617600	41.662461	-87.619239	1	WQP	0	0	0	0	0		6	1	74	7	17	Illinois	17031	Cook County	1	0.6	Chemical & allied products wholesalers	424690	AIRGAS USA LLC	1.0	Metal coating & electroplating	332813	NACME STEEL PROCESSING LLC	0.520316687372198				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9803816165166809088	41.674739	-87.587839	1	WQP	0	0	0	0	0		3	1	86	9	17	Illinois	17031	Cook County	1	1.0	Paint, coating & adhesive manufacturing	325510	SPRAYLAT CORP IL	1.0	Waste treatment & disposal (landfill, hazardous waste)	562219	LIQUID ENVIRONMENTAL SOLUTIONS ILLINOIS (LESCHI)	0.5761515406734765				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9803817367757651968	41.72202	-87.54352	1	WQP	0	0	0	0	0		22	2	143	2	17	Illinois	17031	Cook County	1					0.6	Petroleum & coal products manufacturing	324191	NALCO CHEMICAL CO	0.6131471927654584				0.0	0.6		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9803821044249657344	41.889472	-87.607764	1	WQP	0	0	0	0	0		5	0	68	1	17	Illinois	17031	Cook County	1					1.0	Sewage treatment (effluent & biosolids)	221320	MWRDGC	0.17343889579073268				0.0	1.0		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9803821112969134080	41.876722	-87.611028	1	WQP	0	0	0	0	0		10	0	594	5	17	Illinois	17031	Cook County	1					1.0	Sewage treatment (effluent & biosolids)	221320	MWRDGC	0.4483330417855284				0.0	1.0		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9803821868883378176	41.834444	-87.624722	1	WQP	1	774	28	256	20		51	0	280	1	17	Illinois	17031	Cook County	1					1.0	Other chemical product manufacturing	325998	METAL FINISHING RESEARCH CORP	0.25	0.330749354005168	0.330749354005168		1.0	1.0	47.15331610680448	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9803822040682070016	41.831055	-87.657389	1	WQP	0	0	0	0	0		55	5	412	22	17	Illinois	17031	Cook County	1	1.0	Other chemical product manufacturing	325998	AMCOR AMERICAN METAL CHEM CORP	1.0	Metal coating & electroplating	332813	CP SYSTEMS INC	1.0				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9803822693517099008	41.892333	-87.642361	1	WQP	0	0	0	0	0		93	1	1298	33	17	Illinois	17031	Cook County	1	1.0	Metal coating & electroplating	332813	WATERSAVER FAUCET CO	1.0	Metal coating & electroplating	332813	AMERICAN NICKEL WORKS	0.6				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9803823689949511680	41.843269	-87.664339	1	WQP	0	0	0	0	0		52	2	369	15	17	Illinois	17031	Cook County	1	1.0	Paint, coating & adhesive manufacturing	325510	ENGINEERED POLYMER SOLUTIONS INC	1.0	Other chemical product manufacturing	325998	AMCOR AMERICAN METAL CHEM CORP	0.6131471927654584				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9803827675679162368	41.811333	-87.770222	1	WQP	0	0	0	0	0		2	1	142	16	17	Illinois	17031	Cook County	1					1.0	Other chemical product manufacturing	325910	SUN CHEMICAL	0.6				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9803827744398639104	41.816722	-87.753472	1	WQP	0	0	0	0	0		15	4	219	12	17	Illinois	17031	Cook County	1	1.0	Other chemical product manufacturing	325998	OLYMPIC PETROLEUM CORPORATION	1.0	Basic chemical manufacturing	325192	KOPPERS, INC.	0.8982444017039272				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9803848394601398272	41.698488	-87.9405845	2	WQP	0	0	0	0	0		15	0	66	7	17	Illinois	17031	Cook County	2					1.0	Basic chemical manufacturing	325188	ALEXANDER CHEMICALS	0.520316687372198				0.0	1.0		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9803886499551248384	41.536472	-88.083694	1	WQP	0	0	0	0	0		12	0	186	11	17	Illinois	17197	Will County	1					1.0	Basic chemical manufacturing	325180	PQ LLC	0.6				0.0	1.0		3	X	1-ring	sawgraph;spatialkg;fiokg	3
