disease,study,title,tech,pmid
http://www.ebi.ac.uk/efo/EFO_0005922,http://purl.org/okn/wobd/study/E-GEOD-21293,"Periostin, a cell adhesion molecule, facilitates invasion in the tumor microenvironment and annotates a novel tumor invasive signature in esophageal cancer",,20516120.0
http://www.ebi.ac.uk/efo/EFO_0005922,http://purl.org/okn/wobd/study/E-GEOD-32424,Identification of a Novel Angiogenesis and Tumor Suppressor Gene   Rab25 in Esophageal Squamous Cell Carcinoma,,22991305.0
http://www.ebi.ac.uk/efo/EFO_0005922,http://purl.org/okn/wobd/study/E-MTAB-2770,RNA-seq of 1019 human cancer cell lines from the Cancer Cell Line Encyclopedia,,31068700.0
http://www.ebi.ac.uk/efo/EFO_0005922,http://purl.org/okn/wobd/study/E-MTAB-3983,CGP CORE CELL LINES   RNA seq,,
http://www.ebi.ac.uk/efo/EFO_0005922,http://purl.org/okn/wobd/study/E-PROT-140,The dataset to discover ESCC related proteins,,26224564.0
http://www.ebi.ac.uk/efo/EFO_0005922,http://purl.org/okn/wobd/study/E-TABM-501,Transcription profiling of esophageal squamous cells from rats fed different diets with zinc replenishment,,19111725.0
http://www.ebi.ac.uk/efo/EFO_0006318,http://purl.org/okn/wobd/study/E-GEOD-34523,BT474 tumors in the presence or absence of SHP2,,22388088.0
http://www.ebi.ac.uk/efo/EFO_0006318,http://purl.org/okn/wobd/study/E-GEOD-35006,Profiling of p53-responsive genes in human breast cancer cells harboring endogenous ts-p53 E285K,,22945757.0
http://www.ebi.ac.uk/efo/EFO_0006318,http://purl.org/okn/wobd/study/E-MTAB-2706,RNA-seq of 675 commonly used human cancer cell lines,,25485619.0
http://www.ebi.ac.uk/efo/EFO_0006318,http://purl.org/okn/wobd/study/E-MTAB-2770,RNA-seq of 1019 human cancer cell lines from the Cancer Cell Line Encyclopedia,,31068700.0
http://www.ebi.ac.uk/efo/EFO_0006318,http://purl.org/okn/wobd/study/E-MTAB-3983,CGP CORE CELL LINES   RNA seq,,
http://www.ebi.ac.uk/efo/EFO_0006318,http://purl.org/okn/wobd/study/E-MTAB-4801,Variation in RNA expression in a panel of 30 breast cancer cell lines,,29844118.0
http://www.ebi.ac.uk/efo/EFO_0006318,http://purl.org/okn/wobd/study/E-MTAB-6647,RNA-seq of human breast cancer cell lines: CAL120; MDAMB468 and BT549 incubated in DMEM-F12 and Plasmax in normoxia (21%O2) and hypoxia (0.1% O2),,
http://www.ebi.ac.uk/efo/EFO_0006318,http://purl.org/okn/wobd/study/E-MTAB-7433,RNA-seq of HER2-positive breast cancer BT474 cell line in response to KDM5 ihibition,,
http://www.ebi.ac.uk/efo/EFO_0006318,http://purl.org/okn/wobd/study/E-PROT-2,Proteomic profiling of NCI60 cell lines from Cancer Cell Line Encyclopedia,,24727770.0
http://www.ebi.ac.uk/efo/EFO_0006318,http://purl.org/okn/wobd/study/E-PROT-22,Panel of 20 human breast cell lines and four clinical tumors,,25892236.0
http://www.ebi.ac.uk/efo/EFO_0006343,http://purl.org/okn/wobd/study/E-GEOD-61490,RNA-sequencing study of peripheral blood monocytes for chronic periodontitis,,26812355.0
http://www.ebi.ac.uk/efo/EFO_0006352,http://purl.org/okn/wobd/study/E-MTAB-2770,RNA-seq of 1019 human cancer cell lines from the Cancer Cell Line Encyclopedia,,31068700.0
http://www.ebi.ac.uk/efo/EFO_0006352,http://purl.org/okn/wobd/study/E-MTAB-7518,RNA-seq of human head and neck cancer cell line SQD9 knock-out for TMEM45A exposed to cisplatin,,
http://www.ebi.ac.uk/efo/EFO_0006391,http://purl.org/okn/wobd/study/E-GEOD-16192,Unexpected expression of alpha- and beta-globin in mesencephalic dopaminergic neurons and glial cells,,19717439.0
http://www.ebi.ac.uk/efo/EFO_0006452,http://purl.org/okn/wobd/study/E-MTAB-2770,RNA-seq of 1019 human cancer cell lines from the Cancer Cell Line Encyclopedia,,31068700.0
http://www.ebi.ac.uk/efo/EFO_0006460,http://purl.org/okn/wobd/study/E-GEOD-31019,Suppression of IFN-induced transcription underlies IFN defects generated by activated Ras/MEK in human cancer cells,,22970192.0
http://www.ebi.ac.uk/efo/EFO_0006460,http://purl.org/okn/wobd/study/E-GEOD-48433,Microarray analysis of xenograft models in use at the Developmental Therapeutics Program of the National Cancer Institute (DTP-NCI),,24885658.0
http://www.ebi.ac.uk/efo/EFO_0006460,http://purl.org/okn/wobd/study/E-MTAB-2706,RNA-seq of 675 commonly used human cancer cell lines,,25485619.0
http://www.ebi.ac.uk/efo/EFO_0006460,http://purl.org/okn/wobd/study/E-MTAB-2770,RNA-seq of 1019 human cancer cell lines from the Cancer Cell Line Encyclopedia,,31068700.0
http://www.ebi.ac.uk/efo/EFO_0006460,http://purl.org/okn/wobd/study/E-MTAB-3983,CGP CORE CELL LINES   RNA seq,,
http://www.ebi.ac.uk/efo/EFO_0006460,http://purl.org/okn/wobd/study/E-MTAB-5200,The International Cancer Genome project: Pan-Cancer Analysis of Whole Genomes (PCAWG),,
http://www.ebi.ac.uk/efo/EFO_0006460,http://purl.org/okn/wobd/study/E-MTAB-5423,The International Cancer Genome project: Pan-Cancer Analysis of Whole Genomes (PCAWG)- Alternative view by individual,,
http://www.ebi.ac.uk/efo/EFO_0006460,http://purl.org/okn/wobd/study/E-PROT-2,Proteomic profiling of NCI60 cell lines from Cancer Cell Line Encyclopedia,,24727770.0
http://www.ebi.ac.uk/efo/EFO_0006460,http://purl.org/okn/wobd/study/E-PROT-28,Integrative proteomic profiling of ovarian cancer cell lines,,27561551.0
http://www.ebi.ac.uk/efo/EFO_0006461,http://purl.org/okn/wobd/study/E-MTAB-2770,RNA-seq of 1019 human cancer cell lines from the Cancer Cell Line Encyclopedia,,31068700.0
http://www.ebi.ac.uk/efo/EFO_0006461,http://purl.org/okn/wobd/study/E-MTAB-3983,CGP CORE CELL LINES   RNA seq,,
http://www.ebi.ac.uk/efo/EFO_0006462,http://purl.org/okn/wobd/study/E-MTAB-2770,RNA-seq of 1019 human cancer cell lines from the Cancer Cell Line Encyclopedia,,31068700.0
http://www.ebi.ac.uk/efo/EFO_0006463,http://purl.org/okn/wobd/study/E-MTAB-2706,RNA-seq of 675 commonly used human cancer cell lines,,25485619.0
http://www.ebi.ac.uk/efo/EFO_0006471,http://purl.org/okn/wobd/study/E-MTAB-2706,RNA-seq of 675 commonly used human cancer cell lines,,25485619.0
http://www.ebi.ac.uk/efo/EFO_0006544,http://purl.org/okn/wobd/study/E-MTAB-2706,RNA-seq of 675 commonly used human cancer cell lines,,25485619.0
http://www.ebi.ac.uk/efo/EFO_0006544,http://purl.org/okn/wobd/study/E-MTAB-2770,RNA-seq of 1019 human cancer cell lines from the Cancer Cell Line Encyclopedia,,31068700.0
http://www.ebi.ac.uk/efo/EFO_0006544,http://purl.org/okn/wobd/study/E-MTAB-3983,CGP CORE CELL LINES   RNA seq,,
http://www.ebi.ac.uk/efo/EFO_0006544,http://purl.org/okn/wobd/study/E-MTAB-5200,The International Cancer Genome project: Pan-Cancer Analysis of Whole Genomes (PCAWG),,
http://www.ebi.ac.uk/efo/EFO_0006544,http://purl.org/okn/wobd/study/E-MTAB-5423,The International Cancer Genome project: Pan-Cancer Analysis of Whole Genomes (PCAWG)- Alternative view by individual,,
http://www.ebi.ac.uk/efo/EFO_0006718,http://purl.org/okn/wobd/study/E-MTAB-2706,RNA-seq of 675 commonly used human cancer cell lines,,25485619.0
http://www.ebi.ac.uk/efo/EFO_0006718,http://purl.org/okn/wobd/study/E-MTAB-2770,RNA-seq of 1019 human cancer cell lines from the Cancer Cell Line Encyclopedia,,31068700.0
http://www.ebi.ac.uk/efo/EFO_0006732,http://purl.org/okn/wobd/study/E-MTAB-2706,RNA-seq of 675 commonly used human cancer cell lines,,25485619.0
http://www.ebi.ac.uk/efo/EFO_0006732,http://purl.org/okn/wobd/study/E-MTAB-2770,RNA-seq of 1019 human cancer cell lines from the Cancer Cell Line Encyclopedia,,31068700.0
http://www.ebi.ac.uk/efo/EFO_0006732,http://purl.org/okn/wobd/study/E-MTAB-7033,"RNA-seq of human pancreatic cell lines, L3.6pl and BxPC-3, upon knockdown of p63 for 48 hours compared to siControl",,30541891.0
http://www.ebi.ac.uk/efo/EFO_0006738,http://purl.org/okn/wobd/study/E-MTAB-2706,RNA-seq of 675 commonly used human cancer cell lines,,25485619.0
http://www.ebi.ac.uk/efo/EFO_0006738,http://purl.org/okn/wobd/study/E-MTAB-3983,CGP CORE CELL LINES   RNA seq,,
http://www.ebi.ac.uk/efo/EFO_0006738,http://purl.org/okn/wobd/study/E-PROT-2,Proteomic profiling of NCI60 cell lines from Cancer Cell Line Encyclopedia,,24727770.0
http://www.ebi.ac.uk/efo/EFO_0006740,http://purl.org/okn/wobd/study/E-GEOD-22030,"HO-1 modulates the expression of genes involved in inflammation, angiogenesis, proliferation, apoptosis and cell adhesion in human lung cancer cells.",,
http://www.ebi.ac.uk/efo/EFO_0006740,http://purl.org/okn/wobd/study/E-MTAB-2706,RNA-seq of 675 commonly used human cancer cell lines,,25485619.0
http://www.ebi.ac.uk/efo/EFO_0006740,http://purl.org/okn/wobd/study/E-MTAB-2770,RNA-seq of 1019 human cancer cell lines from the Cancer Cell Line Encyclopedia,,31068700.0
http://www.ebi.ac.uk/efo/EFO_0006772,http://purl.org/okn/wobd/study/E-MTAB-2770,RNA-seq of 1019 human cancer cell lines from the Cancer Cell Line Encyclopedia,,31068700.0
http://www.ebi.ac.uk/efo/EFO_0006792,http://purl.org/okn/wobd/study/E-PROT-58,Protein expression in the dorsolateral prefrontal complex brain samples from the University of Pennsylvania School of Medicine Brain Bank,,32284590.0
http://www.ebi.ac.uk/efo/EFO_0006834,http://purl.org/okn/wobd/study/E-GEOD-9692,Transcription profiling of human pediatric septic shock samples to validation of previous experiment,,18460642.0
http://www.ebi.ac.uk/efo/EFO_0006857,http://purl.org/okn/wobd/study/E-MTAB-6474,RNA-seq analysis of anti-malarial drug chemotherapy of murine experimental Cerebral Malaria (ECM),,29954866.0
http://www.ebi.ac.uk/efo/EFO_0006859,http://purl.org/okn/wobd/study/E-MTAB-1690,Bronchial Airway Gene Expression in Smokers with Lung or Head and Neck Cancer,,24497500.0
http://www.ebi.ac.uk/efo/EFO_0007143,http://purl.org/okn/wobd/study/E-GEOD-32569,Expression data for Cediranib in Metastatic ASPS,,23630200.0
http://www.ebi.ac.uk/efo/EFO_0007159,http://purl.org/okn/wobd/study/E-GEOD-19187,Nasal epithelium gene expression profiling in child respiratory allergic disease,,22005912.0
http://www.ebi.ac.uk/efo/EFO_0007176,http://purl.org/okn/wobd/study/E-MTAB-2770,RNA-seq of 1019 human cancer cell lines from the Cancer Cell Line Encyclopedia,,31068700.0
http://www.ebi.ac.uk/efo/EFO_0007185,http://purl.org/okn/wobd/study/E-GEOD-69597,Refining brucellosis diagnosis by blood transcriptional profiling,,
http://www.ebi.ac.uk/efo/EFO_0007328,http://purl.org/okn/wobd/study/E-GEOD-3203,Transcription profiling of mouse influenza virus infected in wild type and mutant animals revels induced gene expression changes of regional B cells are mediated in part through type I IFN,,17237394.0
http://www.ebi.ac.uk/efo/EFO_0007328,http://purl.org/okn/wobd/study/E-GEOD-34205,Transcriptional profile of PBMCs in patients with acute RSV or Influenza infection,,22398282.0
http://www.ebi.ac.uk/efo/EFO_0007328,http://purl.org/okn/wobd/study/E-MTAB-11671,RNA-Sequencing of whole blood samples from children with a range of acute febrile illnesses,,
http://www.ebi.ac.uk/efo/EFO_0007328,http://purl.org/okn/wobd/study/E-MTAB-835,Time series of flu-infected lungs of DBA/2J and C57BL/6J mice,,20114087.0
http://www.ebi.ac.uk/efo/EFO_0007328,http://purl.org/okn/wobd/study/E-MTAB-9429,RNA-seq of mouse alveolar macrophages from control and Influenza A virus infected animals,,
http://www.ebi.ac.uk/efo/EFO_0007330,http://purl.org/okn/wobd/study/E-MTAB-7546,RNAseq of murine small intestinal tissue following epithelium-specific deletion of Bcl9/9l +/- Apc +/- mutant B-catenin,,
http://www.ebi.ac.uk/efo/EFO_0007379,http://purl.org/okn/wobd/study/E-GEOD-33601,Human transcriptome pattern of primary cutaneous lesions from patients with localized cutaneous leishmaniasis and mucosal leishmaniasis,,23029578.0
http://www.ebi.ac.uk/efo/EFO_0007391,http://purl.org/okn/wobd/study/E-MTAB-5215,Compatible and incompatible infection of potato by nematode Globodera rostochiensis,,
http://www.ebi.ac.uk/efo/EFO_0007395,http://purl.org/okn/wobd/study/E-MTAB-6038,Host response to Newcastle disease virus challenge in the Harderian gland transcriptome,,
http://www.ebi.ac.uk/efo/EFO_0007416,http://purl.org/okn/wobd/study/E-MTAB-2706,RNA-seq of 675 commonly used human cancer cell lines,,25485619.0
http://www.ebi.ac.uk/efo/EFO_0007430,http://purl.org/okn/wobd/study/E-MEXP-2069,Transcription profiling of blood from Gulf War Illness sufferers and control veterans before and after exercise,,19265525.0
http://www.ebi.ac.uk/efo/EFO_0007444,http://purl.org/okn/wobd/study/E-GEOD-5418,Transcription profiling of human peripheral blood mononuclear cell gene expression patterns in presymptomatic and clinically apparent malaria,,16988231.0
http://www.ebi.ac.uk/efo/EFO_0007545,http://purl.org/okn/wobd/study/E-MTAB-5832,"Transcriptomic profiling of the brains of WNV and CHIKV infection-induced encephalitis in young mice after 2, 3 or 5 days post infection",,
http://www.ebi.ac.uk/efo/EFO_0008407,http://purl.org/okn/wobd/study/E-MTAB-11671,RNA-Sequencing of whole blood samples from children with a range of acute febrile illnesses,,
http://www.ebi.ac.uk/efo/EFO_0008490,http://purl.org/okn/wobd/study/E-MTAB-2770,RNA-seq of 1019 human cancer cell lines from the Cancer Cell Line Encyclopedia,,31068700.0
http://www.ebi.ac.uk/efo/EFO_0008493,http://purl.org/okn/wobd/study/E-MTAB-3408,Differential expression in the cortex and white matter of patients with cerebral small vessel disease (SVD),,
http://www.ebi.ac.uk/efo/EFO_0008494,http://purl.org/okn/wobd/study/E-MTAB-5832,"Transcriptomic profiling of the brains of WNV and CHIKV infection-induced encephalitis in young mice after 2, 3 or 5 days post infection",,
http://www.ebi.ac.uk/efo/EFO_0008495,http://purl.org/okn/wobd/study/E-GEOD-66354,Investigation of the mechansim underlying the inflammatory phenotype in Group A ependymoma,,
http://www.ebi.ac.uk/efo/EFO_0008497,http://purl.org/okn/wobd/study/E-MTAB-6040,Gene expression profiling of bronchoalveolar lavage cells during Aspergillus colonization of the lung allograft,,
http://www.ebi.ac.uk/efo/EFO_0008498,http://purl.org/okn/wobd/study/E-GEOD-41293,Mouse Model of Clear Cell Sarcoma,,23410975.0
http://www.ebi.ac.uk/efo/EFO_0008499,http://purl.org/okn/wobd/study/E-MEXP-834,Transcription profiling of liver from Ercc1-/- mice and wild type littermates to investigate features of premature aging,,17183314.0
http://www.ebi.ac.uk/efo/EFO_0008501,http://purl.org/okn/wobd/study/E-GEOD-42780,epithelia and fibroblasts gene profile in 4NQO induced tongue carcinogenesis,,26831400.0
http://www.ebi.ac.uk/efo/EFO_0008502,http://purl.org/okn/wobd/study/E-GEOD-29272,Affymetrix gene expression array data for cardia and non-cardia gastric cancer  samples,,23717493.0
http://www.ebi.ac.uk/efo/EFO_0008503,http://purl.org/okn/wobd/study/E-GEOD-19665,Aberrant DNA methylation in hepatitis B and C virus-related hepatocellular carcinoma,,20345479.0
http://www.ebi.ac.uk/efo/EFO_0008503,http://purl.org/okn/wobd/study/E-GEOD-55092,Viral Expression and Molecular Profiling in Liver Tissue versus Microdissected Hepatocytes in Hepatitis B Virus - Associated Hepatocellular Carcinoma,,25141867.0
http://www.ebi.ac.uk/efo/EFO_0008504,http://purl.org/okn/wobd/study/E-GEOD-19665,Aberrant DNA methylation in hepatitis B and C virus-related hepatocellular carcinoma,,20345479.0
http://www.ebi.ac.uk/efo/EFO_0008508,http://purl.org/okn/wobd/study/E-GEOD-35493,Pediatric rhabdoid tumors of kidney and brain show many differences in gene expression but share dysregulation of cell cycle and epigenetic effector genes,,23382118.0
http://www.ebi.ac.uk/efo/EFO_0008509,http://purl.org/okn/wobd/study/E-GEOD-55529,EcadEGFP expression in MDA-MB-134 and IPH-926,,
http://www.ebi.ac.uk/efo/EFO_0008510,http://purl.org/okn/wobd/study/E-GEOD-63085,Identification of a Molecular Signature for Acute Lyme Disease by Human Transcriptome Profiling,,
http://www.ebi.ac.uk/efo/EFO_0008511,http://purl.org/okn/wobd/study/E-GEOD-55282,Characterization of distinct classes of differential gene expression in osteoblast cultures from non-syndromic craniosynostosis bone,,25184005.0
http://www.ebi.ac.uk/efo/EFO_0008512,http://purl.org/okn/wobd/study/E-MTAB-1940,Expression profile of non-muscle invasive (superficial) bladder carcinoma,,25456126.0
http://www.ebi.ac.uk/efo/EFO_0008514,http://purl.org/okn/wobd/study/E-GEOD-1482,Transcription profiling of mouse NF+/- and control samples to determine the molecular basis of the neurodevelopmental changes that result from the primary gene mutation,,
http://www.ebi.ac.uk/efo/EFO_0008515,http://purl.org/okn/wobd/study/E-GEOD-36035,Expression data from melanoma subpopulations,,22570180.0
http://www.ebi.ac.uk/efo/EFO_0008516,http://purl.org/okn/wobd/study/E-GEOD-57803,Gene Expression Signature in Adipose Tissue of Acromegaly Patients,,26087292.0
http://www.ebi.ac.uk/efo/EFO_0008518,http://purl.org/okn/wobd/study/E-MTAB-3671,Gene expression profiling in patients with polymyalgia rheumatica before and after symptom abolishing glucocorticoid treatment,,
http://www.ebi.ac.uk/efo/EFO_0008519,http://purl.org/okn/wobd/study/E-MEXP-847,Transcription profiling of human transiliacal bone biopsies from 7 patients with primary hyperparathyroidism pre and post surgery to investigate the molecular pathology of bone in hyperparathyroidism,,17227961.0
http://www.ebi.ac.uk/efo/EFO_0008520,http://purl.org/okn/wobd/study/E-GEOD-23205,Transcription profiling of peripheral blood from patients with primary progressive multiple sclerosis to compare risk and protective PRF1 haplotypes,,20921521.0
http://www.ebi.ac.uk/efo/EFO_0008522,http://purl.org/okn/wobd/study/E-GEOD-32645,The unique molecular signature of cortical tissue injury in Multiple Sclerosis,,23687122.0
http://www.ebi.ac.uk/efo/EFO_0008524,http://purl.org/okn/wobd/study/E-GEOD-20189,A gene expression signature from peripheral whole blood for stage I lung adenocarcinoma,,21742797.0
http://www.ebi.ac.uk/efo/EFO_0008525,http://purl.org/okn/wobd/study/E-GEOD-62540,SMN2 splicing modifiers improve motor function and longevity in mice with spinal muscular atrophy,,25104390.0
