go,K
http://purl.obolibrary.org/obo/GO_0008641,8
http://purl.obolibrary.org/obo/GO_0008643,3
http://purl.obolibrary.org/obo/GO_0008645,3
http://purl.obolibrary.org/obo/GO_0008649,1
http://purl.obolibrary.org/obo/GO_0008652,20
http://purl.obolibrary.org/obo/GO_0008654,21
http://purl.obolibrary.org/obo/GO_0008655,2
http://purl.obolibrary.org/obo/GO_0008656,9
http://purl.obolibrary.org/obo/GO_0008670,1
http://purl.obolibrary.org/obo/GO_0008705,1
http://purl.obolibrary.org/obo/GO_0008707,1
http://purl.obolibrary.org/obo/GO_0008709,1
http://purl.obolibrary.org/obo/GO_0008718,1
http://purl.obolibrary.org/obo/GO_0008732,1
http://purl.obolibrary.org/obo/GO_0008745,1
http://purl.obolibrary.org/obo/GO_0008753,3
http://purl.obolibrary.org/obo/GO_0008757,17
http://purl.obolibrary.org/obo/GO_0008798,1
http://purl.obolibrary.org/obo/GO_0008800,1
http://purl.obolibrary.org/obo/GO_0008811,1
http://purl.obolibrary.org/obo/GO_0008817,1
http://purl.obolibrary.org/obo/GO_0008821,2
http://purl.obolibrary.org/obo/GO_0008823,1
http://purl.obolibrary.org/obo/GO_0008828,1
http://purl.obolibrary.org/obo/GO_0008829,1
http://purl.obolibrary.org/obo/GO_0008832,1
http://purl.obolibrary.org/obo/GO_0008843,2
http://purl.obolibrary.org/obo/GO_0008865,3
http://purl.obolibrary.org/obo/GO_0008877,1
http://purl.obolibrary.org/obo/GO_0008889,1
http://purl.obolibrary.org/obo/GO_0008894,1
http://purl.obolibrary.org/obo/GO_0008900,1
http://purl.obolibrary.org/obo/GO_0008929,1
http://purl.obolibrary.org/obo/GO_0008934,1
http://purl.obolibrary.org/obo/GO_0008940,1
http://purl.obolibrary.org/obo/GO_0008941,1
http://purl.obolibrary.org/obo/GO_0008948,2
http://purl.obolibrary.org/obo/GO_0008955,1
http://purl.obolibrary.org/obo/GO_0008957,1
http://purl.obolibrary.org/obo/GO_0008962,1
http://purl.obolibrary.org/obo/GO_0008967,2
http://purl.obolibrary.org/obo/GO_0008970,7
http://purl.obolibrary.org/obo/GO_0008988,1
http://purl.obolibrary.org/obo/GO_0008995,1
http://purl.obolibrary.org/obo/GO_0008999,1
http://purl.obolibrary.org/obo/GO_0009000,1
http://purl.obolibrary.org/obo/GO_0009003,3
http://purl.obolibrary.org/obo/GO_0009008,3
http://purl.obolibrary.org/obo/GO_0009013,1
http://purl.obolibrary.org/obo/GO_0009032,2
http://purl.obolibrary.org/obo/GO_0009048,7
http://purl.obolibrary.org/obo/GO_0009051,3
http://purl.obolibrary.org/obo/GO_0009052,3
http://purl.obolibrary.org/obo/GO_0009055,36
http://purl.obolibrary.org/obo/GO_0009060,33
http://purl.obolibrary.org/obo/GO_0009062,6
http://purl.obolibrary.org/obo/GO_0009063,4
http://purl.obolibrary.org/obo/GO_0009072,7
http://purl.obolibrary.org/obo/GO_0009081,3
http://purl.obolibrary.org/obo/GO_0009082,2
http://purl.obolibrary.org/obo/GO_0009083,9
http://purl.obolibrary.org/obo/GO_0009100,5
http://purl.obolibrary.org/obo/GO_0009101,59
http://purl.obolibrary.org/obo/GO_0009104,1
http://purl.obolibrary.org/obo/GO_0009113,4
http://purl.obolibrary.org/obo/GO_0009114,1
http://purl.obolibrary.org/obo/GO_0009115,1
http://purl.obolibrary.org/obo/GO_0009116,4
http://purl.obolibrary.org/obo/GO_0009117,18
http://purl.obolibrary.org/obo/GO_0009123,1
http://purl.obolibrary.org/obo/GO_0009142,1
http://purl.obolibrary.org/obo/GO_0009143,5
http://purl.obolibrary.org/obo/GO_0009150,2
http://purl.obolibrary.org/obo/GO_0009152,1
http://purl.obolibrary.org/obo/GO_0009154,1
http://purl.obolibrary.org/obo/GO_0009156,4
http://purl.obolibrary.org/obo/GO_0009157,3
http://purl.obolibrary.org/obo/GO_0009159,2
http://purl.obolibrary.org/obo/GO_0009165,10
http://purl.obolibrary.org/obo/GO_0009166,2
http://purl.obolibrary.org/obo/GO_0009168,7
http://purl.obolibrary.org/obo/GO_0009177,1
http://purl.obolibrary.org/obo/GO_0009185,2
http://purl.obolibrary.org/obo/GO_0009190,8
http://purl.obolibrary.org/obo/GO_0009191,3
http://purl.obolibrary.org/obo/GO_0009203,3
http://purl.obolibrary.org/obo/GO_0009204,1
http://purl.obolibrary.org/obo/GO_0009220,1
http://purl.obolibrary.org/obo/GO_0009221,1
http://purl.obolibrary.org/obo/GO_0009222,2
http://purl.obolibrary.org/obo/GO_0009223,1
http://purl.obolibrary.org/obo/GO_0009224,4
http://purl.obolibrary.org/obo/GO_0009226,1
http://purl.obolibrary.org/obo/GO_0009229,2
http://purl.obolibrary.org/obo/GO_0009231,1
http://purl.obolibrary.org/obo/GO_0009235,4
http://purl.obolibrary.org/obo/GO_0009247,7
http://purl.obolibrary.org/obo/GO_0009249,1
http://purl.obolibrary.org/obo/GO_0009253,1
http://purl.obolibrary.org/obo/GO_0009257,2
http://purl.obolibrary.org/obo/GO_0009263,2
http://purl.obolibrary.org/obo/GO_0009264,2
http://purl.obolibrary.org/obo/GO_0009265,2
http://purl.obolibrary.org/obo/GO_0009266,5
http://purl.obolibrary.org/obo/GO_0009267,40
http://purl.obolibrary.org/obo/GO_0009268,6
http://purl.obolibrary.org/obo/GO_0009298,4
http://purl.obolibrary.org/obo/GO_0009299,3
http://purl.obolibrary.org/obo/GO_0009303,7
http://purl.obolibrary.org/obo/GO_0009304,1
http://purl.obolibrary.org/obo/GO_0009306,18
http://purl.obolibrary.org/obo/GO_0009308,6
http://purl.obolibrary.org/obo/GO_0009311,12
http://purl.obolibrary.org/obo/GO_0009312,18
http://purl.obolibrary.org/obo/GO_0009313,6
http://purl.obolibrary.org/obo/GO_0009314,10
http://purl.obolibrary.org/obo/GO_0009374,4
http://purl.obolibrary.org/obo/GO_0009378,2
http://purl.obolibrary.org/obo/GO_0009383,2
http://purl.obolibrary.org/obo/GO_0009386,2
http://purl.obolibrary.org/obo/GO_0009395,14
http://purl.obolibrary.org/obo/GO_0009396,1
http://purl.obolibrary.org/obo/GO_0009398,1
http://purl.obolibrary.org/obo/GO_0009403,1
http://purl.obolibrary.org/obo/GO_0009407,2
http://purl.obolibrary.org/obo/GO_0009408,20
http://purl.obolibrary.org/obo/GO_0009409,10
http://purl.obolibrary.org/obo/GO_0009410,149
http://purl.obolibrary.org/obo/GO_0009411,23
http://purl.obolibrary.org/obo/GO_0009414,2
http://purl.obolibrary.org/obo/GO_0009415,1
http://purl.obolibrary.org/obo/GO_0009416,10
http://purl.obolibrary.org/obo/GO_0009435,4
http://purl.obolibrary.org/obo/GO_0009437,4
http://purl.obolibrary.org/obo/GO_0009438,2
http://purl.obolibrary.org/obo/GO_0009440,2
http://purl.obolibrary.org/obo/GO_0009443,1
http://purl.obolibrary.org/obo/GO_0009445,1
http://purl.obolibrary.org/obo/GO_0009446,1
http://purl.obolibrary.org/obo/GO_0009447,1
http://purl.obolibrary.org/obo/GO_0009448,1
http://purl.obolibrary.org/obo/GO_0009449,2
http://purl.obolibrary.org/obo/GO_0009450,2
http://purl.obolibrary.org/obo/GO_0009451,8
http://purl.obolibrary.org/obo/GO_0009566,4
http://purl.obolibrary.org/obo/GO_0009582,2
http://purl.obolibrary.org/obo/GO_0009584,5
http://purl.obolibrary.org/obo/GO_0009595,3
http://purl.obolibrary.org/obo/GO_0009597,2
http://purl.obolibrary.org/obo/GO_0009609,2
http://purl.obolibrary.org/obo/GO_0009611,37
http://purl.obolibrary.org/obo/GO_0009612,43
http://purl.obolibrary.org/obo/GO_0009615,63
http://purl.obolibrary.org/obo/GO_0009617,17
http://purl.obolibrary.org/obo/GO_0009624,1
http://purl.obolibrary.org/obo/GO_0009629,5
http://purl.obolibrary.org/obo/GO_0009631,1
http://purl.obolibrary.org/obo/GO_0009635,3
http://purl.obolibrary.org/obo/GO_0009636,49
http://purl.obolibrary.org/obo/GO_0009637,3
http://purl.obolibrary.org/obo/GO_0009642,4
http://purl.obolibrary.org/obo/GO_0009644,1
http://purl.obolibrary.org/obo/GO_0009648,2
http://purl.obolibrary.org/obo/GO_0009649,1
http://purl.obolibrary.org/obo/GO_0009650,7
http://purl.obolibrary.org/obo/GO_0009651,3
http://purl.obolibrary.org/obo/GO_0009653,59
http://purl.obolibrary.org/obo/GO_0009692,1
http://purl.obolibrary.org/obo/GO_0009725,34
http://purl.obolibrary.org/obo/GO_0009743,6
http://purl.obolibrary.org/obo/GO_0009744,1
http://purl.obolibrary.org/obo/GO_0009749,28
http://purl.obolibrary.org/obo/GO_0009750,5
http://purl.obolibrary.org/obo/GO_0009751,1
http://purl.obolibrary.org/obo/GO_0009755,21
http://purl.obolibrary.org/obo/GO_0009756,2
http://purl.obolibrary.org/obo/GO_0009785,1
http://purl.obolibrary.org/obo/GO_0009789,1
http://purl.obolibrary.org/obo/GO_0009791,3
http://purl.obolibrary.org/obo/GO_0009792,11
http://purl.obolibrary.org/obo/GO_0009804,6
http://purl.obolibrary.org/obo/GO_0009812,9
http://purl.obolibrary.org/obo/GO_0009820,2
http://purl.obolibrary.org/obo/GO_0009822,3
http://purl.obolibrary.org/obo/GO_0009880,5
http://purl.obolibrary.org/obo/GO_0009881,3
http://purl.obolibrary.org/obo/GO_0009882,1
http://purl.obolibrary.org/obo/GO_0009887,41
http://purl.obolibrary.org/obo/GO_0009888,21
http://purl.obolibrary.org/obo/GO_0009890,1
http://purl.obolibrary.org/obo/GO_0009891,5
http://purl.obolibrary.org/obo/GO_0009892,3
http://purl.obolibrary.org/obo/GO_0009893,7
http://purl.obolibrary.org/obo/GO_0009896,4
http://purl.obolibrary.org/obo/GO_0009897,183
http://purl.obolibrary.org/obo/GO_0009898,57
http://purl.obolibrary.org/obo/GO_0009913,3
http://purl.obolibrary.org/obo/GO_0009922,5
http://purl.obolibrary.org/obo/GO_0009925,52
http://purl.obolibrary.org/obo/GO_0009932,1
http://purl.obolibrary.org/obo/GO_0009948,2
http://purl.obolibrary.org/obo/GO_0009949,1
http://purl.obolibrary.org/obo/GO_0009950,3
http://purl.obolibrary.org/obo/GO_0009952,6
http://purl.obolibrary.org/obo/GO_0009953,5
http://purl.obolibrary.org/obo/GO_0009954,2
http://purl.obolibrary.org/obo/GO_0009966,31
http://purl.obolibrary.org/obo/GO_0009967,16
http://purl.obolibrary.org/obo/GO_0009968,27
http://purl.obolibrary.org/obo/GO_0009982,6
http://purl.obolibrary.org/obo/GO_0009986,498
http://purl.obolibrary.org/obo/GO_0009988,1
http://purl.obolibrary.org/obo/GO_0009992,3
http://purl.obolibrary.org/obo/GO_0009994,1
http://purl.obolibrary.org/obo/GO_0010001,4
http://purl.obolibrary.org/obo/GO_0010002,3
http://purl.obolibrary.org/obo/GO_0010008,173
http://purl.obolibrary.org/obo/GO_0010009,1
http://purl.obolibrary.org/obo/GO_0010032,1
http://purl.obolibrary.org/obo/GO_0010034,1
http://purl.obolibrary.org/obo/GO_0010037,1
http://purl.obolibrary.org/obo/GO_0010038,11
http://purl.obolibrary.org/obo/GO_0010039,15
http://purl.obolibrary.org/obo/GO_0010040,5
http://purl.obolibrary.org/obo/GO_0010041,2
http://purl.obolibrary.org/obo/GO_0010042,5
http://purl.obolibrary.org/obo/GO_0010043,14
http://purl.obolibrary.org/obo/GO_0010044,2
http://purl.obolibrary.org/obo/GO_0010046,2
http://purl.obolibrary.org/obo/GO_0010138,1
http://purl.obolibrary.org/obo/GO_0010142,9
http://purl.obolibrary.org/obo/GO_0010165,7
http://purl.obolibrary.org/obo/GO_0010172,3
http://purl.obolibrary.org/obo/GO_0010181,11
http://purl.obolibrary.org/obo/GO_0010193,3
http://purl.obolibrary.org/obo/GO_0010212,27
http://purl.obolibrary.org/obo/GO_0010224,3
http://purl.obolibrary.org/obo/GO_0010225,7
http://purl.obolibrary.org/obo/GO_0010226,1
http://purl.obolibrary.org/obo/GO_0010248,9
http://purl.obolibrary.org/obo/GO_0010255,4
http://purl.obolibrary.org/obo/GO_0010256,3
http://purl.obolibrary.org/obo/GO_0010265,2
http://purl.obolibrary.org/obo/GO_0010266,2
http://purl.obolibrary.org/obo/GO_0010269,5
http://purl.obolibrary.org/obo/GO_0010273,3
http://purl.obolibrary.org/obo/GO_0010288,13
http://purl.obolibrary.org/obo/GO_0010310,1
http://purl.obolibrary.org/obo/GO_0010314,7
http://purl.obolibrary.org/obo/GO_0010324,1
http://purl.obolibrary.org/obo/GO_0010332,11
http://purl.obolibrary.org/obo/GO_0010360,2
http://purl.obolibrary.org/obo/GO_0010369,3
http://purl.obolibrary.org/obo/GO_0010385,3
http://purl.obolibrary.org/obo/GO_0010387,4
http://purl.obolibrary.org/obo/GO_0010389,7
http://purl.obolibrary.org/obo/GO_0010420,1
http://purl.obolibrary.org/obo/GO_0010430,3
http://purl.obolibrary.org/obo/GO_0010447,6
http://purl.obolibrary.org/obo/GO_0010453,1
http://purl.obolibrary.org/obo/GO_0010457,4
http://purl.obolibrary.org/obo/GO_0010458,4
http://purl.obolibrary.org/obo/GO_0010459,3
http://purl.obolibrary.org/obo/GO_0010460,16
http://purl.obolibrary.org/obo/GO_0010465,1
http://purl.obolibrary.org/obo/GO_0010466,1
http://purl.obolibrary.org/obo/GO_0010467,58
http://purl.obolibrary.org/obo/GO_0010468,96
http://purl.obolibrary.org/obo/GO_0010469,1
http://purl.obolibrary.org/obo/GO_0010470,2
http://purl.obolibrary.org/obo/GO_0010482,1
http://purl.obolibrary.org/obo/GO_0010484,3
http://purl.obolibrary.org/obo/GO_0010485,5
http://purl.obolibrary.org/obo/GO_0010493,1
http://purl.obolibrary.org/obo/GO_0010494,73
http://purl.obolibrary.org/obo/GO_0010498,48
http://purl.obolibrary.org/obo/GO_0010499,17
http://purl.obolibrary.org/obo/GO_0010506,45
http://purl.obolibrary.org/obo/GO_0010507,32
http://purl.obolibrary.org/obo/GO_0010508,49
http://purl.obolibrary.org/obo/GO_0010510,4
http://purl.obolibrary.org/obo/GO_0010512,2
http://purl.obolibrary.org/obo/GO_0010513,3
http://purl.obolibrary.org/obo/GO_0010518,4
http://purl.obolibrary.org/obo/GO_0010521,1
http://purl.obolibrary.org/obo/GO_0010522,1
http://purl.obolibrary.org/obo/GO_0010523,3
http://purl.obolibrary.org/obo/GO_0010524,11
http://purl.obolibrary.org/obo/GO_0010526,7
http://purl.obolibrary.org/obo/GO_0010543,5
http://purl.obolibrary.org/obo/GO_0010544,8
http://purl.obolibrary.org/obo/GO_0010556,1
http://purl.obolibrary.org/obo/GO_0010557,21
http://purl.obolibrary.org/obo/GO_0010559,2
http://purl.obolibrary.org/obo/GO_0010561,4
http://purl.obolibrary.org/obo/GO_0010564,17
http://purl.obolibrary.org/obo/GO_0010565,5
http://purl.obolibrary.org/obo/GO_0010566,1
http://purl.obolibrary.org/obo/GO_0010569,9
http://purl.obolibrary.org/obo/GO_0010571,3
http://purl.obolibrary.org/obo/GO_0010572,10
http://purl.obolibrary.org/obo/GO_0010573,5
http://purl.obolibrary.org/obo/GO_0010574,2
http://purl.obolibrary.org/obo/GO_0010575,21
http://purl.obolibrary.org/obo/GO_0010585,1
http://purl.obolibrary.org/obo/GO_0010586,5
http://purl.obolibrary.org/obo/GO_0010587,7
http://purl.obolibrary.org/obo/GO_0010591,4
http://purl.obolibrary.org/obo/GO_0010592,19
http://purl.obolibrary.org/obo/GO_0010593,4
http://purl.obolibrary.org/obo/GO_0010594,6
http://purl.obolibrary.org/obo/GO_0010595,39
http://purl.obolibrary.org/obo/GO_0010596,13
http://purl.obolibrary.org/obo/GO_0010604,20
http://purl.obolibrary.org/obo/GO_0010605,5
http://purl.obolibrary.org/obo/GO_0010606,3
http://purl.obolibrary.org/obo/GO_0010608,13
http://purl.obolibrary.org/obo/GO_0010610,1
http://purl.obolibrary.org/obo/GO_0010613,19
http://purl.obolibrary.org/obo/GO_0010614,10
http://purl.obolibrary.org/obo/GO_0010623,1
http://purl.obolibrary.org/obo/GO_0010626,1
http://purl.obolibrary.org/obo/GO_0010628,206
http://purl.obolibrary.org/obo/GO_0010629,132
http://purl.obolibrary.org/obo/GO_0010631,6
http://purl.obolibrary.org/obo/GO_0010632,5
http://purl.obolibrary.org/obo/GO_0010633,10
http://purl.obolibrary.org/obo/GO_0010634,23
http://purl.obolibrary.org/obo/GO_0010636,2
http://purl.obolibrary.org/obo/GO_0010637,4
http://purl.obolibrary.org/obo/GO_0010641,3
http://purl.obolibrary.org/obo/GO_0010642,8
http://purl.obolibrary.org/obo/GO_0010644,1
http://purl.obolibrary.org/obo/GO_0010646,7
http://purl.obolibrary.org/obo/GO_0010647,1
http://purl.obolibrary.org/obo/GO_0010648,1
http://purl.obolibrary.org/obo/GO_0010649,3
http://purl.obolibrary.org/obo/GO_0010650,1
http://purl.obolibrary.org/obo/GO_0010656,4
http://purl.obolibrary.org/obo/GO_0010657,1
http://purl.obolibrary.org/obo/GO_0010659,2
http://purl.obolibrary.org/obo/GO_0010664,2
http://purl.obolibrary.org/obo/GO_0010665,2
http://purl.obolibrary.org/obo/GO_0010666,9
http://purl.obolibrary.org/obo/GO_0010667,11
http://purl.obolibrary.org/obo/GO_0010668,3
http://purl.obolibrary.org/obo/GO_0010669,5
http://purl.obolibrary.org/obo/GO_0010698,3
http://purl.obolibrary.org/obo/GO_0010700,5
http://purl.obolibrary.org/obo/GO_0010701,2
http://purl.obolibrary.org/obo/GO_0010710,2
http://purl.obolibrary.org/obo/GO_0010712,1
http://purl.obolibrary.org/obo/GO_0010715,4
http://purl.obolibrary.org/obo/GO_0010716,4
http://purl.obolibrary.org/obo/GO_0010717,7
http://purl.obolibrary.org/obo/GO_0010718,38
http://purl.obolibrary.org/obo/GO_0010719,18
http://purl.obolibrary.org/obo/GO_0010720,2
http://purl.obolibrary.org/obo/GO_0010727,1
http://purl.obolibrary.org/obo/GO_0010729,1
http://purl.obolibrary.org/obo/GO_0010730,2
http://purl.obolibrary.org/obo/GO_0010736,1
http://purl.obolibrary.org/obo/GO_0010742,4
http://purl.obolibrary.org/obo/GO_0010743,1
http://purl.obolibrary.org/obo/GO_0010744,18
http://purl.obolibrary.org/obo/GO_0010745,11
http://purl.obolibrary.org/obo/GO_0010747,1
http://purl.obolibrary.org/obo/GO_0010748,4
http://purl.obolibrary.org/obo/GO_0010750,1
http://purl.obolibrary.org/obo/GO_0010754,2
http://purl.obolibrary.org/obo/GO_0010755,2
http://purl.obolibrary.org/obo/GO_0010756,6
http://purl.obolibrary.org/obo/GO_0010757,7
http://purl.obolibrary.org/obo/GO_0010758,1
http://purl.obolibrary.org/obo/GO_0010759,14
http://purl.obolibrary.org/obo/GO_0010760,2
http://purl.obolibrary.org/obo/GO_0010761,5
http://purl.obolibrary.org/obo/GO_0010762,7
http://purl.obolibrary.org/obo/GO_0010763,11
http://purl.obolibrary.org/obo/GO_0010764,3
http://purl.obolibrary.org/obo/GO_0010765,7
http://purl.obolibrary.org/obo/GO_0010766,3
http://purl.obolibrary.org/obo/GO_0010792,2
http://purl.obolibrary.org/obo/GO_0010793,6
http://purl.obolibrary.org/obo/GO_0010800,4
http://purl.obolibrary.org/obo/GO_0010801,4
http://purl.obolibrary.org/obo/GO_0010803,14
http://purl.obolibrary.org/obo/GO_0010804,14
http://purl.obolibrary.org/obo/GO_0010807,5
http://purl.obolibrary.org/obo/GO_0010810,3
http://purl.obolibrary.org/obo/GO_0010811,6
http://purl.obolibrary.org/obo/GO_0010812,11
http://purl.obolibrary.org/obo/GO_0010813,1
http://purl.obolibrary.org/obo/GO_0010814,3
http://purl.obolibrary.org/obo/GO_0010815,7
http://purl.obolibrary.org/obo/GO_0010816,1
http://purl.obolibrary.org/obo/GO_0010817,1
http://purl.obolibrary.org/obo/GO_0010818,7
http://purl.obolibrary.org/obo/GO_0010820,9
http://purl.obolibrary.org/obo/GO_0010821,11
http://purl.obolibrary.org/obo/GO_0010824,9
http://purl.obolibrary.org/obo/GO_0010825,2
http://purl.obolibrary.org/obo/GO_0010826,2
http://purl.obolibrary.org/obo/GO_0010827,4
http://purl.obolibrary.org/obo/GO_0010828,4
http://purl.obolibrary.org/obo/GO_0010829,2
http://purl.obolibrary.org/obo/GO_0010830,3
http://purl.obolibrary.org/obo/GO_0010831,4
http://purl.obolibrary.org/obo/GO_0010832,9
http://purl.obolibrary.org/obo/GO_0010833,2
http://purl.obolibrary.org/obo/GO_0010835,1
http://purl.obolibrary.org/obo/GO_0010836,2
http://purl.obolibrary.org/obo/GO_0010837,6
http://purl.obolibrary.org/obo/GO_0010838,7
http://purl.obolibrary.org/obo/GO_0010839,6
http://purl.obolibrary.org/obo/GO_0010840,1
http://purl.obolibrary.org/obo/GO_0010841,1
http://purl.obolibrary.org/obo/GO_0010842,8
http://purl.obolibrary.org/obo/GO_0010844,1
http://purl.obolibrary.org/obo/GO_0010845,2
http://purl.obolibrary.org/obo/GO_0010855,3
http://purl.obolibrary.org/obo/GO_0010856,4
http://purl.obolibrary.org/obo/GO_0010858,1
http://purl.obolibrary.org/obo/GO_0010859,1
http://purl.obolibrary.org/obo/GO_0010866,1
http://purl.obolibrary.org/obo/GO_0010867,9
http://purl.obolibrary.org/obo/GO_0010868,2
http://purl.obolibrary.org/obo/GO_0010874,2
http://purl.obolibrary.org/obo/GO_0010875,20
http://purl.obolibrary.org/obo/GO_0010876,1
http://purl.obolibrary.org/obo/GO_0010877,1
http://purl.obolibrary.org/obo/GO_0010878,1
http://purl.obolibrary.org/obo/GO_0010880,12
http://purl.obolibrary.org/obo/GO_0010881,17
http://purl.obolibrary.org/obo/GO_0010882,7
http://purl.obolibrary.org/obo/GO_0010883,3
http://purl.obolibrary.org/obo/GO_0010884,8
http://purl.obolibrary.org/obo/GO_0010886,5
http://purl.obolibrary.org/obo/GO_0010887,8
http://purl.obolibrary.org/obo/GO_0010888,7
http://purl.obolibrary.org/obo/GO_0010891,2
http://purl.obolibrary.org/obo/GO_0010893,2
http://purl.obolibrary.org/obo/GO_0010894,2
http://purl.obolibrary.org/obo/GO_0010897,5
http://purl.obolibrary.org/obo/GO_0010898,8
http://purl.obolibrary.org/obo/GO_0010899,2
http://purl.obolibrary.org/obo/GO_0010902,2
http://purl.obolibrary.org/obo/GO_0010903,5
http://purl.obolibrary.org/obo/GO_0010906,14
http://purl.obolibrary.org/obo/GO_0010907,5
http://purl.obolibrary.org/obo/GO_0010909,2
http://purl.obolibrary.org/obo/GO_0010916,3
http://purl.obolibrary.org/obo/GO_0010917,6
http://purl.obolibrary.org/obo/GO_0010918,2
http://purl.obolibrary.org/obo/GO_0010923,1
http://purl.obolibrary.org/obo/GO_0010933,1
http://purl.obolibrary.org/obo/GO_0010936,4
