fips,var,val,year
48343,frequent mental distress,17.3,2023
47027,unemployment,5.2593398622(4.0),2023
19053,life expectancy,77.909668704,2023
17181,air pollution - particulate matter,8.7(2.0),2023
37003,firearm fatalities,0.022459292532000002,2023
06011,preventable hospital stays,4.123(4.0),2023
13231,uninsured,15.515706473(1.0),2023
18063,drug overdose deaths,0.020369351177,2023
22039,income inequality,5.5978096924(3.0),2023
40153,physical inactivity,28.8(2.0),2023
51069,residential segregation - black/white,31.289071047,2023
49027,low birthweight,7.9494799406(3.0),2023
05129,mental health providers,525:1(2.0),2023
29011,income inequality,4.9071098509(4.0),2023
26029,children in poverty,13.6(1.0),2023
39085,income inequality,3.7627610384(1.0),2023
55091,severe housing cost burden,7.1671195652,2023
13113,children in single-parent households,21.296703297(1.0),2023
13183,severe housing problems,10.798946444(1.0),2023
47059,mental health providers,1054:1(2.0),2023
12131,premature death,8.0139970989(2.0),2023
51159,mental health providers,601:1(2.0),2023
17175,rural,100.0,2023
39099,physical inactivity,28.9(3.0),2023
48423,residential segregation - black/white,41.227750129,2023
55043,children in single-parent households,18.788154897(3.0),2023
12003,residential segregation - black/white,21.724676349,2023
42019,income inequality,4.6206786478(4.0),2023
17141,motor vehicle crash deaths,0.010895315572999999,2023
01117,air pollution - particulate matter,10.6(4.0),2023
48447,poor or fair health,18.1(2.0),2023
28069,uninsured,19.668023802(4.0),2023
26077,firearm fatalities,0.010450088334000001,2023
31009,income inequality,2.9869977744(nan),2023
39015,limited access to healthy foods,2.7618252493,2023
20037,life expectancy,74.425747143,2023
27135,severe housing cost burden,9.9371069182,2023
18133,poor or fair health,15.2(2.0),2023
19137,drinking water violations,No(1.0),2023
18135,drug overdose deaths,0.037988250777,2023
47043,severe housing cost burden,8.1108285654,2023
42109,air pollution - particulate matter,9.0(3.0),2023
13153,drinking water violations,Yes(4.0),2023
06061,primary care physicians,806:1(1.0),2023
05061,primary care physicians,2622:1(3.0),2023
53053,limited access to healthy foods,7.3246224214,2023
29119,motor vehicle crash deaths,0.036942882547000004,2023
20097,poor or fair health,13.1(2.0),2023
37041,low birthweight,10.297239915(3.0),2023
30029,drinking water violations,Yes(3.0),2023
31137,low birthweight,5.0193050193(1.0),2023
27075,severe housing cost burden,10.406504065,2023
47103,drug overdose deaths,0.023295768906,2023
55091,premature death,6.2315729661(2.0),2023
27109,motor vehicle crash deaths,0.007474924397099999,2023
36119,life expectancy,82.405727413,2023
22083,children in single-parent households,44.846796657(4.0),2023
40083,severe housing problems,9.7678916828(1.0),2023
31169,severe housing cost burden,5.8823529412,2023
13299,rural,29.442057722,2023
36047,air pollution - particulate matter,7.6(4.0),2023
19123,income inequality,4.8328526423(4.0),2023
48115,frequent mental distress,16.6,2023
48195,severe housing cost burden,9.4736842105,2023
27093,low birthweight,5.5021367521(1.0),2023
39143,rural,44.143804148,2023
28039,limited access to healthy foods,5.6774833162,2023
21213,income inequality,3.8223239237(1.0),2023
09011,homicides,0.0017540483968999999,2023
27095,preventable hospital stays,4.329000000000001(4.0),2023
19195,adult obesity,34.3(1.0),2023
39025,uninsured,8.450018478(3.0),2023
06045,children in poverty,22.3(3.0),2023
29169,rural,44.031449669,2023
29133,firearm fatalities,0.028531955790000004,2023
20139,frequent mental distress,14.8,2023
21087,food insecurity,17.3,2023
18089,residential segregation - black/white,72.129062285,2023
18021,life expectancy,75.612921129,2023
47043,premature death,10.418097645(2.0),2023
48273,homicides,0.0054801527136,2023
05057,primary care physicians,3542:1(3.0),2023
05145,frequent mental distress,17.5,2023
29039,income inequality,3.9373150523(1.0),2023
08049,residential segregation - black/white,69.155616645,2023
26121,air pollution - particulate matter,7.9(3.0),2023
28003,severe housing cost burden,9.4266646443,2023
27067,children in single-parent households,20.709780665(3.0),2023
47133,life expectancy,73.952577477,2023
31183,poor or fair health,11.5(nan),2023
06067,children in single-parent households,25.309394451(3.0),2023
24045,air pollution - particulate matter,7.4(3.0),2023
31047,rural,26.654608238,2023
37013,residential segregation - black/white,34.55555711,2023
18011,primary care physicians,465:1(1.0),2023
39011,residential segregation - black/white,82.151864529,2023
01123,drinking water violations,No(1.0),2023
12073,physical inactivity,23.9(1.0),2023
05127,severe housing cost burden,10.755336617,2023
30081,mental health providers,438:1(3.0),2023
48375,unemployment,4.2997475073(1.0),2023
27075,premature death,5.279646360699999(2.0),2023
18151,preventable hospital stays,1.433(1.0),2023
06057,drug overdose deaths,0.022738140220999997,2023
48431,limited access to healthy foods,35.902085389,2023
28141,life expectancy,72.154445115,2023
21205,food insecurity,17.4,2023
55127,air pollution - particulate matter,9.2(4.0),2023
37035,children in single-parent households,27.63630197(3.0),2023
54015,motor vehicle crash deaths,0.039373308178000006,2023
06063,severe housing problems,15.857988166(1.0),2023
46009,preventable hospital stays,3.38(3.0),2023
06009,drinking water violations,Yes(2.0),2023
31169,premature death,6.277268971700001(1.0),2023
51069,mental health providers,1284:1(3.0),2023
38007,frequent mental distress,12.0,2023
33017,motor vehicle crash deaths,0.007993551868200001,2023
35001,drug overdose deaths,0.039470690683,2023
27141,severe housing problems,10.076075144(2.0),2023
45013,severe housing problems,15.690800979(4.0),2023
53033,rural,3.2071472917,2023
54097,mental health providers,991:1(2.0),2023
47157,preventable hospital stays,3.325(3.0),2023
02164,limited access to healthy foods,41.604265568,2023
24031,limited access to healthy foods,1.8318877973,2023
18079,drug overdose deaths,0.038618891879,2023
29131,life expectancy,76.635788138,2023
31041,poor or fair health,11.2(2.0),2023
28003,premature death,11.688921706999999(2.0),2023
17023,mental health providers,3825:1(4.0),2023
48423,mental health providers,639:1(1.0),2023
05131,children in single-parent households,27.888186616(3.0),2023
19011,physical inactivity,22.1(1.0),2023
12003,mental health providers,700:1(2.0),2023
48281,food insecurity,14.3,2023
19115,primary care physicians,11011:1(4.0),2023
08035,poor or fair health,7.0(1.0),2023
05051,severe housing cost burden,12.310610788,2023
46117,poor or fair health,8.5(1.0),2023
05127,premature death,12.799777880999999(4.0),2023
20089,preventable hospital stays,3.504(3.0),2023
20073,children in poverty,23.6(4.0),2023
42011,low birthweight,8.1447825822(3.0),2023
55075,children in poverty,15.9(3.0),2023
51135,air pollution - particulate matter,7.7(3.0),2023
27009,low birthweight,6.5501043841(3.0),2023
16069,uninsured,10.949752211(1.0),2023
17029,residential segregation - black/white,47.113756714,2023
30047,uninsured,18.595584184(4.0),2023
54109,firearm fatalities,0.02013886225,2023
26131,drinking water violations,No(1.0),2023
40071,poor or fair health,18.3(2.0),2023
04013,drinking water violations,Yes(1.0),2023
34005,poor or fair health,10.4(2.0),2023
48031,motor vehicle crash deaths,0.017340467697,2023
26127,poor or fair health,16.2(4.0),2023
56045,preventable hospital stays,2.323(3.0),2023
47047,rural,79.043552964,2023
48165,motor vehicle crash deaths,0.026900076562,2023
06061,severe housing problems,16.324244864(1.0),2023
05061,severe housing problems,12.256809339(2.0),2023
48103,rural,10.697142857,2023
51103,uninsured,10.703789637(3.0),2023
05051,premature death,11.824023851(3.0),2023
22019,primary care physicians,1210:1(1.0),2023
48429,mental health providers,1835:1(3.0),2023
22001,food insecurity,17.3,2023
48007,unemployment,7.2601555748(4.0),2023
50011,limited access to healthy foods,1.8801226407,2023
39089,unemployment,4.0919288646(1.0),2023
01123,firearm fatalities,0.026679182827,2023
17051,severe housing cost burden,9.0857946554,2023
21167,drug overdose deaths,0.021342764803000003,2023
47089,uninsured,12.11042482(1.0),2023
18089,mental health providers,484:1(1.0),2023
22037,rural,100.0,2023
37025,firearm fatalities,0.0093596133629,2023
28105,mental health providers,476:1(1.0),2023
39011,mental health providers,1648:1(4.0),2023
48327,severe housing cost burden,12.098765432,2023
30107,low birthweight,6.1797752809(1.0),2023
45049,residential segregation - black/white,22.425483447,2023
48053,drinking water violations,Yes(2.0),2023
28075,primary care physicians,1101:1(1.0),2023
46011,residential segregation - black/white,59.156219186,2023
35049,physical inactivity,18.5(1.0),2023
20149,children in single-parent households,12.426273458(1.0),2023
06009,firearm fatalities,0.018805541949,2023
49021,limited access to healthy foods,17.588701335,2023
31097,air pollution - particulate matter,7.2(4.0),2023
17093,income inequality,2.7887127921(1.0),2023
37057,rural,47.384545488,2023
26019,low birthweight,6.7415730337(1.0),2023
27063,unemployment,3.146982599(2.0),2023
05057,severe housing problems,13.218035825(3.0),2023
19163,physical inactivity,22.6(2.0),2023
48479,children in single-parent households,30.13263269(3.0),2023
51197,low birthweight,8.2677165354(3.0),2023
26113,life expectancy,78.530478069,2023
01071,low birthweight,9.3071354705(2.0),2023
31081,low birthweight,5.8011049724(1.0),2023
29183,low birthweight,7.3290751483(2.0),2023
08095,poor or fair health,13.4(3.0),2023
13077,uninsured,13.822758588(1.0),2023
38023,air pollution - particulate matter,4.2(1.0),2023
48017,air pollution - particulate matter,5.7(1.0),2023
46135,drinking water violations,Yes(4.0),2023
17145,uninsured,6.1830985915(1.0),2023
46103,motor vehicle crash deaths,0.013626657856,2023
29213,unemployment,7.497335972(4.0),2023
21127,food insecurity,18.5,2023
21107,residential segregation - black/white,37.132624823,2023
21109,life expectancy,71.9028391,2023
26015,rural,77.128082064,2023
26151,rural,90.19807951,2023
37189,preventable hospital stays,2.001(1.0),2023
47135,severe housing problems,10.406504065(1.0),2023
12005,rural,11.999857864,2023
29027,adult obesity,34.2(1.0),2023
16059,limited access to healthy foods,11.76927193,2023
01119,poor or fair health,26.9(4.0),2023
48363,food insecurity,15.9,2023
29107,preventable hospital stays,3.742(4.0),2023
31023,mental health providers,8444:1(4.0),2023
42081,poor or fair health,13.9(2.0),2023
13251,children in poverty,31.9(3.0),2023
22011,air pollution - particulate matter,8.9(3.0),2023
29009,life expectancy,75.996686658,2023
49003,preventable hospital stays,1.234(1.0),2023
08013,frequent mental distress,12.8,2023
28019,uninsured,14.617169374(2.0),2023
40105,low birthweight,6.8345323741(1.0),2023
17029,mental health providers,198:1(1.0),2023
04013,firearm fatalities,0.014515093494999999,2023
28051,severe housing cost burden,21.652825603,2023
19115,severe housing problems,11.649365629(3.0),2023
19037,physical inactivity,22.4(1.0),2023
55039,income inequality,3.6479401921(1.0),2023
20191,physical inactivity,22.5(2.0),2023
39047,poor or fair health,17.5(4.0),2023
19021,income inequality,3.6512936611(1.0),2023
45005,food insecurity,15.9,2023
48199,uninsured,17.320833333(1.0),2023
51590,preventable hospital stays,2.872(2.0),2023
48059,air pollution - particulate matter,7.4(2.0),2023
13257,primary care physicians,1450:1(1.0),2023
48025,drinking water violations,Yes(2.0),2023
40085,air pollution - particulate matter,8.6(2.0),2023
18081,food insecurity,9.4,2023
36081,severe housing cost burden,23.390556567,2023
38089,air pollution - particulate matter,4.6(2.0),2023
39021,limited access to healthy foods,1.2145288629,2023
21113,firearm fatalities,0.012694904116000001,2023
22047,preventable hospital stays,3.723(2.0),2023
35041,poor or fair health,15.8(2.0),2023
13245,drinking water violations,Yes(4.0),2023
28027,children in poverty,54.1(4.0),2023
01127,drinking water violations,No(1.0),2023
28011,severe housing cost burden,15.574531279,2023
37197,primary care physicians,3135:1(3.0),2023
18183,frequent mental distress,15.9,2023
54075,motor vehicle crash deaths,0.025390591939000003,2023
40007,poor or fair health,16.9(2.0),2023
48227,low birthweight,9.7485253027(4.0),2023
48053,firearm fatalities,0.013842456071,2023
01133,life expectancy,74.823226352,2023
17025,severe housing cost burden,6.8003820439,2023
21115,physical inactivity,34.4(3.0),2023
29051,residential segregation - black/white,50.859160682,2023
51029,primary care physicians,4292:1(4.0),2023
39163,primary care physicians,6486:1(4.0),2023
39113,homicides,0.01050007479,2023
51125,limited access to healthy foods,2.1073213848,2023
42017,firearm fatalities,0.006817040818099999,2023
45049,mental health providers,909:1(3.0),2023
46011,mental health providers,722:1(3.0),2023
22119,frequent mental distress,19.5,2023
08025,children in poverty,31.0(4.0),2023
35055,children in single-parent households,46.174362394(4.0),2023
35043,firearm fatalities,0.017784199084000002,2023
06095,adult obesity,30.1(2.0),2023
39139,uninsured,8.9381615599(3.0),2023
12023,low birthweight,10.707901323(4.0),2023
55015,children in single-parent households,15.699991865(1.0),2023
37015,homicides,0.013228679778000001,2023
36095,limited access to healthy foods,1.2665017756,2023
49005,children in poverty,9.0(2.0),2023
48217,frequent mental distress,16.6,2023
21027,unemployment,5.2362548311(3.0),2023
13149,motor vehicle crash deaths,0.034090632381,2023
29167,primary care physicians,1477:1(1.0),2023
21165,children in poverty,42.0(4.0),2023
31043,unemployment,3.0398226(4.0),2023
13151,children in single-parent households,28.396999537(2.0),2023
22057,children in single-parent households,22.551302896(1.0),2023
30093,mental health providers,168:1(1.0),2023
45025,life expectancy,73.179324808,2023
48389,physical inactivity,34.9(4.0),2023
49053,low birthweight,6.745021221(2.0),2023
17191,air pollution - particulate matter,8.7(2.0),2023
27159,low birthweight,6.8032187271(4.0),2023
28011,premature death,15.459180905(4.0),2023
29215,low birthweight,7.7000503271(2.0),2023
40139,air pollution - particulate matter,6.2(1.0),2023
21107,mental health providers,868:1(2.0),2023
42073,low birthweight,8.909921671(4.0),2023
31067,frequent mental distress,12.6,2023
26051,air pollution - particulate matter,6.8(2.0),2023
36097,motor vehicle crash deaths,0.0079259400165,2023
17025,premature death,8.120465308(3.0),2023
09005,residential segregation - black/white,47.161209252,2023
29095,motor vehicle crash deaths,0.01350920484,2023
48021,homicides,0.0064038827752,2023
36015,children in single-parent households,24.463543111(3.0),2023
02150,low birthweight,4.5701006971(1.0),2023
