s2_l13,n_buildings,max_depth,mean_depth,lat,lng
9831161122428813312,5,0.549,0.38360000000000005,37.46508,-86.29118
9831164008646836224,1,0.171,0.171,37.4431,-86.4063
9831164833280557056,1,0.107,0.107,37.3797,-86.3845
9831179985925177344,1,0.209,0.209,37.3176,-86.5804
9831181600832880640,1,0.333,0.333,37.2627,-86.5546
9832675596616859648,2,0.055,0.043,39.86595,-88.9056
9832827363581231104,1,0.013,0.013,39.7762,-89.6845
9832843512658264064,5,0.013,0.013000000000000001,39.76462,-89.72038
9832843993694601216,127,0.013,0.012921259842519685,39.7815779527559,-89.70477952755905
9832844028054339584,7,0.013,0.013,39.785714285714285,-89.70511428571429
9833654024526626816,2,0.235,0.235,37.2768,-89.52715
9834190929798365184,10,0.066,0.057800000000000004,37.06517,-88.61812
9834190964158103552,10,0.066,0.053200000000000004,37.06398,-88.62186
9834191376474963968,4,0.066,0.04425,37.06865,-88.61295
9834339432587591680,1,0.513,0.513,37.0912,-87.8858
9834432787996737536,2,0.067,0.064,36.8972,-87.93815000000001
9837899788677283840,1,0.277,0.277,34.0225,-88.502
9837938958779023360,1,0.872,0.872,34.4298,-88.4019
9837938993138761728,2,0.878,0.878,34.439899999999994,-88.40395
9837944421977423872,1,3.092,3.092,34.3653,-88.4378
9841679978373054464,1,0.751,0.751,30.0085,-85.005
9854649405217439744,8,0.202,0.11937500000000001,28.111375000000002,-82.50105
9854649439577178112,1,0.006,0.006,28.1095,-82.5113
9854649611375869952,7,0.149,0.1464285714285714,28.112785714285714,-82.52014285714286
9854650401649852416,18,0.134,0.1073888888888889,28.060183333333335,-82.52195
9854650436009590784,59,0.134,0.11908474576271187,28.063728813559322,-82.52092033898305
9854651088844619776,12,0.134,0.07358333333333333,28.068983333333335,-82.51653333333333
9854655933567729664,1,0.08,0.08,27.9152,-82.3888
9854667581519036416,1,0.021,0.021,27.9152,-82.3872
9854688884556824576,24,0.042,0.036375,27.824133333333332,-82.73224166666667
9854690293306097664,36,0.042,0.042,27.83305277777778,-82.71175
9854690327665836032,19,0.042,0.038368421052631586,27.831152631578945,-82.71923684210526
9854690362025574400,25,0.042,0.041800000000000004,27.829076,-82.72631600000001
9854695722144759808,12,0.356,0.17333333333333334,27.999483333333334,-82.58572500000001
9854696065742143488,2,0.049,0.049,27.9811,-82.5625
9854696478059003904,1,0.021,0.021,28.0276,-82.5888
9854696649857695744,1,0.031,0.031,28.0471,-82.5774
9854696684217434112,1,0.021,0.021,28.0343,-82.5777
9854700704306823168,1,0.062,0.062,27.9914,-82.7136
9854700807386038272,65,0.468,0.29512307692307693,27.973319999999998,-82.72717538461539
9854700841745776640,9,0.468,0.36922222222222223,27.973555555555556,-82.72296666666666
9854700910465253376,16,0.468,0.1225625,27.98601875,-82.70944375
9854700944824991744,2,0.358,0.316,27.977649999999997,-82.71095
9854701047904206848,15,0.172,0.10366666666666666,27.9988,-82.70026
9854701082263945216,9,0.062,0.060000000000000005,27.99081111111111,-82.7115888888889
9854701219702898688,1,0.157,0.157,27.9955,-82.6897
9854702697171648512,4,0.249,0.163,27.9343,-82.73400000000001
9854702834610601984,2,0.258,0.184,27.93085,-82.7384
9854702937689817088,29,0.258,0.20568965517241378,27.935168965517242,-82.73817586206896
9854703865402753024,23,0.501,0.20282608695652174,27.95508695652174,-82.78217826086957
9854703899762491392,16,0.507,0.2229375,27.96219375,-82.78295
9854703934122229760,13,0.469,0.26346153846153847,27.979753846153848,-82.78563076923076
9854703968481968128,1,0.481,0.481,27.9818,-82.7871
9854704002841706496,2,0.811,0.467,27.9842,-82.78995
9854704827475427328,5,0.457,0.3706,27.976819999999996,-82.73920000000001
9854704861835165696,9,0.457,0.2654444444444444,27.98473333333333,-82.73786666666666
9854705514670194688,11,0.145,0.11672727272727274,28.038536363636364,-82.743
9854715204116414464,3,0.18,0.129,27.841733333333334,-82.75106666666666
9854715272835891200,1,0.133,0.133,27.8298,-82.7409
9854715307195629568,5,0.18,0.1162,27.836580000000005,-82.75062
9854716750304641024,28,0.295,0.05028571428571428,27.821814285714286,-82.73754999999998
9854716784664379392,3,0.482,0.19466666666666665,27.815433333333335,-82.7402
9854744100656381952,22,1.065,0.5662727272727273,27.418027272727272,-82.56814090909091
9854744135016120320,1,0.659,0.659,27.4156,-82.575
9854790726821347328,4,0.376,0.2405,27.357125,-82.546275
9861502558114152448,2,0.11,0.11,26.33605,-81.8259
9861502592473890816,2,0.721,0.659,26.3308,-81.8374
9861503932503687168,8,0.466,0.295625,26.3417125,-81.792575
9861504104302379008,3,0.466,0.35733333333333334,26.340366666666668,-81.80206666666668
9861504619698454528,141,0.207,0.15427659574468086,26.332841134751774,-81.7599219858156
9861504722777669632,9,0.109,0.085,26.332422222222224,-81.75675555555556
9861606599401930752,1,0.301,0.301,26.6742,-81.5617
9861629723505852416,2,0.169,0.169,26.81915,-81.24255
9861633193839427584,5,0.161,0.161,26.798340000000003,-81.3026
9861633296918642688,1,0.271,0.271,26.7953,-81.3095
9861770048677347328,1,0.773,0.773,26.9737,-81.1151
9861770426634469376,5,0.443,0.197,26.980399999999996,-81.08977999999999
9861770460994207744,3,0.774,0.45766666666666667,26.98193333333333,-81.08473333333333
9861770495353946112,3,0.568,0.3203333333333333,26.99236666666667,-81.07736666666666
9861773072334323712,3,0.447,0.3363333333333333,27.030966666666668,-81.0502
9861773278492753920,5,0.422,0.244,27.025,-81.06086
9861773312852492288,1,0.85,0.85,27.0094,-81.0539
9861773381571969024,2,0.606,0.5125,26.999299999999998,-81.06960000000001
9861773415931707392,2,0.329,0.32,26.9952,-81.07509999999999
9861773484651184128,7,0.27,0.10928571428571429,27.0036,-81.05834285714286
9861773519010922496,1,0.102,0.102,27.0062,-81.0515
9861773690809614336,15,0.823,0.34293333333333337,27.007366666666666,-81.05003333333335
9861773725169352704,1,0.231,0.231,27.0195,-81.0478
9861856051102482432,1,0.058,0.058,27.4648,-81.4639
9861856085462220800,1,0.029,0.029,27.4642,-81.4563
9861858490643906560,8,0.273,0.2565,27.372912499999998,-81.407075
9861858937320505344,3,0.273,0.24533333333333332,27.3728,-81.40383333333334
9861883229655531520,1,1.116,1.116,27.0648,-81.1995
9864092870070239232,23,5.169,5.0371304347826085,30.38486086956522,-81.44780869565217
9864092973149454336,18,6.151,3.399611111111111,30.385283333333334,-81.45300555555555
9864093522905268224,16,2.796,1.083875,30.37760625,-81.5138375
9864093557265006592,245,7.831,3.968738775510204,30.38714367346939,-81.51113387755102
9864093591624744960,28,5.33,3.2224642857142856,30.383560714285714,-81.50270357142857
9864093935222128640,3,7.831,6.822333333333333,30.389933333333335,-81.51066666666667
9864094519337680896,7,3.2,2.235,30.386914285714283,-81.45698571428571
9864094622416896000,78,5.169,4.281589743589744,30.389691025641024,-81.44199358974359
9864094656776634368,8,5.169,4.831499999999999,30.392775,-81.438425
9864332632324571136,12,0.414,0.208,31.137133333333335,-81.576425
9864332701044047872,15,0.414,0.35233333333333333,31.132653333333334,-81.56840000000001
9864332735403786240,2,0.414,0.414,31.13485,-81.57165
9864332804123262976,6,0.002,0.002,31.139583333333334,-81.58364999999999
9864333182080385024,2,0.191,0.191,31.09245,-81.5714
9864481822308564992,2,0.06,0.06,30.44735,-81.5899
9864481856668303360,1,0.06,0.06,30.4485,-81.5955
9864485464440832000,35,4.337,2.8948,30.371268571428573,-81.61523142857143
9864485533160308736,7,2.912,1.8982857142857144,30.352257142857145,-81.61
9864485567520047104,60,4.337,1.3856833333333334,30.369786666666666,-81.612775
9864485601879785472,290,2.867,1.1897758620689656,30.381742758620693,-81.60958172413793
9864485636239523840,300,4.729,3.0069466666666664,30.381193666666665,-81.618038
9864485670599262208,4,4.729,3.94825,30.387525,-81.6197
9864485704959000576,165,3.588,2.2080484848484847,30.38694545454545,-81.61000606060605
9864486529592721408,1,0.097,0.097,30.4101,-81.5823
9864486563952459776,2,0.097,0.097,30.41175,-81.5792
9864487526025134080,2,7.831,7.831,30.3868,-81.52975
9864487560384872448,372,7.831,3.6776263440860215,30.385040322580647,-81.51983602150538
9864487594744610816,16,3.012,2.960625,30.37845,-81.51795625
9864487835262779392,2,4.091,4.091,30.36255,-81.54825
9864487869622517760,69,4.091,3.537463768115942,30.364811594202898,-81.55321449275363
9864488041421209600,26,4.091,4.091,30.369511538461538,-81.56253076923076
9864488075780947968,31,4.091,3.9761290322580645,30.37166129032258,-81.56725806451612
9864488178860163072,17,4.091,4.091,30.373088235294116,-81.57195294117646
9864491271236616192,9,2.656,2.1568888888888886,30.315333333333335,-81.61926666666666
9864491305596354560,2,2.656,2.656,30.32,-81.6208
9864491374315831296,67,4.337,1.5905522388059703,30.330389552238806,-81.60940746268656
9864491408675569664,20,4.337,1.7765999999999997,30.345414999999996,-81.60911999999999
9864491443035308032,6,1.519,0.8905,30.3455,-81.62441666666668
9864491477395046400,4,4.337,3.679,30.330424999999998,-81.61805
9864491511754784768,130,2.656,0.3112153846153846,30.33265923076923,-81.63190769230769
9864491546114523136,52,1.716,0.9116346153846154,30.343471153846153,-81.6299596153846
9864491649193738240,105,2.453,1.3447428571428572,30.323733333333337,-81.6404
9864491683553476608,173,2.476,1.3400635838150288,30.324169942196534,-81.63160924855492
9864491717913214976,2,1.234,1.076,30.31125,-81.63595000000001
9864491752272953344,194,2.453,0.9281597938144329,30.311580927835053,-81.64382113402061
9864491786632691712,448,2.453,0.9119754464285714,30.311537276785714,-81.6539625
9864491820992430080,369,2.453,1.7239403794037942,30.311264498644984,-81.6607758807588
9864491855352168448,90,2.453,1.155788888888889,30.325674444444445,-81.66338222222222
9864491889711906816,97,2.453,1.520680412371134,30.323959793814435,-81.65496082474228
9864491924071645184,126,2.203,0.622547619047619,30.334900793650796,-81.65324682539683
9864491992791121920,20,2.453,1.0106,30.34597,-81.663355
9864492027150860288,34,1.891,0.7841764705882353,30.338538235294116,-81.66026764705882
9864492130230075392,34,0.037,0.03620588235294117,30.349758823529413,-81.69071764705883
9864492164589813760,15,1.127,1.0269333333333333,30.339426666666668,-81.68654
9864492198949552128,24,0.24,0.05004166666666666,30.327662500000002,-81.68576666666667
9864492233309290496,79,1.932,0.2211012658227848,30.32471772151899,-81.67462911392404
9864492267669028864,66,2.453,0.9939696969696971,30.313171212121212,-81.67720454545454
9864492302028767232,147,1.942,1.216530612244898,30.310398639455784,-81.68449319727891
9864492336388505600,37,2.101,1.721891891891892,30.308856756756757,-81.68627567567567
9864492473827459072,70,1.759,1.5959714285714286,30.307282857142855,-81.66011857142857
9864492508187197440,14,1.543,1.0500714285714285,30.307492857142858,-81.65595714285713
9864492886144319488,40,2.535,0.844225,30.267062499999998,-81.70043000000001
9864492920504057856,8,1.523,0.62025,30.2700875,-81.7037
9864492989223534592,12,2.535,2.11225,30.278983333333333,-81.69685
9864493401540395008,4,0.166,0.12100000000000001,30.2709,-81.72999999999999
9864493435900133376,10,0.36,0.2843,30.27675,-81.73917
9864493470259871744,23,0.36,0.25669565217391305,30.28608695652174,-81.74142608695652
9864493916936470528,12,0.36,0.255,30.291124999999997,-81.74402500000001
9864494844649406464,3,0.111,0.09366666666666668,30.3176,-81.70453333333334
9864494913368883200,20,0.043,0.0376,30.326425,-81.696895
9864494982088359936,1,0.164,0.164,30.3346,-81.7022
9864495050807836672,97,0.037,0.03404123711340206,30.348957731958762,-81.6926855670103
9864507695191556096,29,1.494,0.22955172413793104,30.11898620689655,-81.69800689655173
9864507729551294464,19,1.064,0.5924736842105263,30.132878947368425,-81.69754210526317
9864508279307108352,15,2.084,1.9701333333333333,30.178266666666666,-81.69663999999999
9864508382386323456,11,1.657,1.657,30.18698181818182,-81.69391818181818
9864509928574550016,2,0.062,0.042499999999999996,30.2642,-81.72815
9864510340891410432,185,1.774,0.5981243243243243,30.250865405405406,-81.69449513513513
9864510443970625536,158,1.774,0.7325316455696202,30.257401265822782,-81.69647594936708
9864510478330363904,15,1.19,0.9068666666666666,30.254,-81.6904
9864510512690102272,47,1.774,0.531,30.248651063829787,-81.68864893617021
9864510856287485952,4,2.009,1.016,30.221625,-81.66652500000001
9864510890647224320,18,2.003,0.6287222222222222,30.21994444444444,-81.67603333333334
9864510993726439424,2,0.815,0.7835,30.2214,-81.68065
9864511165525131264,1,1.657,1.657,30.1906,-81.6909
9864511440403038208,2,2.009,2.009,30.2008,-81.6511
9864511577841991680,18,2.009,2.009,30.205849999999998,-81.64016666666666
9864511680921206784,25,2.009,1.8981199999999998,30.199227999999998,-81.642752
9864512402475712512,2,2.227,2.227,30.24015,-81.63040000000001
9864518209271496704,18,3.609,2.0848333333333335,30.133927777777778,-81.66198333333334
9864518243631235072,27,1.78,1.7791481481481481,30.138437037037036,-81.66572592592593
9864518381070188544,31,2.084,1.4916774193548388,30.16164516129032,-81.66676129032258
9864518415429926912,15,1.69,0.6885333333333333,30.156926666666667,-81.66852
9864518449789665280,138,2.661,1.4733695652173913,30.15310144927536,-81.67249202898552
9864518484149403648,10,2.661,2.661,30.160539999999997,-81.67053
9864518621588357120,36,1.78,1.7299444444444445,30.143577777777775,-81.6732638888889
9864519102624694272,1,2.584,2.584,30.0798,-81.6598
9864519411862339584,4,2.357,1.7705000000000002,30.072725,-81.6604
9864519446222077952,1,1.375,1.375,30.0694,-81.6579
9864519514941554688,7,1.787,1.1715714285714287,30.06322857142857,-81.6659
9864519652380508160,2,0.98,0.817,30.0355,-81.667
9864520133416845312,4,0.203,0.13025,29.98885,-81.6644
9864520305215537152,1,0.252,0.252,30.0309,-81.6638
9864525321737338880,2,0.242,0.242,29.892049999999998,-81.57005
9864525596615245824,23,1.755,0.6291739130434783,29.91973913043478,-81.58961739130436
9864525699694460928,15,1.755,1.3708,29.918200000000002,-81.59356
9864525768413937664,16,2.095,0.8346875,29.904925,-81.58945
9864525802773676032,5,0.871,0.8710000000000001,29.901459999999997,-81.58664
9864526386889228288,3,1.861,0.7919999999999999,29.933166666666665,-81.61003333333333
9864526421248966656,1,1.034,1.034,29.9393,-81.6069
9864526524328181760,1,1.492,1.492,29.9582,-81.6108
9864526730486611968,17,0.692,0.2697058823529412,29.97895294117647,-81.63258235294117
9864527142803472384,2,0.748,0.623,29.985,-81.65350000000001
9864527177163210752,4,0.483,0.3425,29.9846,-81.66565
9864527280242425856,1,0.571,0.571,29.9843,-81.6694
9864530784935739392,2,0.091,0.08549999999999999,30.02885,-81.6968
9864530956734431232,7,1.124,0.5102857142857143,30.063557142857142,-81.69791428571429
9864545044227162112,2,0.385,0.321,30.036,-81.8828
9864594865847795712,6,1.511,0.7278333333333333,29.603866666666665,-81.88193333333334
9864627645038198784,1,0.42,0.42,29.2036,-82.0221
9864645993138487296,1,1.692,1.692,29.457,-81.707
9864665578189357056,9,2.085,1.4097777777777778,29.181600000000003,-81.53993333333334
9864665784347787264,52,2.923,2.1018269230769233,29.17169807692308,-81.52855576923078
9864665887427002368,76,2.923,1.9701184210526317,29.168218421052632,-81.52304736842105
9864665921786740736,25,2.79,1.96332,29.174796,-81.526004
9864665956146479104,209,2.923,2.1517846889952152,29.176841626794257,-81.52973684210527
9864671213186449408,13,0.615,0.4185384615384615,29.378746153846155,-81.61897692307693
9864671316265664512,4,0.155,0.155,29.380875,-81.632575
9864671350625402880,3,0.155,0.155,29.385333333333335,-81.64033333333333
9864671969100693504,1,0.334,0.334,29.3821,-81.6642
9864672037820170240,1,1.324,1.324,29.3757,-81.6567
9864672106539646976,66,1.62,0.6493636363636365,29.39748787878788,-81.65205757575757
9864672140899385344,53,1.62,0.7203396226415095,29.403188679245282,-81.6510283018868
9864672518856507392,12,1.692,0.727,29.43049166666667,-81.660775
9864672587575984128,8,1.62,1.4392500000000001,29.4169,-81.654475
9864672621935722496,2,1.692,1.692,29.4296,-81.656
9864672828094152704,2,0.155,0.155,29.38995,-81.6463
9864672965533106176,1,0.145,0.145,29.3935,-81.6229
9864674065044733952,33,1.956,1.2456363636363637,29.467139393939394,-81.68345151515152
9864674133764210688,11,1.975,1.2923636363636364,29.47688181818182,-81.6753090909091
9864674443001856000,194,2.456,1.7827474226804123,29.49103969072165,-81.67776907216495
9864674477361594368,93,2.456,1.9436881720430108,29.491360215053763,-81.68172688172044
9864674546081071104,1,1.468,1.468,29.4935,-81.6766
9864674580440809472,7,1.868,0.8957142857142858,29.513157142857143,-81.67658571428571
9864674683520024576,2,2.011,2.011,29.52215,-81.67885
9864678497450983424,1,0.425,0.425,29.5687,-81.5928
9864678531810721792,18,0.906,0.3904444444444445,29.566850000000002,-81.58912222222222
9864678841048367104,30,0.906,0.5845,29.570816666666666,-81.59088666666666
9864678875408105472,64,1.682,0.559546875,29.5732625,-81.5988796875
9864678909767843840,5,1.619,1.435,29.58208,-81.60316
9864678978487320576,9,2.827,2.4913333333333334,29.599666666666664,-81.59194444444444
9864679012847058944,19,5.442,1.299157894736842,29.601905263157892,-81.59806842105263
9864679047206797312,21,3.592,1.4159523809523809,29.60661428571429,-81.5951
9864679081566535680,4,3.592,2.63675,29.6109,-81.59025
9864681074431361024,2,0.356,0.19949999999999998,29.702849999999998,-81.56700000000001
9864681211870314496,5,1.691,1.1192,29.700239999999997,-81.59016
9864681246230052864,19,1.631,0.7333684210526316,29.699847368421054,-81.60025263157895
9864681486748221440,46,5.017,2.144586956521739,29.644213043478263,-81.59906739130435
9864681521107959808,14,4.318,2.5669285714285714,29.638749999999998,-81.59169285714286
9864681899065081856,12,4.589,2.4075,29.63625,-81.59063333333334
9864682208302727168,2,1.96,1.001,29.63865,-81.6386
9864682277022203904,16,1.96,0.5411875,29.6475125,-81.6296625
9864682380101419008,2,0.762,0.616,29.65325,-81.63255000000001
9864682448820895744,3,1.96,0.9373333333333332,29.643133333333335,-81.61746666666666
9864682483180634112,51,3.783,1.086843137254902,29.6427568627451,-81.60889803921567
9864682586259849216,11,1.448,0.5931818181818183,29.671027272727272,-81.62206363636363
9864682620619587584,48,2.05,0.993,29.680664583333336,-81.62364583333333
9864682654979325952,6,0.887,0.5585,29.675766666666664,-81.61201666666666
9864682689339064320,4,0.679,0.49125,29.690649999999998,-81.61035000000001
9864682723698802688,1,2.309,2.309,29.6977,-81.6039
9864682758058541056,11,0.352,0.15727272727272726,29.699463636363635,-81.62399090909092
9864682792418279424,4,0.303,0.12825,29.6949,-81.6252
9864682826778017792,20,1.344,0.39930000000000004,29.694065000000002,-81.62728
9864682861137756160,8,1.638,0.8185,29.6988125,-81.6262125
9864682998576709632,61,2.05,0.9783606557377049,29.682465573770493,-81.62656393442623
9864683204735139840,7,2.05,0.8314285714285713,29.679671428571428,-81.6527
9864684338606505984,11,3.595,1.7322727272727272,29.58971818181818,-81.68216363636363
9864684407325982720,74,5.37,2.1823783783783783,29.576063513513517,-81.67659054054053
9864684785283104768,9,1.954,1.076888888888889,29.60176666666667,-81.63686666666666
9864684819642843136,22,1.975,0.9376363636363636,29.599586363636366,-81.63438181818182
9864684957081796608,1,2.344,2.344,29.5962,-81.6079
9864685025801273344,78,2.272,0.7068717948717949,29.584241025641024,-81.61998461538461
9864685060161011712,38,2.344,0.40071052631578946,29.583607894736843,-81.60994736842105
9864685094520750080,144,1.508,0.6925277777777777,29.57420486111111,-81.60854583333334
9864685128880488448,151,1.162,0.4994437086092715,29.579520529801325,-81.62257682119206
9864685163240226816,35,1.162,0.6744571428571429,29.579568571428574,-81.62600571428571
9864685197599965184,1,1.174,1.174,29.5825,-81.6259
9864686365831069696,2,3.822,3.822,29.536299999999997,-81.6899
9864686400190808064,10,3.647,2.6417,29.53782,-81.69462
9864686468910284800,2,2.46,2.46,29.5417,-81.7036
9864686503270023168,1,0.422,0.422,29.5403,-81.7094
9864707497070166016,3,1.907,0.9173333333333334,29.714066666666668,-81.62916666666666
9864707600149381120,2,0.875,0.444,29.715600000000002,-81.6179
9864707634509119488,11,1.113,0.3637272727272727,29.714763636363635,-81.6123090909091
9864708596581793792,18,1.498,0.8072777777777778,29.782094444444446,-81.56452777777777
9864709146337607680,36,2.884,1.1340555555555556,29.715083333333332,-81.58683055555555
9864709180697346048,1,0.654,0.654,29.7181,-81.5826
9864709215057084416,9,2.435,1.3083333333333333,29.72242222222222,-81.57714444444444
9864709386855776256,1,0.71,0.71,29.7298,-81.572
9864709524294729728,52,1.672,0.914826923076923,29.74688846153846,-81.54300192307693
9864709558654468096,7,1.536,0.5835714285714285,29.731099999999998,-81.5447
9864709730453159936,3,0.379,0.17466666666666666,29.7214,-81.5442
9864709764812898304,1,0.045,0.045,29.7222,-81.5377
9864709902251851776,2,0.708,0.503,29.7297,-81.5248
9864709970971328512,24,0.96,0.48974999999999996,29.744958333333333,-81.53512500000001
9864710142770020352,8,2.073,1.14375,29.7539875,-81.536175
9864710177129758720,26,2.064,1.282,29.752257692307694,-81.54196923076923
9864711001763479552,11,2.303,1.2593636363636362,29.808836363636363,-81.55036363636363
9864711070482956288,1,0.531,0.531,29.8008,-81.5481
9864711104842694656,12,0.871,0.5215833333333334,29.80555,-81.55001666666666
9864712135634845696,2,0.655,0.617,29.87605,-81.57485
9864721309684989952,3,0.247,0.167,29.7167,-81.48863333333334
9864858267602124800,6,2.543,1.8481666666666667,29.011283333333335,-81.38629999999999
9864858989156630528,3,2.543,1.7216666666666667,29.0077,-81.38130000000001
9864859126595584000,40,3.631,1.5125,28.9950425,-81.3654575
9864859160955322368,23,1.978,0.8060434782608695,28.99153043478261,-81.36015652173913
9864859229674799104,26,2.301,1.528346153846154,28.981680769230767,-81.34985384615385
9864859264034537472,75,3.631,0.9580933333333334,28.980849333333335,-81.35353866666667
9864859298394275840,3,1.273,1.2216666666666667,28.976933333333335,-81.35536666666667
9864868403724943360,11,2.241,0.8670000000000001,28.83452727272727,-81.34556363636364
9864868609883373568,1,0.014,0.014,28.8356,-81.3634
9864868816041803776,1,2.015,2.015,28.8485,-81.3609
9864868850401542144,1,2.297,2.297,28.8463,-81.3406
9864868987840495616,29,2.55,0.6663103448275862,28.88379655172414,-81.35794827586206
9864869159639187456,118,3.877,1.293593220338983,28.88969661016949,-81.35426610169492
9864869365797617664,7,1.729,0.666,28.881257142857145,-81.36267142857142
9864870946345582592,3,1.378,0.9963333333333333,28.922466666666665,-81.34836666666666
9864871118144274432,1,0.178,0.178,28.9451,-81.3392
9864873351527268352,65,3.153,2.1986769230769228,28.838783076923075,-81.33380461538461
9864873385887006720,5,3.153,1.9872,28.83836,-81.32432
9864873763844128768,34,3.153,1.888441176470588,28.83263823529412,-81.32735588235293
9864873798203867136,46,2.313,1.1480652173913044,28.832597826086957,-81.33278260869565
9864873866923343872,16,1.003,0.4171875,28.80935625,-81.32975
9864873901283082240,100,1.106,0.50637,28.808833,-81.326142
9864875859788169216,3,0.719,0.551,28.807,-81.21856666666666
9864876100306337792,6,0.606,0.31066666666666665,28.8051,-81.23146666666666
9864876546982936576,1,0.961,0.961,28.8063,-81.2241
9864876581342674944,9,1.365,1.214888888888889,28.802433333333333,-81.21215555555555
9864876615702413312,1,0.478,0.478,28.7965,-81.2062
9864916369919705088,5,2.36,0.9705999999999999,28.804899999999996,-81.0684
9864922107996012544,16,2.31,0.8991875,28.8252125,-81.125875
9864922279794704384,1,3.277,3.277,28.8283,-81.1102
9864922314154442752,5,1.902,1.6372,28.82796,-81.10548
9864922485953134592,1,0.567,0.567,28.8254,-81.0934
9864923516745285632,2,0.803,0.497,28.799599999999998,-81.1302
9864923551105024000,18,2.091,1.3249444444444445,28.79072777777778,-81.13997777777779
9864923585464762368,14,2.041,1.3962857142857141,28.789307142857144,-81.14095
9864923619824500736,53,2.175,0.8397358490566038,28.78725471698113,-81.14581886792453
9864923654184239104,13,1.833,1.4125384615384615,28.790369230769233,-81.14375384615384
9864931660003278848,3,0.301,0.14566666666666667,28.71853333333333,-81.05116666666667
9864931831801970688,10,0.321,0.281,28.716770000000004,-81.06036
9864973166567227392,1,0.174,0.174,28.7639,-81.2947
9865004227770712064,1,0.029,0.029,28.4878,-81.7548
9865004399569403904,1,0.125,0.125,28.4945,-81.7559
9865041164489457664,1,0.351,0.351,29.1386,-81.519
9865063120362274816,2,0.25,0.1655,28.871,-81.78479999999999
9865075730386255872,3,0.131,0.07033333333333334,29.082566666666665,-81.88643333333333
9865127441792499712,2,0.063,0.061,28.50005,-82.11275
9865132733192208384,2,1.036,0.5925,28.55845,-82.20965000000001
9865133763984359424,1,0.169,0.169,28.4988,-82.1565
9865143247272148992,1,0.952,0.952,28.5936,-82.2213
9865143590869532672,31,2.197,0.7491290322580645,28.632441935483868,-82.25226451612903
9865143625229271040,2,0.449,0.23,28.629350000000002,-82.24735
9865144209344823296,11,3.993,0.847909090909091,28.650881818181816,-82.25741818181818
9865144312424038400,17,2.472,1.7101176470588235,28.646729411764706,-82.25725882352941
9865144346783776768,3,0.529,0.3376666666666667,28.645966666666666,-82.26433333333334
9865144381143515136,4,1.618,0.8170000000000001,28.656299999999998,-82.263925
9865144415503253504,11,1.631,1.0536363636363637,28.661427272727277,-82.27236363636364
9865144793460375552,4,1.281,0.7967500000000001,28.663075,-82.2739
9865144827820113920,1,1.277,1.277,28.6657,-82.2665
9865145618094096384,1,0.296,0.296,28.6902,-82.254
9865146030410956800,1,0.714,0.714,28.7422,-82.2225
9865171525336825856,1,0.23,0.23,28.5343,-82.6363
9865246017249607680,1,0.335,0.335,29.0663,-82.428
9865246051609346048,15,1.337,0.6716666666666666,29.062426666666667,-82.42940666666667
9865246773163851776,3,0.578,0.36499999999999994,29.0618,-82.43423333333334
9865246841883328512,31,1.039,0.3275483870967742,29.04765483870968,-82.45051612903225
9865246876243066880,2,0.048,0.0345,29.046599999999998,-82.45605
9865263300198006784,8,0.367,0.1555,28.8295375,-82.2892625
9866087212364333056,2,1.527,0.8185,30.038649999999997,-84.5024
9866268734862131200,2,0.131,0.131,30.0439,-83.68975
9866432596454408192,1,1.546,1.546,30.0929,-84.5172
9866434108282896384,1,1.338,1.338,30.0529,-84.4998
9866434280081588224,2,0.729,0.6665,30.0796,-84.4985
9866434314441326592,2,0.406,0.316,30.0733,-84.49205
9866434520599756800,2,0.2,0.1825,30.05985,-84.50255
9866434554959495168,1,0.724,0.724,30.055,-84.503
9866740459710185472,4,0.456,0.37224999999999997,30.847175,-83.975675
9866742280776318976,2,0.455,0.449,30.8472,-83.97274999999999
9866742727452917760,1,0.1,0.1,30.8753,-83.9527
9866743002330824704,4,0.456,0.29000000000000004,30.8481,-83.9649
9866743036690563072,4,0.456,0.294,30.849,-83.97695
9868437177950535680,1,0.318,0.318,32.4787,-84.101
9868478203478147072,1,0.115,0.115,32.565,-83.6599
9868478443996315648,2,0.014,0.014,32.5931,-83.6569
9868608426886561792,1,0.029,0.029,33.5089,-84.2073
9868608495606038528,1,0.029,0.029,33.5213,-84.1964
9868608598685253632,1,0.029,0.029,33.5112,-84.2028
9868608942282637312,1,0.026,0.026,33.4923,-84.2462
9868609388959236096,1,0.026,0.026,33.4905,-84.2521
9868611141305892864,1,0.018,0.018,33.4585,-84.1871
9868611553622753280,5,0.146,0.0428,33.46592,-84.19972
9868611587982491648,5,0.708,0.708,33.4688,-84.1871
9868611656701968384,7,0.301,0.2352857142857143,33.47082857142857,-84.18062857142857
9868611759781183488,24,0.708,0.13433333333333333,33.4677,-84.1805625
9868612137738305536,1,0.277,0.277,33.4717,-84.1612
9868612206457782272,1,0.356,0.356,33.4692,-84.1428
9868614233682345984,1,0.075,0.075,33.361,-84.1477
9868616776302985216,6,0.244,0.20033333333333334,33.3907,-84.18663333333333
9868730403957768192,4,0.014,0.0115,33.407375,-84.76615
9868730438317506560,4,0.014,0.014,33.410075,-84.76145
9868730988073320448,1,0.078,0.078,33.4026,-84.729
9868731022433058816,2,0.064,0.064,33.39905,-84.71715
9868733221456314368,1,0.045,0.045,33.3892,-84.7906
9868733599413436416,5,0.121,0.1056,33.390859999999996,-84.79642
