feat,cell,ftype,s2
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352589942816768,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352589942816768,,5522352589942816768
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352624302555136,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352624302555136,,5522352624302555136
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352658662293504,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352658662293504,,5522352658662293504
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352693022031872,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352693022031872,,5522352693022031872
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352727381770240,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352727381770240,,5522352727381770240
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352761741508608,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352761741508608,,5522352761741508608
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352796101246976,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352796101246976,,5522352796101246976
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352830460985344,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352830460985344,,5522352830460985344
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352864820723712,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352864820723712,,5522352864820723712
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352899180462080,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352899180462080,,5522352899180462080
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352933540200448,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522352933540200448,,5522352933540200448
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522353139698630656,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522353139698630656,,5522353139698630656
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522353174058369024,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522353174058369024,,5522353174058369024
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522354101771304960,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522354101771304960,,5522354101771304960
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522354136131043328,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522354136131043328,,5522354136131043328
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522354170490781696,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522354170490781696,,5522354170490781696
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720204783616000,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720204783616000,,5522720204783616000
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720239143354368,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720239143354368,,5522720239143354368
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720273503092736,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720273503092736,,5522720273503092736
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720307862831104,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720307862831104,,5522720307862831104
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720342222569472,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720342222569472,,5522720342222569472
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720445301784576,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720445301784576,,5522720445301784576
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720479661522944,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720479661522944,,5522720479661522944
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720514021261312,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720514021261312,,5522720514021261312
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720548380999680,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720548380999680,,5522720548380999680
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720582740738048,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720582740738048,,5522720582740738048
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720617100476416,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720617100476416,,5522720617100476416
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720651460214784,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720651460214784,,5522720651460214784
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720685819953152,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720685819953152,,5522720685819953152
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720720179691520,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720720179691520,,5522720720179691520
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720754539429888,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720754539429888,,5522720754539429888
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720788899168256,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720788899168256,,5522720788899168256
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720823258906624,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720823258906624,,5522720823258906624
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720857618644992,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720857618644992,,5522720857618644992
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720891978383360,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720891978383360,,5522720891978383360
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720926338121728,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720926338121728,,5522720926338121728
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720960697860096,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720960697860096,,5522720960697860096
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720995057598464,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522720995057598464,,5522720995057598464
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721029417336832,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721029417336832,,5522721029417336832
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721063777075200,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721063777075200,,5522721063777075200
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721098136813568,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721098136813568,,5522721098136813568
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721132496551936,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721132496551936,,5522721132496551936
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721166856290304,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721166856290304,,5522721166856290304
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721201216028672,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721201216028672,,5522721201216028672
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721235575767040,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721235575767040,,5522721235575767040
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721269935505408,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721269935505408,,5522721269935505408
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721304295243776,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721304295243776,,5522721304295243776
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721407374458880,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721407374458880,,5522721407374458880
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721441734197248,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721441734197248,,5522721441734197248
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721476093935616,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721476093935616,,5522721476093935616
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721510453673984,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721510453673984,,5522721510453673984
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721544813412352,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721544813412352,,5522721544813412352
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721579173150720,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721579173150720,,5522721579173150720
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721613532889088,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721613532889088,,5522721613532889088
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721682252365824,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721682252365824,,5522721682252365824
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721716612104192,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522721716612104192,,5522721716612104192
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522723846915883008,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522723846915883008,,5522723846915883008
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522723915635359744,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522723915635359744,,5522723915635359744
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522723949995098112,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522723949995098112,,5522723949995098112
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522723984354836480,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522723984354836480,,5522723984354836480
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724018714574848,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724018714574848,,5522724018714574848
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724053074313216,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724053074313216,,5522724053074313216
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724087434051584,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724087434051584,,5522724087434051584
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724121793789952,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724121793789952,,5522724121793789952
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724156153528320,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724156153528320,,5522724156153528320
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724190513266688,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724190513266688,,5522724190513266688
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724224873005056,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724224873005056,,5522724224873005056
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724293592481792,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724293592481792,,5522724293592481792
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724327952220160,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724327952220160,,5522724327952220160
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724362311958528,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724362311958528,,5522724362311958528
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724396671696896,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724396671696896,,5522724396671696896
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724431031435264,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724431031435264,,5522724431031435264
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724465391173632,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724465391173632,,5522724465391173632
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724499750912000,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724499750912000,,5522724499750912000
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724534110650368,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724534110650368,,5522724534110650368
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724568470388736,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724568470388736,,5522724568470388736
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724602830127104,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724602830127104,,5522724602830127104
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724637189865472,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724637189865472,,5522724637189865472
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724671549603840,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724671549603840,,5522724671549603840
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724705909342208,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724705909342208,,5522724705909342208
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724740269080576,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724740269080576,,5522724740269080576
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724774628818944,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724774628818944,,5522724774628818944
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724808988557312,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724808988557312,,5522724808988557312
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724843348295680,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724843348295680,,5522724843348295680
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724877708034048,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724877708034048,,5522724877708034048
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724912067772416,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724912067772416,,5522724912067772416
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724946427510784,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724946427510784,,5522724946427510784
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724980787249152,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522724980787249152,,5522724980787249152
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725015146987520,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725015146987520,,5522725015146987520
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725049506725888,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725049506725888,,5522725049506725888
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725083866464256,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725083866464256,,5522725083866464256
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725118226202624,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725118226202624,,5522725118226202624
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725152585940992,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725152585940992,,5522725152585940992
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725186945679360,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725186945679360,,5522725186945679360
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725221305417728,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725221305417728,,5522725221305417728
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725255665156096,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725255665156096,,5522725255665156096
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725290024894464,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725290024894464,,5522725290024894464
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725324384632832,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725324384632832,,5522725324384632832
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725358744371200,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725358744371200,,5522725358744371200
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725393104109568,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725393104109568,,5522725393104109568
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725427463847936,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725427463847936,,5522725427463847936
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725461823586304,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725461823586304,,5522725461823586304
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725496183324672,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725496183324672,,5522725496183324672
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725530543063040,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725530543063040,,5522725530543063040
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725564902801408,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725564902801408,,5522725564902801408
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725599262539776,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725599262539776,,5522725599262539776
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725633622278144,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725633622278144,,5522725633622278144
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725667982016512,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725667982016512,,5522725667982016512
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725702341754880,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725702341754880,,5522725702341754880
http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725736701493248,http://stko-kwg.geog.ucsb.edu/lod/resource/s2.level13.5522725736701493248,,5522725736701493248
