fips,lat,lng
27011,45.350102206883925,-96.2726154909877
27013,43.96336302073108,-93.8808034231562
27015,44.164681007350254,-94.96106494578346
27017,46.544739381508606,-92.9187828413452
27019,44.785426678930435,-93.89130377368144
27021,47.106466069735816,-93.9030794969079
27023,45.03540231122737,-95.33434133448307
27025,45.6060949845993,-92.93511322976401
27029,47.35594330330302,-95.22924238676558
27033,44.13092420790382,-95.25277409280775
27035,46.61798259084065,-93.8647759459605
27037,44.62254165471286,-93.19303019493636
27039,44.11290773571341,-92.91260217942556
27041,46.01944456182973,-95.22301080379468
27043,43.619096901740214,-94.10533069960523
27045,43.807671136538985,-91.99304663392032
27047,43.63623733793167,-93.1829868239816
27049,44.29784349878869,-92.91759573728936
27051,45.92925770474818,-95.84951203110035
27053,45.07755687460275,-93.45317101043415
27055,43.797675021195076,-91.53538930341985
27057,47.226512579780625,-94.8656694994475
27059,45.506538532602136,-93.21602220089949
27061,47.26051031470813,-93.2562081769228
27063,43.76471358669124,-95.24233004008052
27065,45.945472288467926,-93.18594871134272
27067,45.04221489588477,-94.84679505977314
27073,44.92795611756978,-95.93662685147726
27079,44.3981372959026,-93.82991058879685
27081,44.56968062428514,-96.26946098877839
27083,44.47035068028413,-96.00970180083947
27085,44.83807576019686,-94.4130648424604
27091,43.603801276450056,-94.67603974376932
27093,45.209686215120925,-94.38473578601884
27095,45.7960210117524,-93.69078249874337
27097,45.92594649314523,-93.93524348237699
27099,43.64243122533314,-92.54455683800633
27101,44.056508673252495,-95.6090009094204
27103,44.31498018657028,-94.30002108469532
27105,43.76731223605218,-95.58798599277755
27109,43.92829141286083,-92.58420623899987
27111,46.3476833644049,-95.22655066329511
27115,46.15037112893741,-92.45268521741481
27117,44.147717079252345,-96.09440027503382
27121,45.66021200862302,-95.59164663470504
27123,45.04707213585468,-93.06284162362653
27127,44.50866155341583,-95.25277409280775
27129,44.83393912938541,-95.29456937000315
27131,44.42996952417188,-93.2935778072991
27137,47.364369602525564,-93.02170542563181
27139,44.65742103164746,-93.54584892761072
27141,45.47559190172424,-93.66590653199847
27143,44.569893816976936,-94.5263479541028
27145,45.66717311835568,-94.38164794904935
27147,43.95728218735228,-93.24327813280331
27149,45.49307000843088,-95.86360844721523
27151,45.2595479074016,-95.3593237144073
27153,45.89895729634933,-94.77294948082563
27155,45.59616024558782,-96.81435832263213
27157,44.368780088910775,-92.41593076882765
27159,46.51695662375877,-95.07801945574704
27161,44.09310726056978,-93.65725416477773
27163,44.954265070590054,-92.86293063153764
27165,43.934900371952395,-94.51603962820879
27169,43.91928446339241,-91.50634049603144
27171,45.23205625963813,-93.83317807286481
27173,44.744115138163565,-96.32792438246062
29001,40.18738132257785,-92.41593076882765
29007,39.22048262011852,-91.55476611258932
29017,37.19551596194907,-90.0980430009735
29019,39.22036633449534,-92.1499356321361
29027,39.050918378689,-91.88062394991076
29031,37.37675983863907,-89.5921942204663
29045,40.474952377074416,-91.7782266679792
29055,38.041149610582735,-91.1496969165855
29065,37.61378278799192,-91.33246197620643
29071,38.38257294605195,-90.82463859318197
29073,38.25918615643258,-91.50634049603144
29093,37.70282544468438,-90.92952341093348
29099,38.41030389240051,-90.46439061397166
29103,40.060671152490514,-92.04201523793382
29111,40.00563587065329,-91.62265377382106
29113,39.16474029497431,-91.07298179196911
29121,39.74463370587755,-92.38629886868644
29123,37.45186300845512,-90.19165012447822
29125,38.16087476993596,-91.70037056480332
29127,39.873179256535444,-91.72955029511394
29133,36.98999791459772,-89.30846070705462
29137,39.47550683487442,-91.90503912935432
29139,38.97954044291086,-91.34210322599561
29151,38.29951425358441,-91.65663797983635
29157,37.664645504408554,-89.7239096689828
29161,37.886667674782345,-91.63236074310348
29163,39.24457968196435,-91.32282292646124
29173,39.449486896483776,-91.65178122443467
29175,39.467322731685904,-92.37642582964318
29179,37.583890646284694,-91.27466069929773
29183,38.791460877978395,-90.83416243434262
29186,37.89882093859723,-90.25730999461933
29187,37.89796148433304,-90.4927134319612
29189,38.55261529197942,-90.4078057795337
29197,40.450789236038815,-92.42581232760334
29199,40.499912463314125,-92.03221720585813
29201,37.16243272014657,-89.48839343956242
29205,39.77052790308467,-92.22858642001363
29215,37.58294720601066,-91.76361832335641
29219,38.86241860380171,-91.13050485612774
29221,38.04452549309911,-90.78656554107903
29223,37.21640444094825,-90.29487971476682
29510,38.58437058628739,-90.29487971476682
33001,43.539964213408794,-71.3977300332316
33003,43.9106659676017,-71.06738425387852
33005,42.8727261445162,-72.40806052884695
33007,44.33525792427882,-71.23705434619596
33009,43.67404534995588,-71.76215945425784
33011,43.080388058167806,-71.96977180336624
33013,43.400465738927636,-71.96977180336624
33015,42.95673443318829,-71.29336015505486
33017,43.39090434908335,-71.09137476384232
33019,43.2261325570458,-72.17123088418569
36003,42.08795236993748,-78.23052596139479
36009,42.30587256045782,-78.56040688200504
36013,42.144051202743896,-79.49850910072506
36021,42.28859797584224,-73.44748546128538
36027,41.76639045467456,-73.5653020892613
36119,41.18063496359905,-73.62418551994026
37005,36.508894216349354,-81.13615432911952
37009,36.46175875844743,-81.59802464501745
37189,36.251564243166435,-81.65282186455418
39001,38.796570966832945,-83.6295221970377
39003,40.6782079553512,-83.87380753064028
39005,40.755066186906404,-82.19855175360927
39007,41.566815730019215,-80.61604017880846
39009,39.406457735798945,-82.19855175360927
39011,40.541287381965134,-84.0114544326237
39013,39.94541463703113,-80.8377788738132
39015,39.06655196314249,-83.96913460396951
39017,39.4171767113094,-84.72633208004255
39019,40.529807172534234,-81.03682110480868
39021,40.17103203240566,-83.61887932110525
39023,39.95541372738177,-83.6508025259054
39025,39.18660418628535,-84.15934129536048
39027,39.496449080962506,-83.86320647159417
39029,40.81961200092613,-80.64933959721351
39031,40.39173279519614,-81.89344837552954
39033,40.74022235975967,-82.90174189927437
39037,40.080546515262405,-84.51697574938436
39041,40.281025333996055,-82.85867780296965
39045,39.845682194105834,-82.5456374161248
39047,39.50440788891698,-83.44834831609842
39049,39.975362033479776,-82.83713534481758
39053,38.70618342270048,-82.30720131670176
39055,41.3624984269535,-81.13615432911952
39057,39.70266091829453,-84.00087723658808
39059,40.0127254972377,-81.3674388761817
39061,39.24851353065945,-84.61651435605035
39065,40.60891422780874,-83.5975881511781
39067,40.241485664823166,-81.12512353029443
39071,39.222702667800164,-83.69334146406553
39073,39.45363567990111,-82.62133105703178
39075,40.571562914766105,-81.79510544283266
39079,38.92682943257671,-82.54022731569177
39081,40.44690381173014,-80.74915625193516
39083,40.31941718051329,-82.29634390338471
39087,38.528228270456616,-82.43735891349489
39089,40.01736610734815,-82.39942117224308
39091,40.47055347467227,-83.61887932110525
39097,39.87783487881866,-83.37359662948883
39099,41.02136364380483,-80.91524342357481
39101,40.58833244873661,-83.06298398764616
39103,41.03998091515677,-81.86068210541121
39105,39.104242961833,-81.9480260389381
39107,40.45176084327421,-84.60080929045814
39109,40.08285109251615,-84.117124905834
39111,39.783662199999696,-80.94841948354957
39113,39.83014453721505,-84.32790933798316
39115,39.70900892403975,-81.90436718984445
39117,40.42826133318442,-82.8802133238982
39119,40.082635439219494,-81.9971105904576
39121,39.745723837571234,-81.3894296981709
39127,39.79995569785403,-82.2528974698572
39129,39.73146198711648,-83.13273298510506
