category	K	k	n	N	expected	fold	p	fdr	label	id	family	threshold
http://purl.obolibrary.org/obo/GO_0007031	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	peroxisome organization	GO_0007031	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006936	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	muscle contraction	GO_0006936	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006997	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	nucleus organization	GO_0006997	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0050427	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	3'-phosphoadenosine 5'-phosphosulfate metabolic process	GO_0050427	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006790	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	sulfur compound metabolic process	GO_0006790	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006826	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	iron ion transport	GO_0006826	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0030574	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	collagen catabolic process	GO_0030574	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0030518	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	nuclear receptor-mediated steroid hormone signaling pathway	GO_0030518	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0060291	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	long-term synaptic potentiation	GO_0060291	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0050793	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	regulation of developmental process	GO_0050793	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0031663	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	lipopolysaccharide-mediated signaling pathway	GO_0031663	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0009411	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	response to UV	GO_0009411	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0035331	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	negative regulation of hippo signaling	GO_0035331	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0071397	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	cellular response to cholesterol	GO_0071397	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0097421	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	liver regeneration	GO_0097421	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0002218	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	activation of innate immune response	GO_0002218	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006221	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	pyrimidine nucleotide biosynthetic process	GO_0006221	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006383	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	transcription by RNA polymerase III	GO_0006383	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0051881	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	regulation of mitochondrial membrane potential	GO_0051881	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006103	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	2-oxoglutarate metabolic process	GO_0006103	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0051642	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	centrosome localization	GO_0051642	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006637	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	acyl-CoA metabolic process	GO_0006637	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006611	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	protein export from nucleus	GO_0006611	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0090161	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	Golgi ribbon formation	GO_0090161	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0075522	5	5	1560	2160	3.61	1.38	0.19614608159017602	0.9999561234632744	IRES-dependent viral translational initiation	GO_0075522	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0008033	31	25	1560	2160	22.39	1.12	0.19932016005913625	0.9999561234632744	tRNA processing	GO_0008033	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0008284	55	43	1560	2160	39.72	1.08	0.20024552107042523	0.9999561234632744	positive regulation of cell population proliferation	GO_0008284	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0030512	14	12	1560	2160	10.11	1.19	0.20760300233649684	0.9999561234632744	negative regulation of transforming growth factor beta receptor signaling pathway	GO_0030512	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006302	14	12	1560	2160	10.11	1.19	0.20760300233649684	0.9999561234632744	double-strand break repair	GO_0006302	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0150104	18	15	1560	2160	13.0	1.15	0.21892135684223668	0.9999561234632744	transport across blood-brain barrier	GO_0150104	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006635	18	15	1560	2160	13.0	1.15	0.21892135684223668	0.9999561234632744	fatty acid beta-oxidation	GO_0006635	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0001649	22	18	1560	2160	15.89	1.13	0.22521353991294368	0.9999561234632744	osteoblast differentiation	GO_0001649	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0120162	26	21	1560	2160	18.78	1.12	0.22859611538481633	0.9999561234632744	positive regulation of cold-induced thermogenesis	GO_0120162	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0009749	9	8	1560	2160	6.5	1.23	0.23793755435665886	0.9999561234632744	response to glucose	GO_0009749	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0071333	9	8	1560	2160	6.5	1.23	0.23793755435665886	0.9999561234632744	cellular response to glucose stimulus	GO_0071333	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_2000379	9	8	1560	2160	6.5	1.23	0.23793755435665886	0.9999561234632744	positive regulation of reactive oxygen species metabolic process	GO_2000379	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0031669	9	8	1560	2160	6.5	1.23	0.23793755435665886	0.9999561234632744	cellular response to nutrient levels	GO_0031669	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0030097	9	8	1560	2160	6.5	1.23	0.23793755435665886	0.9999561234632744	hemopoiesis	GO_0030097	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0031623	9	8	1560	2160	6.5	1.23	0.23793755435665886	0.9999561234632744	receptor internalization	GO_0031623	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045815	9	8	1560	2160	6.5	1.23	0.23793755435665886	0.9999561234632744	transcription initiation-coupled chromatin remodeling	GO_0045815	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045814	9	8	1560	2160	6.5	1.23	0.23793755435665886	0.9999561234632744	negative regulation of gene expression, epigenetic	GO_0045814	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045943	9	8	1560	2160	6.5	1.23	0.23793755435665886	0.9999561234632744	positive regulation of transcription by RNA polymerase I	GO_0045943	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0032731	9	8	1560	2160	6.5	1.23	0.23793755435665886	0.9999561234632744	positive regulation of interleukin-1 beta production	GO_0032731	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007095	9	8	1560	2160	6.5	1.23	0.23793755435665886	0.9999561234632744	mitotic G2 DNA damage checkpoint signaling	GO_0007095	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0000184	9	8	1560	2160	6.5	1.23	0.23793755435665886	0.9999561234632744	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO_0000184	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0055085	61	47	1560	2160	44.06	1.07	0.24254940951761866	0.9999561234632744	transmembrane transport	GO_0055085	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006606	13	11	1560	2160	9.39	1.17	0.2543098648563475	0.9999561234632744	protein import into nucleus	GO_0006606	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0031175	13	11	1560	2160	9.39	1.17	0.2543098648563475	0.9999561234632744	neuron projection development	GO_0031175	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007200	13	11	1560	2160	9.39	1.17	0.2543098648563475	0.9999561234632744	phospholipase C-activating G protein-coupled receptor signaling pathway	GO_0007200	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007507	13	11	1560	2160	9.39	1.17	0.2543098648563475	0.9999561234632744	heart development	GO_0007507	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0042060	13	11	1560	2160	9.39	1.17	0.2543098648563475	0.9999561234632744	wound healing	GO_0042060	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0008283	17	14	1560	2160	12.28	1.14	0.261557514334836	0.9999561234632744	cell population proliferation	GO_0008283	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0030163	17	14	1560	2160	12.28	1.14	0.261557514334836	0.9999561234632744	protein catabolic process	GO_0030163	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006282	17	14	1560	2160	12.28	1.14	0.261557514334836	0.9999561234632744	regulation of DNA repair	GO_0006282	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006351	17	14	1560	2160	12.28	1.14	0.261557514334836	0.9999561234632744	DNA-templated transcription	GO_0006351	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0032543	29	23	1560	2160	20.94	1.1	0.2643430207357416	0.9999561234632744	mitochondrial translation	GO_0032543	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0030490	21	17	1560	2160	15.17	1.12	0.26450554007603483	0.9999561234632744	maturation of SSU-rRNA	GO_0030490	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0060326	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	cell chemotaxis	GO_0060326	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_2000781	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	positive regulation of double-strand break repair	GO_2000781	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007052	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	mitotic spindle organization	GO_0007052	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0001701	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	in utero embryonic development	GO_0001701	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_1903749	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	positive regulation of protein localization to mitochondrion	GO_1903749	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_1900227	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	positive regulation of NLRP3 inflammasome complex assembly	GO_1900227	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0019369	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	arachidonate metabolic process	GO_0019369	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0120009	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	intermembrane lipid transfer	GO_0120009	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0000724	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	double-strand break repair via homologous recombination	GO_0000724	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006699	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	bile acid biosynthetic process	GO_0006699	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0060079	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	excitatory postsynaptic potential	GO_0060079	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0043491	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	phosphatidylinositol 3-kinase/protein kinase B signal transduction	GO_0043491	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0035924	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	cellular response to vascular endothelial growth factor stimulus	GO_0035924	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0042220	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	response to cocaine	GO_0042220	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0042307	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	positive regulation of protein import into nucleus	GO_0042307	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0140467	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	integrated stress response signaling	GO_0140467	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007254	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	JNK cascade	GO_0007254	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0016197	8	7	1560	2160	5.78	1.21	0.3013026119539172	0.9999561234632744	endosomal transport	GO_0016197	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006869	28	22	1560	2160	20.22	1.09	0.3019106322394556	0.9999561234632744	lipid transport	GO_0006869	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006633	24	19	1560	2160	17.33	1.1	0.3055951755760469	0.9999561234632744	fatty acid biosynthetic process	GO_0006633	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0016042	20	16	1560	2160	14.44	1.11	0.30857089296064144	0.9999561234632744	lipid catabolic process	GO_0016042	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0031647	20	16	1560	2160	14.44	1.11	0.30857089296064144	0.9999561234632744	regulation of protein stability	GO_0031647	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007005	20	16	1560	2160	14.44	1.11	0.30857089296064144	0.9999561234632744	mitochondrion organization	GO_0007005	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006986	20	16	1560	2160	14.44	1.11	0.30857089296064144	0.9999561234632744	response to unfolded protein	GO_0006986	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006334	12	10	1560	2160	8.67	1.15	0.3090530892797378	0.9999561234632744	nucleosome assembly	GO_0006334	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0016525	12	10	1560	2160	8.67	1.15	0.3090530892797378	0.9999561234632744	negative regulation of angiogenesis	GO_0016525	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0008654	12	10	1560	2160	8.67	1.15	0.3090530892797378	0.9999561234632744	phospholipid biosynthetic process	GO_0008654	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006139	12	10	1560	2160	8.67	1.15	0.3090530892797378	0.9999561234632744	nucleobase-containing compound metabolic process	GO_0006139	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0034198	12	10	1560	2160	8.67	1.15	0.3090530892797378	0.9999561234632744	cellular response to amino acid starvation	GO_0034198	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006811	66	50	1560	2160	47.67	1.05	0.3097224666864654	0.9999561234632744	monoatomic ion transport	GO_0006811	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045944	148	110	1560	2160	106.89	1.03	0.31310714898972297	0.9999561234632744	positive regulation of transcription by RNA polymerase II	GO_0045944	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0042274	23	18	1560	2160	16.61	1.08	0.34998493725029584	0.9999561234632744	ribosomal small subunit biogenesis	GO_0042274	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0030336	19	15	1560	2160	13.72	1.09	0.35739929693374617	0.9999561234632744	negative regulation of cell migration	GO_0030336	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0043484	19	15	1560	2160	13.72	1.09	0.35739929693374617	0.9999561234632744	regulation of RNA splicing	GO_0043484	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0016485	19	15	1560	2160	13.72	1.09	0.35739929693374617	0.9999561234632744	protein processing	GO_0016485	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0000381	15	12	1560	2160	10.83	1.11	0.3649321450214117	0.9999561234632744	regulation of alternative mRNA splicing, via spliceosome	GO_0000381	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0000375	15	12	1560	2160	10.83	1.11	0.3649321450214117	0.9999561234632744	RNA splicing, via transesterification reactions	GO_0000375	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0030855	15	12	1560	2160	10.83	1.11	0.3649321450214117	0.9999561234632744	epithelial cell differentiation	GO_0030855	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0031507	15	12	1560	2160	10.83	1.11	0.3649321450214117	0.9999561234632744	heterochromatin formation	GO_0031507	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0006397	123	91	1560	2160	88.83	1.02	0.36949188406299743	0.9999561234632744	mRNA processing	GO_0006397	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0051898	11	9	1560	2160	7.94	1.13	0.3722319233982864	0.9999561234632744	negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	GO_0051898	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0045893	119	88	1560	2160	85.94	1.02	0.37645319299451274	0.9999561234632744	positive regulation of DNA-templated transcription	GO_0045893	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0010629	30	23	1560	2160	21.67	1.06	0.3766706072671257	0.9999561234632744	negative regulation of gene expression	GO_0010629	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
