disease	disease_label	phenotype	phenotype_label	mondo	hp
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0031245	Productive cough	MONDO_0001382	HP_0031245
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0031246	Nonproductive cough	MONDO_0001382	HP_0031246
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0031273	Shock	MONDO_0001382	HP_0031273
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0031274	Hypovolemic shock	MONDO_0001382	HP_0031274
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0031364	Ecchymosis	MONDO_0001382	HP_0031364
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0031812	Nitrituria	MONDO_0001382	HP_0031812
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0031841	Positive urine methadone test	MONDO_0001382	HP_0031841
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0031864	Bacteremia	MONDO_0001382	HP_0031864
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0032016	Abnormal sputum	MONDO_0001382	HP_0032016
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0032106	Conjunctival icterus	MONDO_0001382	HP_0032106
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0032220	Interface hepatitis	MONDO_0001382	HP_0032220
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0032326	Methicillin-resistant Staphylococcus aureus infection	MONDO_0001382	HP_0032326
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0032366	Positive direct antiglobulin test	MONDO_0001382	HP_0032366
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0032551	Hemorrhoids	MONDO_0001382	HP_0032551
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0033196	Portal inflammation	MONDO_0001382	HP_0033196
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100247	Recurrent singultus	MONDO_0001382	HP_0100247
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100309	Subdural hemorrhage	MONDO_0001382	HP_0100309
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100518	Dysuria	MONDO_0001382	HP_0100518
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100523	Liver abscess	MONDO_0001382	HP_0100523
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100545	Arterial stenosis	MONDO_0001382	HP_0100545
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100592	Peritoneal abscess	MONDO_0001382	HP_0100592
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100598	Pulmonary edema	MONDO_0001382	HP_0100598
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100633	Esophagitis	MONDO_0001382	HP_0100633
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100658	Cellulitis	MONDO_0001382	HP_0100658
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100699	Scarring	MONDO_0001382	HP_0100699
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100749	Chest pain	MONDO_0001382	HP_0100749
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100750	Atelectasis	MONDO_0001382	HP_0100750
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100758	Gangrene	MONDO_0001382	HP_0100758
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100778	Cryoglobulinemia	MONDO_0001382	HP_0100778
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100790	Hernia	MONDO_0001382	HP_0100790
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100806	Sepsis	MONDO_0001382	HP_0100806
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100819	Intestinal fistula	MONDO_0001382	HP_0100819
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0100827	Lymphocytosis	MONDO_0001382	HP_0100827
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0200123	Chronic hepatitis	MONDO_0001382	HP_0200123
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0200136	Oral-pharyngeal dysphagia	MONDO_0001382	HP_0200136
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0410263	Brain imaging abnormality	MONDO_0001382	HP_0410263
http://purl.obolibrary.org/obo/MONDO_0001382	hepatorenal syndrome	http://purl.obolibrary.org/obo/HP_0500111	Positive urine benzodiazepines test	MONDO_0001382	HP_0500111
http://purl.obolibrary.org/obo/MONDO_0002387	liver angiosarcoma	http://purl.obolibrary.org/obo/HP_0002664	Neoplasm	MONDO_0002387	HP_0002664
http://purl.obolibrary.org/obo/MONDO_0002387	liver angiosarcoma	http://purl.obolibrary.org/obo/HP_0200058	Angiosarcoma	MONDO_0002387	HP_0200058
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0001370	Rheumatoid arthritis	MONDO_0002520	HP_0001370
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0001824	Weight loss	MONDO_0002520	HP_0001824
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0001903	Anemia	MONDO_0002520	HP_0001903
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0001945	Fever	MONDO_0002520	HP_0001945
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0001962	Palpitations	MONDO_0002520	HP_0001962
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0002013	Vomiting	MONDO_0002520	HP_0002013
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0002014	Diarrhea	MONDO_0002520	HP_0002014
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0002017	Nausea and vomiting	MONDO_0002520	HP_0002017
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0002018	Nausea	MONDO_0002520	HP_0002018
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0002019	Constipation	MONDO_0002520	HP_0002019
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0002027	Abdominal pain	MONDO_0002520	HP_0002027
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0002094	Dyspnea	MONDO_0002520	HP_0002094
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0002315	Headache	MONDO_0002520	HP_0002315
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0002321	Vertigo	MONDO_0002520	HP_0002321
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0002527	Falls	MONDO_0002520	HP_0002527
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0002574	Episodic abdominal pain	MONDO_0002520	HP_0002574
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0004324	Increased body weight	MONDO_0002520	HP_0004324
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0009830	Peripheral neuropathy	MONDO_0002520	HP_0009830
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0012115	Hepatitis	MONDO_0002520	HP_0012115
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0012378	Fatigue	MONDO_0002520	HP_0012378
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0012531	Pain	MONDO_0002520	HP_0012531
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0025143	Chills	MONDO_0002520	HP_0025143
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0025406	Asthenia	MONDO_0002520	HP_0025406
http://purl.obolibrary.org/obo/MONDO_0002520	hepatic porphyria	http://purl.obolibrary.org/obo/HP_0410019	Epigastric pain	MONDO_0002520	HP_0410019
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0000217	Xerostomia	MONDO_0003060	HP_0000217
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0000822	Hypertension	MONDO_0003060	HP_0000822
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0000939	Osteoporosis	MONDO_0003060	HP_0000939
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0000952	Jaundice	MONDO_0003060	HP_0000952
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0000989	Pruritus	MONDO_0003060	HP_0000989
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0001080	Biliary tract abnormality	MONDO_0003060	HP_0001080
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0001081	Cholelithiasis	MONDO_0003060	HP_0001081
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0001082	Cholecystitis	MONDO_0003060	HP_0001082
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0001370	Rheumatoid arthritis	MONDO_0003060	HP_0001370
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0001392	Abnormality of the liver	MONDO_0003060	HP_0001392
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0001433	Hepatosplenomegaly	MONDO_0003060	HP_0001433
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0001541	Ascites	MONDO_0003060	HP_0001541
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0001738	Exocrine pancreatic insufficiency	MONDO_0003060	HP_0001738
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0001824	Weight loss	MONDO_0003060	HP_0001824
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0001875	Neutropenia	MONDO_0003060	HP_0001875
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0001903	Anemia	MONDO_0003060	HP_0001903
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0001945	Fever	MONDO_0003060	HP_0001945
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0002013	Vomiting	MONDO_0003060	HP_0002013
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0002014	Diarrhea	MONDO_0003060	HP_0002014
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0002018	Nausea	MONDO_0003060	HP_0002018
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0002019	Constipation	MONDO_0003060	HP_0002019
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0002027	Abdominal pain	MONDO_0003060	HP_0002027
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0002039	Anorexia	MONDO_0003060	HP_0002039
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0002249	Melena	MONDO_0003060	HP_0002249
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0002573	Hematochezia	MONDO_0003060	HP_0002573
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0002574	Episodic abdominal pain	MONDO_0003060	HP_0002574
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0002664	Neoplasm	MONDO_0003060	HP_0002664
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0002835	Aspiration	MONDO_0003060	HP_0002835
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0002910	Elevated hepatic transaminase	MONDO_0003060	HP_0002910
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0003003	Colon cancer	MONDO_0003060	HP_0003003
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0003270	Abdominal distention	MONDO_0003060	HP_0003270
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0003418	Back pain	MONDO_0003060	HP_0003418
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0004396	Poor appetite	MONDO_0003060	HP_0004396
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0009830	Peripheral neuropathy	MONDO_0003060	HP_0009830
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0012378	Fatigue	MONDO_0003060	HP_0012378
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0012531	Pain	MONDO_0003060	HP_0012531
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0025143	Chills	MONDO_0003060	HP_0025143
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0030151	Cholangitis	MONDO_0003060	HP_0030151
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0030153	Cholangiocarcinoma	MONDO_0003060	HP_0030153
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0030731	Carcinoma	MONDO_0003060	HP_0030731
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0033842	Early satiety	MONDO_0003060	HP_0033842
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0040319	Dark urine	MONDO_0003060	HP_0040319
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0100750	Atelectasis	MONDO_0003060	HP_0100750
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0100785	Insomnia	MONDO_0003060	HP_0100785
http://purl.obolibrary.org/obo/MONDO_0003060	biliary tract cancer	http://purl.obolibrary.org/obo/HP_0410019	Epigastric pain	MONDO_0003060	HP_0410019
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000016	Urinary retention	MONDO_0003210	HP_0000016
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000083	Renal insufficiency	MONDO_0003210	HP_0000083
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000107	Renal cyst	MONDO_0003210	HP_0000107
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000822	Hypertension	MONDO_0003210	HP_0000822
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000952	Jaundice	MONDO_0003210	HP_0000952
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000969	Edema	MONDO_0003210	HP_0000969
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000978	Bruising susceptibility	MONDO_0003210	HP_0000978
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000989	Pruritus	MONDO_0003210	HP_0000989
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001028	Hemangioma	MONDO_0003210	HP_0001028
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001081	Cholelithiasis	MONDO_0003210	HP_0001081
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001082	Cholecystitis	MONDO_0003210	HP_0001082
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001289	Confusion	MONDO_0003210	HP_0001289
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001298	Encephalopathy	MONDO_0003210	HP_0001298
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001370	Rheumatoid arthritis	MONDO_0003210	HP_0001370
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001392	Abnormality of the liver	MONDO_0003210	HP_0001392
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001394	Cirrhosis	MONDO_0003210	HP_0001394
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001395	Hepatic fibrosis	MONDO_0003210	HP_0001395
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001396	Cholestasis	MONDO_0003210	HP_0001396
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001397	Hepatic steatosis	MONDO_0003210	HP_0001397
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001399	Hepatic failure	MONDO_0003210	HP_0001399
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001402	Hepatocellular carcinoma	MONDO_0003210	HP_0001402
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001405	Periportal fibrosis	MONDO_0003210	HP_0001405
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001409	Portal hypertension	MONDO_0003210	HP_0001409
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001433	Hepatosplenomegaly	MONDO_0003210	HP_0001433
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001537	Umbilical hernia	MONDO_0003210	HP_0001537
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001541	Ascites	MONDO_0003210	HP_0001541
http://purl.obolibrary.org/obo/MONDO_0003210	intrahepatic cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001640	Cardiomegaly	MONDO_0003210	HP_0001640
