hEntrez,humanSymbol,n_assays,n_studies,n_tissues,tissues,studies,organisms,n_up,n_down,max_abs_log2fc,min_adj_p,mean_log2fc,ambiguous,consistent_direction,net_direction
7643,ZNF90,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.3097,0.0254733,2.3097,False,consistent,up
7704,ZBTB16,1,1,1,gastrocnemius,OSD-422,Rattus norvegicus,1,0,3.5314,0.0364654,3.5314,False,consistent,up
773,CACNA1A,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.3232,4.9785e-12,-1.3232,False,consistent,down
7732,RNF112,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.935,0.0161574,1.935,False,consistent,up
778,CACNA1F,1,1,1,soleus,OSD-770,Mus musculus,1,0,3.6623,0.0359327,3.6623,False,consistent,up
780,DDR1,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.0019,0.00137401,-1.0019,False,consistent,down
7803,PTP4A1,1,1,1,gastrocnemius,OSD-101,Mus musculus,0,1,-1.1638,0.0028961,-1.1638,False,consistent,down
7809,BSND,1,1,1,soleus,OSD-104,Mus musculus,0,1,-1.3535,0.0440263,-1.3535,False,consistent,down
7857,SCG2,1,1,1,soleus,OSD-770,Mus musculus,0,1,-2.6248,6.08401e-05,-2.6248,False,consistent,down
7871,SLMAP,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.0922,1.67178e-09,1.0922,False,consistent,up
7873,MANF,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.4333,0.000192618,-1.4333,False,consistent,down
788,SLC25A20,1,1,1,bone marrow,OSD-690,Mus musculus,1,0,1.019,6.61726e-06,1.019,False,consistent,up
78999,LRFN4,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.0672,0.0143514,-1.0672,False,consistent,down
79012,CAMKV,1,1,1,soleus,OSD-104,Mus musculus,1,0,1.3445,0.0134414,1.3445,False,consistent,up
79071,ELOVL6,1,1,1,quadriceps femoris,OSD-666,Mus musculus,1,0,1.8788,0.0061603,1.8788,False,consistent,up
79081,LBHD1,1,1,1,quadriceps femoris,OSD-103,Mus musculus,0,1,-1.536,0.00264192,-1.536,False,consistent,down
79092,CARD14,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.1039,0.0342833,-1.1039,False,consistent,down
79102,RNF26,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.1007,2.09677e-09,-1.1007,False,consistent,down
79140,CCDC28B,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.5442,1.00191e-17,-1.5442,False,consistent,down
79152,FA2H,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.5314,7.07262e-09,1.5314,False,consistent,up
79156,PLEKHF1,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.1416,5.48789e-09,-1.1416,False,consistent,down
79174,CRELD2,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.8164,1.65582e-07,-1.8164,False,consistent,down
79191,IRX3,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.0687,4.60102e-06,1.0687,False,consistent,up
79295,OR5H6,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.2016,0.0308021,2.2016,False,consistent,up
793,CALB1,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.3115,0.0240246,1.3115,False,consistent,up
79310,OR5H2,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.2016,0.0308021,2.2016,False,consistent,up
79346,OR4C5,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.8491,0.00601877,2.8491,False,consistent,up
79365,BHLHE41,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.0936,4.20997e-08,2.0936,False,consistent,up
79415,CYBC1,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.0171,0.000657273,-1.0171,False,consistent,down
79544,OR4K1,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.5237,0.0107521,2.5237,False,consistent,up
79567,RIPOR1,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.1641,5.53043e-07,-1.1641,False,consistent,down
79570,NKAIN1,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.0426,1.38188e-05,-1.0426,False,consistent,down
79630,C1orf54,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.2295,0.00133095,1.2295,False,consistent,up
79649,MAP7D3,1,1,1,quadriceps femoris,OSD-666,Mus musculus,1,0,1.0053,0.00442821,1.0053,False,consistent,up
79696,ZC2HC1C,1,1,1,tibialis anterior,OSD-576,Mus musculus,1,0,1.0386,0.00466458,1.0386,False,consistent,up
7975,MAFK,1,1,1,soleus,OSD-104,Mus musculus,0,1,-1.2284,3.5382e-25,-1.2284,False,consistent,down
7976,FZD3,1,1,1,soleus,OSD-104,Mus musculus,1,0,1.2004,0.00953288,1.2004,False,consistent,up
79767,ELMO3,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.1341,0.000516162,-1.1341,False,consistent,down
79774,GRTP1,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.3987,8.00355e-06,-1.3987,False,consistent,down
7978,MTERF1,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.3397,5.19924e-06,-1.3397,False,consistent,down
79794,SPRING1,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.1433,3.37125e-14,-1.1433,False,consistent,down
7980,TFPI2,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.4431,0.0394908,1.4431,False,consistent,up
79819,DNAI4,1,1,1,soleus,OSD-104,Mus musculus,0,1,-1.3058,1.75603e-07,-1.3058,False,consistent,down
79825,EFCC1,1,1,1,tibialis anterior,OSD-576,Mus musculus,0,1,-1.0002,0.0413276,-1.0002,False,consistent,down
79841,AGBL2,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.667,1.5577e-06,-1.667,False,consistent,down
79842,ZBTB3,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.5571,1.88076e-07,-1.5571,False,consistent,down
79877,DCAKD,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.217,1.53506e-17,-1.217,False,consistent,down
79879,CCDC134,1,1,1,gastrocnemius,OSD-101,Mus musculus,1,0,1.0521,3.20217e-09,1.0521,False,consistent,up
79899,PRR5L,1,1,1,tibialis anterior,OSD-105,Mus musculus,0,1,-1.088,0.0419599,-1.088,False,consistent,down
79905,TMC7,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.2448,1.70812e-23,-1.2448,False,consistent,down
79922,MRM1,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.5449,6.78504e-08,-1.5449,False,consistent,down
79927,FAM110D,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.0641,0.00155295,-1.0641,False,consistent,down
79930,DOK3,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.5107,0.0134216,-1.5107,False,consistent,down
79931,TNIP3,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.7229,0.0423987,1.7229,False,consistent,up
79933,SYNPO2L,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.1177,7.49134e-10,1.1177,False,consistent,up
79961,DENND2D,1,1,1,soleus,OSD-104,Mus musculus,1,0,1.0706,0.0306786,1.0706,False,consistent,up
79962,DNAJC22,1,1,1,gastrocnemius,OSD-422,Rattus norvegicus,0,1,-3.5947,0.0407983,-3.5947,False,consistent,down
79977,GRHL2,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.5874,0.00600877,2.5874,False,consistent,up
79983,POF1B,1,1,1,soleus,OSD-104,Mus musculus,1,0,2.5305,0.00230401,2.5305,False,consistent,up
79989,TTC26,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.183,1.84352e-05,-1.183,False,consistent,down
79990,PLEKHH3,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.3659,0.00763722,-1.3659,False,consistent,down
80007,C10orf88,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.2363,4.47417e-21,1.2363,False,consistent,up
8001,GLRA3,1,1,1,tibialis anterior,OSD-576,Mus musculus,1,0,3.553,0.000718091,3.553,False,consistent,up
80022,MYO15B,1,1,1,soleus,OSD-770,Mus musculus,0,1,-2.0324,0.00844202,-2.0324,False,consistent,down
80034,CSRNP3,1,1,1,soleus,OSD-104,Mus musculus,1,0,2.0498,0.0399626,2.0498,False,consistent,up
80115,BAIAP2L2,1,1,1,quadriceps femoris,OSD-666,Mus musculus,1,0,1.1224,0.0328603,1.1224,False,consistent,up
80139,ZNF703,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.4146,8.98855e-08,-1.4146,False,consistent,down
80152,CENPT,1,1,1,extensor digitorum longus,OSD-665,Mus musculus,0,1,-1.2025,6.48903e-13,-1.2025,False,consistent,down
80167,ABHD18,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.5712,2.6876e-09,-1.5712,False,consistent,down
80176,SPSB1,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.343,0.047611,-1.343,False,consistent,down
80178,TEDC2,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.2869,3.88959e-07,-1.2869,False,consistent,down
80219,COQ10B,1,1,1,quadriceps femoris,OSD-326,Mus musculus,0,1,-1.7253,0.0384812,-1.7253,False,consistent,down
80221,ACSF2,1,1,1,soleus,OSD-104,Mus musculus,0,1,-1.2674,7.40741e-17,-1.2674,False,consistent,down
80232,WDR26,1,1,1,quadriceps femoris,OSD-326,Mus musculus,0,1,-1.1808,0.0401964,-1.1808,False,consistent,down
80235,PIGZ,1,1,1,soleus,OSD-770,Mus musculus,0,1,-3.1917,0.000543818,-3.1917,False,consistent,down
80243,PREX2,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.5499,0.0228286,-1.5499,False,consistent,down
80298,MTERF2,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.2404,4.49815e-07,-1.2404,False,consistent,down
80307,FER1L4,1,1,1,soleus,OSD-770,Mus musculus,1,0,3.947,0.0100315,3.947,False,consistent,up
80310,PDGFD,1,1,1,tibialis anterior,OSD-576,Mus musculus,0,1,-1.1081,0.0208696,-1.1081,False,consistent,down
80312,TET1,1,1,1,soleus,OSD-104,Mus musculus,1,0,1.1378,1.04388e-09,1.1378,False,consistent,up
80320,SP6,1,1,1,soleus,OSD-104,Mus musculus,1,0,1.7097,0.0137172,1.7097,False,consistent,up
80336,PABPC1L,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.6865,0.0114599,1.6865,False,consistent,up
80346,REEP4,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.0476,0.0376145,-1.0476,False,consistent,down
80352,RNF39,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,0,1,-1.4006,0.0100167,-1.4006,False,consistent,down
805,CALM2,1,1,1,quadriceps femoris,OSD-666,Mus musculus,0,1,-1.0623,2.18661e-12,-1.0623,False,consistent,down
8061,FOSL1,1,1,1,tibialis anterior,OSD-576,Mus musculus,0,1,-2.2393,0.0200845,-2.2393,False,consistent,down
80723,SLC35G2,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.1301,8.65338e-08,-1.1301,False,consistent,down
80724,ACAD10,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.0603,4.22152e-07,-1.0603,False,consistent,down
80727,TTYH3,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.1725,1.38509e-07,-1.1725,False,consistent,down
80737,VWA7,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.2179,0.0423424,-1.2179,False,consistent,down
80739,MPIG6B,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.0346,0.00520485,-1.0346,False,consistent,down
80740,LY6G6C,1,1,1,soleus,OSD-104,Mus musculus,1,0,4.3958,0.0131576,4.3958,False,consistent,up
80759,KHDC1,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.9889,0.0482067,2.9889,False,consistent,up
80776,B9D2,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.1404,6.10711e-09,-1.1404,False,consistent,down
80777,CYB5B,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.022,4.25246e-15,1.022,False,consistent,up
80778,ZNF34,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.3243,0.0488994,2.3243,True,consistent,up
80816,ASXL3,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.1399,0.00170887,1.1399,False,consistent,up
8111,GPR68,1,1,1,quadriceps femoris,OSD-666,Mus musculus,0,1,-1.1845,0.0107243,-1.1845,False,consistent,down
81127,OR4K15,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.3559,0.0199542,2.3559,False,consistent,up
81309,OR4C15,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.3655,0.0106541,2.3655,True,consistent,up
81318,OR4A5,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.7908,0.000367203,2.7908,True,consistent,up
81327,OR4A16,1,1,1,soleus,OSD-770,Mus musculus,1,0,3.6024,0.0251988,3.6024,True,consistent,up
8140,SLC7A5,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.4337,1.39817e-11,-1.4337,False,consistent,down
8153,RND2,1,1,1,bone marrow,OSD-690,Mus musculus,1,0,1.1664,0.0155008,1.1664,False,consistent,up
81539,SLC38A1,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.0033,0.0169897,-1.0033,False,consistent,down
81607,NECTIN4,1,1,1,soleus,OSD-104,Mus musculus,1,0,1.7759,0.0258012,1.7759,False,consistent,up
81620,CDT1,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.0689,9.30894e-10,-1.0689,False,consistent,down
81626,SHCBP1L,1,1,1,soleus,OSD-770,Mus musculus,1,0,4.4636,0.000680568,4.4636,False,consistent,up
81691,REXO5,1,1,1,quadriceps femoris,OSD-666,Mus musculus,1,0,1.0397,0.00559281,1.0397,False,consistent,up
8175,SF3A2,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.069,9.22909e-06,-1.069,False,consistent,down
81831,NETO2,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.6962,2.72068e-17,1.6962,False,consistent,up
81832,NETO1,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.8948,0.0461537,1.8948,False,consistent,up
81848,SPRY4,1,1,1,soleus,OSD-104,Mus musculus,0,1,-1.0152,4.50245e-09,-1.0152,False,consistent,down
81856,ZNF611,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.1706,1.04907e-08,-1.1706,False,consistent,down
8193,DPF1,1,1,1,tibialis anterior,OSD-105,Mus musculus,1,0,1.7855,0.00125404,1.7855,False,consistent,up
8200,GDF5,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.1797,0.0385971,1.1797,False,consistent,up
8233,ZRSR2,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.0025,0.00092086,1.0025,False,consistent,up
8242,KDM5C,1,1,1,gastrocnemius,OSD-422,Rattus norvegicus,1,0,2.5407,0.0379347,2.5407,False,consistent,up
8292,COLQ,1,1,1,soleus,OSD-770,Mus musculus,0,1,-2.0642,5.50389e-16,-2.0642,False,consistent,down
8301,PICALM,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.1689,1.98664e-21,1.1689,False,consistent,up
8302,KLRC4,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.0674,0.00278098,2.0674,False,consistent,up
8309,ACOX2,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.2453,0.0292467,-1.2453,False,consistent,down
8317,CDC7,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.0602,0.0393042,1.0602,False,consistent,up
8320,EOMES,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.2481,0.0191972,2.2481,False,consistent,up
8324,FZD7,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.611,5.04822e-13,1.611,False,consistent,up
8328,GFI1B,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.0454,1.53818e-06,-1.0454,False,consistent,down
8335,H2AC4,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.5919,1.38964e-05,1.5919,True,consistent,up
83394,PITPNM3,1,1,1,soleus,OSD-104,Mus musculus,1,0,1.4809,9.63099e-20,1.4809,False,consistent,up
83439,TCF7L1,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.0006,0.00311564,1.0006,False,consistent,up
83440,ADPGK,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.8126,3.73706e-18,1.8126,False,consistent,up
83473,KATNAL2,1,1,1,quadriceps femoris,OSD-666,Mus musculus,1,0,1.8049,0.000266818,1.8049,False,consistent,up
8350,H3C1,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.3897,0.00209104,1.3897,True,consistent,up
8351,H3C4,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.3897,0.00209104,1.3897,True,consistent,up
8352,H3C3,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.3897,0.00209104,1.3897,True,consistent,up
8353,H3C6,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.3897,0.00209104,1.3897,True,consistent,up
8354,H3C11,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.3897,0.00209104,1.3897,True,consistent,up
83544,DNAL1,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.3694,0.033408,-1.3694,False,consistent,down
8355,H3C8,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.3897,0.00209104,1.3897,True,consistent,up
8356,H3C12,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.3897,0.00209104,1.3897,True,consistent,up
8357,H3C10,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.3897,0.00209104,1.3897,True,consistent,up
8358,H3C2,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.8158,0.0017183,1.8158,True,consistent,up
83640,RAMAC,1,1,1,soleus,OSD-104,Mus musculus,1,0,1.1552,0.00385152,1.1552,False,consistent,up
83643,CCDC3,1,1,1,gastrocnemius,OSD-422,Rattus norvegicus,1,0,5.2458,0.00852819,5.2458,False,consistent,up
83659,TEKT1,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.4008,0.00510969,1.4008,False,consistent,up
83667,SESN2,1,1,1,quadriceps femoris,OSD-666,Mus musculus,1,0,1.0277,2.32049e-06,1.0277,False,consistent,up
83697,SLC4A9,1,1,1,tibialis anterior,OSD-576,Mus musculus,1,0,3.297,0.0227332,3.297,False,consistent,up
83700,JAM3,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.0595,1.80203e-10,-1.0595,False,consistent,down
8382,NME5,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.4515,1.43737e-05,-1.4515,False,consistent,down
83857,TMTC1,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.4007,0.012991,-1.4007,False,consistent,down
8387,OR1E1,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.4566,0.00688635,2.4566,True,consistent,up
83878,USHBP1,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.48,0.00545964,-1.48,False,consistent,down
8388,OR1E2,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.4566,0.00688635,2.4566,True,consistent,up
83889,WDR87,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.6312,0.0329588,1.6312,False,consistent,up
8389,OR1E3,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.4566,0.00688635,2.4566,True,consistent,up
83903,HASPIN,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.218,0.0158473,-1.218,False,consistent,down
83937,RASSF4,1,1,1,tibialis anterior,OSD-576,Mus musculus,1,0,1.0628,0.000697755,1.0628,False,consistent,up
83942,TSSK1B,1,1,1,tibialis anterior,OSD-576,Mus musculus,1,0,1.1239,0.0316597,1.1239,False,consistent,up
83953,FCAMR,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.0888,0.0183882,2.0888,False,consistent,up
83992,CTTNBP2,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.1279,0.00101788,1.1279,False,consistent,up
8408,ULK1,1,1,1,extensor digitorum longus,OSD-665,Mus musculus,1,0,1.0848,8.61382e-13,1.0848,False,consistent,up
84152,PPP1R1B,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.105,0.00013634,2.105,False,consistent,up
84159,ARID5B,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.3286,1.42779e-12,1.3286,False,consistent,up
84203,TXNDC2,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.6549,0.0378011,1.6549,False,consistent,up
84226,C2orf16,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.0208,0.020418,2.0208,False,consistent,up
8424,BBOX1,1,1,1,quadriceps femoris,OSD-666,Mus musculus,1,0,2.6821,0.000134142,2.6821,False,consistent,up
84247,RTL6,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.7304,5.50366e-22,-1.7304,False,consistent,down
8425,LTBP4,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-3.005,4.12318e-07,-3.005,False,consistent,down
84266,ALKBH7,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.1026,1.38827e-07,-1.1026,False,consistent,down
84276,NICN1,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.1359,3.52232e-11,-1.1359,False,consistent,down
84293,PRXL2A,1,1,1,soleus,OSD-104,Mus musculus,0,1,-1.0152,3.31891e-22,-1.0152,False,consistent,down
84302,PGAP4,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.192,3.29243e-06,-1.192,False,consistent,down
84314,TMEM107,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.3844,0.00471047,-1.3844,False,consistent,down
84329,HVCN1,1,1,1,tibialis anterior,OSD-576,Mus musculus,1,0,1.3361,1.55502e-05,1.3361,False,consistent,up
8438,RAD54L,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.4391,0.0482096,1.4391,False,consistent,up
84417,ECRG4,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.0097,0.0460164,-1.0097,False,consistent,down
84436,ZNF528,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.2098,2.09516e-06,-1.2098,False,consistent,down
84448,ABLIM2,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.7041,0.0380922,-1.7041,False,consistent,down
84465,MEGF11,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.1342,0.00289414,2.1342,False,consistent,up
84547,PGBD1,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.1024,0.0017118,-1.1024,False,consistent,down
84623,KIRREL3,1,1,1,extensor digitorum longus,OSD-665,Mus musculus,1,0,1.1077,0.000426807,1.1077,False,consistent,up
84662,GLIS2,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.2088,0.000622312,-1.2088,False,consistent,down
84667,HES7,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.5937,0.0451514,2.5937,False,consistent,up
8467,SMARCA5,1,1,1,gastrocnemius,OSD-422,Rattus norvegicus,1,0,1.054,0.00078468,1.054,False,consistent,up
84674,CARD6,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.2004,4.87519e-08,-1.2004,False,consistent,down
84687,PPP1R9B,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.0016,2.28474e-07,-1.0016,False,consistent,down
84707,BEX2,1,1,1,tibialis anterior,OSD-576,Mus musculus,0,1,-1.3867,0.00314182,-1.3867,False,consistent,down
84823,LMNB2,1,1,1,quadriceps femoris,OSD-666,Mus musculus,0,1,-1.073,7.14265e-08,-1.073,False,consistent,down
8483,CILP,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.078,6.03222e-14,1.078,False,consistent,up
84858,ZNF503,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,0,1,-1.1343,0.000715468,-1.1343,False,consistent,down
84870,RSPO3,1,1,1,soleus,OSD-104,Mus musculus,1,0,1.1342,1.59449e-28,1.1342,False,consistent,up
84871,AGBL4,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.8498,0.0279127,1.8498,False,consistent,up
84886,C1orf198,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.1212,5.25966e-11,-1.1212,False,consistent,down
84894,LINGO1,1,1,1,soleus,OSD-104,Mus musculus,0,1,-1.0166,0.000293856,-1.0166,False,consistent,down
84895,MIGA2,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.1982,3.59881e-05,-1.1982,False,consistent,down
84899,TMTC4,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.0267,3.23538e-06,1.0267,False,consistent,up
84900,RNFT2,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.2531,0.00092965,-1.2531,False,consistent,down
84904,ARHGEF39,1,1,1,soleus,OSD-104,Mus musculus,0,1,-2.1684,0.0482875,-2.1684,False,consistent,down
84909,AOPEP,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.0262,2.64539e-09,1.0262,False,consistent,up
84913,ATOH8,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.2224,0.00263012,-1.2224,False,consistent,down
84915,FAM222A,1,1,1,soleus,OSD-104,Mus musculus,1,0,1.334,9.71418e-14,1.334,False,consistent,up
84929,FIBCD1,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.3334,0.0435097,1.3334,False,consistent,up
84934,RITA1,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.1412,1.26014e-07,-1.1412,False,consistent,down
84966,IGSF21,1,1,1,soleus,OSD-104,Mus musculus,0,1,-2.0577,2.80882e-06,-2.0577,False,consistent,down
84967,LSM10,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.113,9.05038e-09,-1.113,False,consistent,down
84981,MIR22HG,1,1,1,quadriceps femoris,OSD-326,Mus musculus,0,1,-1.3817,0.00271619,-1.3817,False,consistent,down
85004,RERG,1,1,1,gastrocnemius,OSD-422,Rattus norvegicus,1,0,6.6253,0.0353024,6.6253,False,consistent,up
85012,TCEAL3,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.171,0.00922075,1.171,False,consistent,up
8506,CNTNAP1,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.0655,0.00860873,-1.0655,False,consistent,down
8507,ENC1,1,1,1,soleus,OSD-104,Mus musculus,0,1,-1.0114,0.0235873,-1.0114,False,consistent,down
8510,MMP23B,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.5776,0.0018222,-1.5776,False,consistent,down
8531,YBX3,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.0288,1.07152e-08,1.0288,False,consistent,up
8532,CPZ,1,1,1,extensor digitorum longus,OSD-99,Mus musculus,1,0,1.5469,0.0129853,1.5469,False,consistent,up
8537,BCAS1,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.2942,0.00714621,1.2942,False,consistent,up
8538,BARX2,1,1,1,soleus,OSD-104,Mus musculus,1,0,1.013,2.59886e-26,1.013,False,consistent,up
8541,PPFIA3,1,1,1,soleus,OSD-770,Mus musculus,1,0,2.9247,0.000229703,2.9247,False,consistent,up
85416,ZIC5,1,1,1,soleus,OSD-770,Mus musculus,1,0,3.1008,0.00820105,3.1008,False,consistent,up
85452,CFAP74,1,1,1,soleus,OSD-770,Mus musculus,0,1,-1.2389,1.51467e-05,-1.2389,False,consistent,down
85455,DISP2,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.7736,0.0399038,1.7736,False,consistent,up
85480,TSLP,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.1118,0.0443067,1.1118,False,consistent,up
8549,LGR5,1,1,1,bone marrow,OSD-690,Mus musculus,0,1,-1.3131,2.43378e-08,-1.3131,False,consistent,down
8626,TP63,1,1,1,soleus,OSD-770,Mus musculus,1,0,1.6854,3.41513e-11,1.6854,False,consistent,up
