hEntrez,humanSymbol,mouse_symbols,log2fc,log2fc_mean,adj_p_value,n_mouse_map,sign_flip,assay,osd,tissue,organism
7422,VEGFA,Vegfa,-1.4618,-1.4618,2.91745e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
222256,CDHR3,Cdhr3,1.4545,1.4545,0.00175132,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
79094,CHAC1,Chac1,1.4545,1.4545,0.00368839,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
113791,PIK3IP1,Pik3ip1,1.4498,1.4498,3.30082e-08,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
10276,NET1,Net1,1.4491,1.4491,1.02586e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
57715,SEMA4G,Sema4g,1.4479,1.4479,0.043933,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
8862,APLN,Apln,-1.4351,-1.4351,0.0140365,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
84812,PLCD4,Plcd4,-1.4323,-1.4323,0.0337141,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
284948,SH2D6,Sh2d6,1.4241,1.4241,0.00432636,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
55800,SCN3B,Scn3b,1.4167,1.4167,0.00043945,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
22863,ATG14,Atg14,1.4153,1.4153,1.14013e-14,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
57633,LRRN1,Lrrn1,1.413,1.413,0.0237516,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
6574,SLC20A1,Slc20a1,-1.4092,-1.4092,0.00161864,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
9633,TESMIN,Tesmin,-1.4086,-1.4086,0.0306124,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
55320,MIS18BP1,Mis18bp1,1.4062,1.4062,0.00989241,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
375057,STUM,Stum,-1.4055,-1.4055,0.0150954,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
388611,CD164L2,Cd164l2,1.3998,1.3998,0.00162598,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
9537,TP53I11,Trp53i11,1.3884,1.3884,0.00157256,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
3280,HES1,Hes1,-1.3868,-1.3868,3.05152e-08,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
84707,BEX2,Bex1,-1.3867,-1.3867,0.00314182,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
5654,HTRA1,Htra1,1.3867,1.3867,7.51642e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
55859,BEX1,Bex1,-1.3867,-1.3867,0.00314182,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
2289,FKBP5,Fkbp5,1.383,1.383,4.92966e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
10631,POSTN,Postn,1.3744,1.3744,0.0243603,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
339829,CCDC39,Ccdc39,-1.3729,-1.3729,0.0237083,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
114907,FBXO32,Fbxo32,1.3695,1.3695,0.00752252,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
10370,CITED2,Cited2,1.3575,1.3575,0.00013472,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
7442,TRPV1,Trpv1,-1.3546,-1.3546,0.0291008,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
84329,HVCN1,Hvcn1,1.3361,1.3361,1.55502e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
10140,TOB1,Tob1,-1.3347,-1.3347,0.00121569,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
9354,UBE4A,Ube4a,1.3344,1.3344,2.30554e-10,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
55281,TMEM140,Tmem140,1.3192,1.3192,0.000611704,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
1272,CNTN1,Cntn1,1.3177,1.3177,0.0364028,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
3667,IRS1,Irs1,-1.3085,-1.3085,0.000400401,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
387119,CEP85L,Cep85l,1.3047,1.3047,0.00158419,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
7780,SLC30A2,Slc30a2,1.2993,1.2993,0.0117529,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
4862,NPAS2,Npas2,1.2937,1.2937,0.0444305,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
79852,EPHX3,Ephx3,-1.2914,-1.2914,0.00298915,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
84318,CCDC77,Ccdc77,1.2911,1.2911,1.49044e-08,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
4308,TRPM1,Trpm1,-1.289,-1.289,0.00841452,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
153020,RASGEF1B,A930011G23Rik|Rasgef1b,-1.2816,-1.2816,0.00646762,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
376940,ZC3H6,Zc3h6,1.2783,1.2783,9.20691e-13,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
3732,CD82,Cd82,-1.2763,-1.2763,0.000738365,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
116362,RBP7,Rbp7,-1.2716,-1.2716,0.0268428,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
4654,MYOD1,Myod1,-1.2713,-1.2713,0.0192348,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
57683,ZDBF2,Zdbf2,-1.2713,-1.2713,0.0247281,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
84166,NLRC5,Nlrc5,-1.2663,-1.2663,0.0278355,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
162979,ZNF296,Zfp296,-1.2623,-1.2623,0.00824942,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
151056,PLB1,Plb1,1.2621,1.2621,0.00273902,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
9760,TOX,Tox,1.2593,1.2593,0.00384101,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
2277,VEGFD,Vegfd,1.2585,1.2585,0.00246675,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
22822,PHLDA1,Phlda1,-1.2553,-1.2553,0.00151354,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
12,SERPINA3,Serpina3n,1.2552,1.2552,0.000205988,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
55816,DOK5,Dok5,-1.247,-1.247,0.0441792,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
5295,PIK3R1,Pik3r1,1.2438,1.2438,3.19234e-13,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
1149,CIDEA,Cidea,1.2356,1.2356,0.0173211,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
388662,SLC6A17,Slc6a17,-1.2293,-1.2293,0.00209548,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
222663,SCUBE3,Scube3,-1.2256,-1.2256,0.0389887,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
28982,FLVCR1,Flvcr1,1.2238,1.2238,1.14432e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
22987,SV2C,Sv2c,-1.2232,-1.2232,0.0359479,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
5979,RET,Ret,-1.2175,-1.2175,0.00900956,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
29953,TRHDE,Trhde,1.2144,1.2144,0.00215632,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
1962,EHHADH,Ehhadh,1.2104,1.2104,0.000288474,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
272,AMPD3,Ampd3,1.2073,1.2073,5.46968e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
25794,FSCN2,Fscn2,1.2048,1.2048,0.00104078,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
1847,DUSP5,Dusp5,-1.2025,-1.2025,0.016547,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
25819,NOCT,Noct,-1.199,-1.199,2.52116e-08,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
3775,KCNK1,Kcnk1,1.1981,1.1981,0.00143532,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
5420,PODXL,Podxl,-1.1957,-1.1957,9.11566e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
441027,TMEM150C,Tmem150c,1.1889,1.1889,0.0423555,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
2828,GPR4,Gpr4,-1.1869,-1.1869,0.0223225,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
10437,IFI30,Ifi30,-1.1814,-1.1814,0.00175579,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
2643,GCH1,Gch1,-1.1804,-1.1804,2.89735e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
203328,SUSD3,Susd3,1.1801,1.1801,0.0490524,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
91,ACVR1B,Acvr1b,1.1748,1.1748,8.87235e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
91664,ZNF845,Zfp459,1.1731,1.1731,0.000512066,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
60401,EDA2R,Eda2r,1.1712,1.1712,0.00783221,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
1645,AKR1C1,Akr1c14,-1.1679,-1.1679,2.19757e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
1109,AKR1C4,Akr1c14,-1.1679,-1.1679,2.19757e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
8644,AKR1C3,Akr1c14,-1.1679,-1.1679,2.19757e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
1646,AKR1C2,Akr1c14,-1.1679,-1.1679,2.19757e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
6241,RRM2,Rrm2,1.1654,1.1654,3.46217e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
65985,AACS,Aacs,-1.1634,-1.1634,0.0113955,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
4094,MAF,Maf,-1.1583,-1.1583,4.23826e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
56944,OLFML3,Olfml3,1.1555,1.1555,9.20691e-13,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
57104,PNPLA2,Pnpla2,1.1526,1.1526,0.000813763,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
29116,MYLIP,Mylip,1.1411,1.1411,9.56583e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
11185,INMT,Inmt,1.1402,1.1402,0.00302028,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
3301,DNAJA1,Dnaja1,-1.1353,-1.1353,1.00469e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
2261,FGFR3,Fgfr3,-1.1326,-1.1326,0.00175132,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
8322,FZD4,Fzd4,1.1297,1.1297,0.00209133,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
79955,PDZD7,Pdzd7,-1.1259,-1.1259,0.000380621,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
64129,TINAGL1,Tinagl1,-1.1249,-1.1249,0.00188911,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
83942,TSSK1B,Tssk1,1.1239,1.1239,0.0316597,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
9020,MAP3K14,Map3k14,-1.1189,-1.1189,0.00144405,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
160364,CLEC12A,Clec12a,1.1178,1.1178,0.0495742,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
7465,WEE1,Wee1,-1.1175,-1.1175,6.96426e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
1513,CTSK,Ctsk,1.114,1.114,0.0151849,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
3779,KCNMB1,Kcnmb1,-1.1113,-1.1113,0.0448295,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
80310,PDGFD,Pdgfd,-1.1081,-1.1081,0.0208696,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
8864,PER2,Per2,-1.1079,-1.1079,6.88878e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
8655,DYNLL1,Dynll1,-1.1072,-1.1072,6.19984e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
100170841,EPOP,Epop,1.1066,1.1066,0.00412385,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
8987,STBD1,Stbd1,-1.1058,-1.1058,0.0018937,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
9034,CCRL2,Ccrl2,1.1015,1.1015,0.00016362,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
5832,ALDH18A1,Aldh18a1,-1.101,-1.101,0.0159426,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
2150,F2RL1,F2rl1,-1.1002,-1.1002,0.0286834,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
1843,DUSP1,Dusp1,-1.0992,-1.0992,2.03252e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
3417,IDH1,Idh1,1.0983,1.0983,7.67596e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
9351,SLC9A3R2,Slc9a3r2,-1.0979,-1.0979,1.41511e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
10603,SH2B2,Sh2b2,1.096,1.096,0.0160126,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
121952,METTL21EP,Mettl21e,1.0958,1.0958,0.0466479,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
163732,CITED4,Cited4,-1.0949,-1.0949,0.0309201,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
286077,FAM83H,Fam83h,1.0932,1.0932,2.89561e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
151176,ERFE,Erfe,-1.0909,-1.0909,0.0455985,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
10144,FAM13A,Fam13a,1.0887,1.0887,0.0259942,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
10609,P3H4,P3h4,1.0871,1.0871,0.0232737,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
26049,FAM169A,Fam169a,1.0863,1.0863,0.048582,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
27106,ARRDC2,Arrdc2,1.0835,1.0835,0.0210043,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
1649,DDIT3,Ddit3,-1.0828,-1.0828,2.80733e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,OSD-576,tibialis anterior,Mus musculus
