hEntrez	humanSymbol	symbol	mEntrez	log2fc	log2fc_mean	adj_p_value	n_mouse_map	digcfde_bonecat	rdkg_pheno	osteoarthritis	bone_loss_gene	in_digcfde_bg
10184	LHFPL2	Lhfpl2	218454	0.400392	0.400392	0.00375314	1	osteoporosis		False	True	True
10188	TNK2	Tnk2	51789	-1.0595	-1.0595	1.349e-07	1	osteoporosis		False	True	True
1019	CDK4	Cdk4	12567	0.292673	0.292673	0.0442043	1	BMD		False	True	True
101928991	CCDC92B	Ccdc92b	432582	-1.21666	-1.21666	7.92641e-07	1			False	False	False
10195	ALG3	Alg3	208624	-0.815774	-0.815774	0.00322214	1			False	False	True
10198	MPHOSPH9	Mphosph9	269702	-0.276271	-0.276271	0.0213269	1			True	False	True
10199	MPHOSPH10	Mphosph10	67973	0.408473	0.408473	0.00196132	1			False	False	True
102	ADAM10	Adam10	11487	-0.375088	-0.375088	0.000576414	1			False	False	True
10201	NME6	Nme6	54369	0.368713	0.368713	0.0106412	1			False	False	True
10203	CALCRL	Calcrl	54598	0.276373	0.276373	0.0445443	1			False	False	True
10204	NUTF2	Nutf2-ps1	100043462	0.970601	0.6189475	0.00829394	2			False	False	True
10213	PSMD14	Psmd14	59029	0.31453	0.31453	0.00840572	1			False	False	True
10221	TRIB1	Trib1	211770	0.614063	0.614063	0.0264862	1	osteoporosis		False	True	True
102288414	C11orf98	1810009A15Rik	66276	0.419197	0.419197	0.0246509	1			False	False	False
10236	HNRNPR	Hnrnpr	74326	-0.303357	-0.303357	0.0371423	1	osteoporosis		False	True	True
10238	DCAF7	Dcaf7	71833	-0.426498	-0.426498	0.0181112	1			False	False	True
1024	CDK8	Cdk8	264064	-0.343931	-0.343931	0.0119687	1		Osteoporosis|Osteopenia	False	True	True
10250	SRRM1	Srrm1	51796	-0.549315	-0.549315	8.88775e-05	1			False	False	True
10261	IGSF6	Igsf6	80719	0.530897	0.530897	2.59202e-07	1			False	False	True
10262	SF3B4	Sf3b4	107701	-0.900625	-0.900625	0.00378789	1			False	False	True
10263	CDK2AP2	Cdk2ap2	52004	0.304116	0.304116	0.0344792	1			False	False	True
10267	RAMP1	Ramp1	51801	0.33972	0.33972	0.0123541	1			False	False	True
102723169		Ighv1-55	780932	-1.39799	-1.312135	0.00187294	2			False	False	True
102725541		Eldr	72735	-0.41403	-0.41403	0.0280564	1			False	False	False
10284	SAP18	Sap18b	100041953	0.546006	0.546006	0.0182743	1			False	False	True
10287	RGS19	Rgs19	56470	0.309651	0.309651	0.00903777	1			False	False	True
10289	EIF1B	Eif1b	68969	0.303684	0.303684	0.0102133	1	fracture		False	True	True
10291	SF3A1	Sf3a1	67465	-0.527625	-0.527625	9.55443e-05	1			False	False	True
10294	DNAJA2	Dnaja2	56445	0.223051	0.223051	0.0218643	1			False	False	True
10298	PAK4	Pak4	70584	-0.44513	-0.44513	0.00311757	1			False	False	True
10299	MARCHF6	Marchf6	223455	-0.300877	-0.300877	0.00979241	1			False	False	True
103	ADAR	Adar	56417	-0.356915	-0.356915	0.0152809	1			False	False	True
10302	SNAPC5	Snapc5	330959	0.618755	0.618755	3.21946e-08	1			False	False	True
1031	CDKN2C	Cdkn2c	12580	-0.454173	-0.454173	5.41287e-05	1			False	False	True
10311	VPS26C	Vps26c	13185	0.315417	0.315417	0.0115429	1			False	False	True
10318	TNIP1	Tnip1	57783	-0.421219	-0.421219	0.0349118	1			False	False	True
10326	SIRPB1	Gm5150	381484	0.452815	0.4210575	0.00434209	2			False	False	True
10327	AKR1A1	Akr1a1	58810	0.38835	0.38835	6.85856e-05	1			False	False	True
10329	RXYLT1	Rxylt1	216395	0.477876	0.477876	0.0499909	1			False	False	True
10330	CNPY2	Cnpy2	56530	0.460836	0.460836	0.00235239	1			False	False	True
10331	B3GNT3	B3gnt3	72297	-1.1886	-1.1886	5.69512e-07	1			False	False	True
10332	CLEC4M	Cd209f	69142	-1.15946	-1.15946	0.0292939	1			False	False	True
10333	TLR6	Tlr6	21899	0.643738	0.643738	0.00276414	1			False	False	True
10347	ABCA7	Abca7	27403	-0.754756	-0.754756	1.48931e-05	1			False	False	True
10360	NPM3	Npm3	18150	0.445294	0.445294	0.0336854	1			False	False	True
10362	HMG20B	Hmg20b	15353	-0.323977	-0.323977	0.0270041	1			False	False	True
10383	TUBB4B	Tubb4b	227613	-0.33065	-0.33065	0.0308035	1			False	False	True
10390	CEPT1	Cept1	99712	0.4161	0.4161	1.99158e-05	1			False	False	True
103910	MYL12B	Myl12b	67938	0.356878	0.356878	0.0119008	1			False	False	True
10397	NDRG1	Ndrg1	17988	-0.46937	-0.46937	0.041308	1	osteoporosis		False	True	True
10410	IFITM3	Ifitm6	213002	0.360829	0.360829	0.000395653	1			False	False	True
10412	NSA2	Nsa2	59050	0.304567	0.304567	0.0198744	1			False	False	True
10418	SPON1	Spon1	233744	-0.907793	-0.907793	0.0155008	1	BMD		False	True	True
10420	TESK2	Tesk2	230661	0.373455	0.373455	0.00161367	1			False	False	True
10422	UBAC1	Ubac1	98766	-0.598978	-0.598978	0.000190652	1			False	False	True
10424	PGRMC2	Pgrmc2	70804	-0.507897	-0.507897	8.88775e-05	1	BMD		False	True	True
10426	TUBGCP3	Tubgcp3	259279	-0.256814	-0.256814	0.0344835	1			False	False	True
10428	CFDP1	Cfdp1	23837	0.579277	0.579277	9.2253e-06	1			False	False	True
1043	CD52	Cd52	23833	0.478366	0.478366	2.05699e-06	1			False	False	True
10432	RBM14	Rbm14	56275	-0.75811	-0.75811	1.03333e-05	1	BMD		False	True	True
10434	LYPLA1	Lypla1	18777	0.401965	0.401965	0.000835873	1			False	False	True
10444	ZER1	Zer1	227693	-0.421299	-0.421299	0.0259946	1			False	False	True
10451	VAV3	Vav3	57257	0.314389	0.314389	0.00889483	1			False	False	True
10454	TAB1	Tab1	66513	-0.378224	-0.378224	0.00494214	1			False	False	True
10456	HAX1	Hax1	23897	0.290487	0.290487	0.0410477	1			False	False	True
10460	TACC3	Tacc3	21335	-0.265342	-0.265342	0.0498157	1			False	False	True
10463	SLC30A9	Slc30a9	109108	-0.413224	-0.413224	0.009748	1			False	False	True
10466	COG5	Cog5	238123	0.228384	0.228384	0.0378355	1			False	False	True
10467	ZNHIT1	Znhit1	70103	0.437359	0.437359	6.57197e-06	1			False	False	True
10469	TIMM44	Timm44	21856	0.306164	0.306164	0.0160186	1			False	False	True
10476	ATP5PD	Atp5pd	71679	0.331339	0.331339	0.0432896	1			False	False	True
10477	UBE2E3	Ube2e3	22193	-0.26514	-0.26514	0.0200494	1	BMD		False	True	True
10482	NXF1	Nxf1	53319	-0.38009	-0.38009	0.000377027	1			False	False	True
10490	VTI1B	Vti1b	53612	0.470375	0.470375	0.00251304	1			False	False	True
10498	CARM1	Carm1	59035	-0.835793	-0.835793	2.45645e-08	1			False	False	True
10509	SEMA4B	Sema4b	20352	-0.779801	-0.779801	6.42128e-12	1			False	False	True
10516	FBLN5	Fbln5	23876	-0.88758	-0.88758	0.0214367	1			False	False	True
1052	CEBPD	Cebpd	12609	0.323598	0.323598	0.0294549	1	BMD		False	True	True
10521	DDX17	Ddx17	67040	-0.329867	-0.329867	0.00699215	1			False	False	True
10522	DEAF1	Deaf1	54006	-0.393609	-0.393609	0.00181263	1	BMD		False	True	True
10523	CHERP	Cherp	27967	-0.669155	-0.669155	0.00281948	1			False	False	True
10531	PITRM1	Pitrm1	69617	-0.329891	-0.329891	0.0210012	1	osteoporosis		False	True	True
105371242		Ppia	268373	0.479494	0.479494	2.59789e-05	1			False	False	True
105375795		Ly6g	546644	0.500605	0.3870675	1.04998e-05	2			False	False	False
10538	BATF	Batf	53314	0.530164	0.530164	0.00384596	1			False	False	True
10539	GLRX3	Glrx3	30926	0.372791	0.372791	0.0182918	1	BMD		False	True	True
10548	TM9SF1	Tm9sf1	74140	-0.451196	-0.451196	0.000125676	1			False	False	True
10550	ARL6IP5	Arl6ip5	65106	0.310712	0.310712	0.00621386	1			False	False	True
10554	AGPAT1	Agpat1	55979	-0.530466	-0.530466	0.0060971	1			False	False	True
10555	AGPAT2	Agpat2	67512	0.446058	0.446058	0.000499247	1			False	False	True
10557	RPP38	Rpp38	227522	0.444608	0.444608	0.033168	1	BMD		False	True	True
10562	OLFM4	Olfm4	380924	0.539188	0.539188	0.00393254	1	BMD|fracture		False	True	True
10565	ARFGEF1	Arfgef1	211673	0.26109	0.26109	0.0285966	1			False	False	True
10575	CCT4	Cct4	12464	0.255084	0.255084	0.0341819	1			False	False	True
10580	SORBS1	Sorbs1	20411	-0.74454	-0.74454	5.86726e-05	1			False	False	True
10587	TXNRD2	Txnrd2	26462	-0.462535	-0.462535	0.011787	1			False	False	True
10588	MTHFS	Mthfs	107885	0.323239	0.323239	0.00788725	1			False	False	True
1059	CENPB	Cenpb	12616	-0.577064	-0.577064	4.11104e-07	1			False	False	True
10594	PRPF8	Prpf8	192159	-0.582068	-0.582068	0.0171586	1		Osteoporosis|Osteopenia	False	True	True
10605	PAIP1	Paip1	218693	0.418482	0.418482	0.0301861	1			False	False	True
10607	TBL3	Tbl3	213773	-0.629037	-0.629037	0.0055341	1			False	False	True
10613	ERLIN1	Erlin1	226144	0.28987	0.28987	0.00117066	1			False	False	True
10615	SPAG5	Spag5	54141	-0.509818	-0.509818	0.00231519	1			False	False	True
10618	TGOLN2	Tgoln1	22134	0.187818	0.187818	0.0220122	1	BMD		False	True	True
1062	CENPE	Cenpe	229841	-0.405021	-0.405021	0.00618418	1			False	False	True
10621	POLR3F	Polr3f	70408	0.276727	0.276727	0.0351326	1			False	False	True
10627	MYL12A	Myl12a	67268	0.416214	0.3865459999999999	0.000266364	2			False	False	True
10629	TAF6L	Taf6l|Gm2518	225895	-0.316932	-0.316932	0.0287938	1			False	False	False
1063	CENPF	Cenpf	108000	-0.445685	-0.445685	0.00873289	1			False	False	True
10632	ATP5MG	Atp5mg	27425	0.332393	0.332393	0.0498893	1			False	False	True
10634	GAS2L1	Gas2l1	78926	-0.651399	-0.651399	0.0454541	1	BMD		False	True	True
106480882	RN7SKP156	Rn7sk	19817	0.596884	0.596884	0.0246372	1			False	False	False
10652	YKT6	Ykt6	56418	0.267465	0.267465	0.0172221	1			False	False	True
10658	CELF1	Celf1	13046	-0.40208	-0.40208	0.000976653	1	BMD		False	True	True
10661	KLF1	Klf1	16596	-1.11092	-1.11092	1.8019e-09	1			False	False	True
10671	DCTN6	Dctn6	22428	0.244643	0.244643	0.00985007	1			False	False	True
10673	TNFSF13B	Tnfsf13b	24099	0.348304	0.348304	0.0498422	1			False	False	True
1069	CETN2	Cetn2	26370	0.391499	0.391499	0.0207272	1			False	False	True
10694	CCT8	Cct8	12469	0.207867	0.207867	0.0221098	1			False	False	True
10717	AP4B1	Ap4b1	67489	-0.410657	-0.410657	0.000357796	1			False	False	True
10728	PTGES3	Ptges3	56351	0.347002	0.347002	0.00089915	1			False	False	True
10743	RAI1	Rai1	19377	-0.530169	-0.530169	0.00393881	1			False	False	True
1075	CTSC	Ctsc	13032	0.290999	0.290999	0.018826	1	osteoporosis		False	True	True
10762	NUP50	Nup50	18141	-0.251976	-0.251976	0.00387506	1			False	False	True
10768	AHCYL1	Ahcyl1	229709	-0.223161	-0.223161	0.0222642	1			False	False	True
10775	POP4	Pop4	66161	0.494519	0.494519	0.00023042	1			False	False	True
10776	ARPP19	Arpp19	59046	0.536431	0.536431	0.00017007	1			False	False	True
10782	ZNF274	Zfp110	65020	0.381693	0.381693	0.00547369	1			False	False	True
10800	CYSLTR1	Cysltr1	58861	0.728055	0.728055	0.00187294	1			False	False	True
10813	UTP14A	Utp14a	72554	0.220425	0.220425	0.0292026	1			False	False	True
10814	CPLX2	Cplx2	12890	-0.737742	-0.737742	0.00160474	1			False	False	True
10825	NEU3	Neu3	50877	-0.594987	-0.594987	0.000576224	1			False	False	True
10840	ALDH1L1	Aldh1l1	107747	-1.36496	-1.36496	0.0413095	1	BMD		False	True	True
10857	PGRMC1	Pgrmc1	53328	0.357312	0.357312	0.00154816	1			False	False	True
10861	SLC26A1	Slc26a1	231583	-0.697865	-0.697865	0.00918774	1	BMD|fracture		False	True	True
10869	USP19	Usp19	71472	-0.42453	-0.42453	0.00629372	1			False	False	True
10871	CD300C	Cd300c2	140497	0.306849	0.306849	0.0416823	1			False	False	True
10887	PROKR1	Prokr1	58182	-0.464896	-0.464896	0.0360959	1	BMD		False	True	True
1089		Ceacam10	26366	0.326178	0.326178	0.00918774	1			False	False	True
10897	YIF1A	Yif1a	68090	0.373128	0.373128	0.0121335	1			False	False	True
10902	BRD8	Brd8	78656	-0.272967	-0.272967	0.0134616	1			False	False	True
10907	TXNL4A	Txnl4a|Naa12	27366	0.295562	0.295562	0.0197241	1			False	False	True
10908	PNPLA6	Pnpla6	50767	-0.533439	-0.533439	0.000190053	1			False	False	True
10919	EHMT2	Ehmt2	110147	-0.432592	-0.432592	0.0103798	1			False	False	True
10923	SUB1	Sub1	20024	0.568745	0.568745	0.0010355	1			False	False	True
10924	SMPDL3A	Smpdl3a	57319	0.397554	0.397554	4.59641e-05	1	BMD		False	True	True
10927	SPIN1	Spin1	20729	0.233176	0.233176	0.030873	1	fracture		False	True	True
10929	SRSF8	Srsf2	20382	-0.180326	-0.180326	0.0270363	1			False	False	True
10939	AFG3L2	Afg3l2	69597	-0.432209	-0.432209	0.00016291	1			False	False	True
10943	MSL3	Msl3	17692	0.214979	0.214979	0.0393933	1			False	False	True
10944	C11orf58	1110004F10Rik	56372	0.298195	0.298195	0.0327829	1	BMD|fracture		False	True	True
10949	HNRNPA0	Hnrnpa0	77134	-0.718641	-0.718641	0.000719085	1			False	False	True
10952	SEC61B	Sec61b	66212	0.529477	0.529477	0.00435141	1	osteoporosis		False	True	True
10956	OS9	Os9	216440	-0.529394	-0.529394	0.0219197	1			False	False	True
10959	TMED2	Tmed2	56334	0.344443	0.344443	0.021428	1	BMD		False	True	True
10965	ACOT2	Acot1	26897	2.19937	2.19937	6.07593e-10	1			False	False	True
109703458	HTD2	Rpp14|Htd2	67053	0.478563	0.478563	0.0275256	1			False	False	True
10971	YWHAQ	Ywhaq	22630	0.315592	0.315592	0.00309174	1			False	False	True
10972	TMED10	Tmed10	68581	0.298975	0.298975	0.00693941	1			False	False	True
109731405	PDXDC2P	Pdxdc1	94184	0.202615	0.202615	0.0270408	1			False	False	False
10975	UQCR11	Uqcr11	66594	0.447376	0.447376	0.0355086	1			False	False	True
10978	CLP1	Clp1	98985	-0.360855	-0.360855	0.000591182	1			False	False	True
10980	COPS6	Cops6	26893	0.256456	0.256456	0.046672	1			False	False	True
10981	RAB32	Rab32	67844	0.445257	0.445257	4.50504e-05	1			False	False	True
10985	GCN1	Gcn1	231659	-0.6254	-0.6254	3.58632e-06	1			False	False	True
10987	COPS5	Cops5	26754	0.366976	0.366976	0.0109894	1			False	False	True
10988	METAP2	Metap2	56307	-0.575246	-0.575246	2.27311e-05	1			False	False	True
10990	LILRB5	Pira6|Pira13	100041146	0.497463	0.401565	0.00760424	5			False	False	True
11004	KIF2C	Kif2c	73804	-0.300733	-0.300733	0.0283741	1			False	False	True
11010	GLIPR1	Glipr1	73690	0.481429	0.481429	0.000330664	1			False	False	True
11024	LILRA1	Pira6|Pira13	100041146	0.497463	0.39919525	0.00760424	4			False	False	True
11025	LILRB3|LOC102725035|LOC107987425|LOC107987462	Pira6|Pira13	100041146	0.497463	0.401565	0.00760424	5			False	False	True
11027	LILRA2	Pira6|Pira13	100041146	0.497463	0.39919525	0.00760424	4			False	False	True
11031	RAB31	Rab31	106572	0.329225	0.329225	0.00144876	1			False	False	True
11034	DSTN	Dstn	56431	0.457249	0.457249	2.51009e-06	1			False	False	True
1104	RCC1	Rcc1	100088	-0.439897	-0.439897	0.000131424	1			False	False	True
11040	PIM2	Pim2	18715	-0.567846	-0.567846	0.00643399	1			False	False	True
11044	TENT4A	Tent4a	210106	-0.679985	-0.679985	8.69476e-07	1			False	False	True
11057	ABHD2	Abhd2	54608	-0.434254	-0.434254	0.0281871	1			False	False	True
11059	WWP1	Wwp1	107568	0.256227	0.256227	0.0358987	1			False	False	True
11060	WWP2	Wwp2	66894	-0.353556	-0.353556	0.00700892	1			False	False	True
11065	UBE2C	Ube2c	68612	-0.376042	-0.376042	0.00849599	1			False	False	True
11079	RER1	Rer1	67830	0.347095	0.347095	3.48314e-05	1			False	False	True
1108	CHD4	Chd4	107932	-0.443555	-0.443555	0.0172589	1	fracture		False	True	True
1109	AKR1C4	Akr1c13	27384	0.381664	0.381664	0.041149	1			False	False	True
11100	HNRNPUL1	Hnrnpul1	232989	-0.428193	-0.428193	0.00156492	1			False	False	True
11102	RPP14	Rpp14|Htd2	67053	0.478563	0.478563	0.0275256	1			False	False	True
11103	KRR1	Krr1	52705	0.303527	0.303527	0.00745156	1	osteoporosis		False	True	True
11104	KATNA1	Katna1	23924	0.215042	0.215042	0.0328948	1			False	False	True
11113	CIT	Cit	12704	-0.338852	-0.338852	0.0290056	1			False	False	True
11117	EMILIN1	Emilin1	100952	-0.558744	-0.558744	0.0306273	1			False	False	True
111188157	LYNX1-SLURP2	Lynx1	23936	-0.567454	-0.567454	0.0230058	1			False	False	True
111216278		Oasl2	23962	-0.549913	-0.549913	0.0233738	1			False	False	False
11135	CDC42EP1	Cdc42ep1	104445	-1.0224	-1.0224	0.0279789	1			False	False	True
11143	KAT7	Kat7	217127	-0.281576	-0.281576	0.0221855	1	fracture		False	True	True
11154	AP4S1	Ap4s1	11782	0.459384	0.459384	0.00171235	1			False	False	True
11156	PTP4A3	Ptp4a3	19245	-0.396792	-0.396792	0.00469643	1			False	False	True
11157	LSM6	Lsm6	78651	0.455294	0.455294	0.000742243	1			False	False	True
11169	WDHD1	Wdhd1	218973	-0.499939	-0.499939	0.00063012	1			False	False	True
11176	BAZ2A	Baz2a	116848	-0.609983	-0.609983	8.65718e-05	1			False	False	True
11180	WDR6	Wdr6	83669	-0.798371	-0.798371	0.00110221	1			False	False	True
11183	MAP4K5	Map4k5	399510	-0.585634	-0.585634	0.000445824	1			False	False	True
11194	ABCB8	Abcb8	74610	-0.514561	-0.514561	0.0112264	1			False	False	True
11197	WIF1	Wif1	24117	-1.26572	-1.26572	0.0402627	1	BMD		False	True	True
11198	SUPT16H	Supt16	114741	-0.317588	-0.317588	0.0235251	1			False	False	True
112	ADCY6	Adcy6	11512	-0.862498	-0.862498	3.32344e-07	1			False	False	True
1120	CHKB	Chkb	12651	-0.394226	-0.394226	0.0184975	1			False	False	True
11202	KLK8	Klk8	259277	0.497665	0.497665	0.0211892	1			False	False	True
1121	CHM	Chm	12662	0.304367	0.304367	0.0346148	1			False	False	True
11223		Mst1	15235	-0.672589	-0.672589	0.0311645	1			False	False	True
11224	RPL35	Rpl35rt	100038991	0.56862	0.5447735	0.000713516	2			False	False	True
112268293	LOC112268293	Tma7|Tma7-ps	66167	0.430552	0.430552	0.00895493	1			False	False	True
11236	RNF139	Rnf139	75841	-0.33871	-0.33871	0.00633266	1			False	False	True
11240	PADI2	Padi2	18600	-0.825333	-0.825333	0.00650144	1			False	False	True
11244	ZHX1	Zhx1	22770	0.267086	0.267086	0.010796	1			False	False	True
112495	GTF3C6	Gtf3c6	67371	0.622973	0.622973	2.21555e-05	1			False	False	True
11252	PACSIN2	Pacsin2	23970	-0.276934	-0.276934	0.0302399	1			False	False	True
11253	MAN1B1	Man1b1	227619	-0.276459	-0.276459	0.0475388	1			False	False	True
11258	DCTN3	Dctn3	53598	0.369586	0.369586	0.00607964	1	osteoporosis		False	True	True
11262	SP140	Sp140	434484	0.351652	0.351652	3.61094e-05	1	osteoporosis		False	True	True
11267	SNF8	Snf8	27681	0.3155	0.3155	0.048044	1			False	False	True
11273	ATXN2L	Atxn2l	233871	-0.752848	-0.752848	0.000205647	1			False	False	True
11274	USP18	Usp18	24110	-0.628696	-0.628696	8.56049e-05	1			False	False	True
11279	KLF8	Klf8	245671	0.706221	0.706221	0.0176181	1			False	False	True
112939	NACC1	Nacc1	66830	-0.678226	-0.678226	0.00108493	1			False	False	True
1131	CHRM3	Chrm3	12671	0.862709	0.862709	0.000128217	1			False	False	True
11314	CD300A	Cd300a	217303	0.575472	0.575472	0.00025076	1			False	False	True
11315	PARK7	Park7	57320	0.289315	0.289315	0.0462433	1			False	False	True
113178	SCAMP4	Scamp4	56214	-0.583326	-0.583326	0.000390886	1			False	False	True
113189	CHST14	Chst14	72136	-0.644713	-0.644713	0.0119944	1			False	False	True
11320	MGAT4A	Mgat4a	269181	0.330996	0.330996	0.0359796	1			False	False	True
11322	TMC6	Tmc6	217353	-0.74963	-0.74963	6.33109e-10	1			False	False	True
113263	GLCCI1	Glcci1	170772	-0.396842	-0.396842	0.0207834	1	BMD		False	True	True
113278	SLC52A3	Slc52a3	69698	-1.05478	-1.05478	0.0071964	1			False	False	True
11337	GABARAP	Gabarap	56486	0.23464	0.23464	0.0104121	1			False	False	True
11338	U2AF2	U2af2	22185	-0.400534	-0.400534	0.00286135	1	BMD|fracture		False	True	True
11341	SCRG1	Scrg1	20284	0.724564	0.724564	0.00484045	1			False	False	True
11342	RNF13	Rnf13	24017	0.309158	0.309158	0.0053338	1			False	False	True
11343	MGLL	Mgll	23945	-0.503257	-0.503257	1.20421e-05	1			False	False	True
113444	SMIM12	Smim12	80284	0.421797	0.421797	0.00305871	1			False	False	True
11346	SYNPO	Synpo	104027	-0.944622	-0.944622	0.0334794	1			False	False	True
113510	HELQ	Helq	191578	-0.447022	-0.447022	0.0407905	1			False	False	True
113829	SLC35A4	Slc35a4	67843	-0.381057	-0.381057	0.0364423	1			False	False	True
114609	TIRAP	Tirap	117149	0.488896	0.488896	0.000221588	1			False	False	True
114625	ERMAP	Ermap	27028	-0.807545	-0.807545	2.27704e-08	1			False	False	True
114769	CARD16	Casp1	12362	0.448386	0.448386	0.00020266	1			False	False	True
114785	MBD6	Mbd6	110962	-0.723553	-0.723553	0.00147127	1			False	False	True
114803	MYSM1	Mysm1	320713	0.343737	0.343737	0.0146225	1	BMD		False	True	True
114804	RNF157	Rnf157	217340	-0.416184	-0.416184	0.00856601	1			False	False	True
114883	OSBPL9	Osbpl9	100273	0.358819	0.358819	0.00147989	1			False	False	True
114897	C1QTNF1	C1qtnf1	56745	-1.53808	-1.53808	0.0149924	1			False	False	True
114932	MRFAP1L1	Mrfap1	67568	0.276415	0.276415	0.0098872	1			False	False	True
115	ADCY9	Adcy9	11515	-0.39657	-0.39657	0.0366983	1			False	False	True
115106	HAUS1	Haus1	225745	0.336979	0.336979	0.025384	1			False	False	True
115201	ATG4A	Atg4a	666468	-0.388177	-0.388177	0.0188498	1			False	False	True
115209	OMA1	Oma1	67013	0.284878	0.284878	0.0180317	1	osteoporosis		False	True	True
115265	DDIT4L	Ddit4l	73284	-2.23029	-2.23029	0.0025439	1			False	False	True
115330	GPR146	Gpr146	80290	-0.504614	-0.504614	8.40051e-12	1			False	False	True
115399	LRRC56	Lrrc56	70552	-0.862836	-0.862836	4.64225e-05	1			False	False	True
1154	CISH	Cish	12700	-0.453227	-0.453227	0.0471171	1			False	False	True
115509	ZNF689	Zfp689	71131	-0.525038	-0.525038	0.0100397	1			False	False	True
115560	ZNF501	Zfp935	71508	0.436961	0.436961	0.0141856	1			False	False	True
115703	ARHGAP33	Arhgap33	233071	-0.667903	-0.667903	0.00608407	1			False	False	True
115761	ARL11	Arl11	219144	0.427379	0.427379	0.00258031	1			False	False	True
1158	CKM	Ckm	12715	-2.24434	-2.24434	9.27692e-05	1			False	False	True
115950	ZNF653	Zfp653	319601	-0.403969	-0.403969	0.0253851	1			False	False	True
116092	DNTTIP1	Dnttip1	76233	-0.282535	-0.282535	0.0440582	1			False	False	True
116113	FOXP4	Foxp4	74123	-0.605614	-0.605614	0.0439897	1			False	False	True
116115	ZNF526	Zfp526	210172	-0.827073	-0.827073	9.2253e-06	1		Osteoporosis|Osteopenia	False	True	True
116151	FAM210B	Fam210b	67017	-0.388328	-0.388328	0.0194964	1			False	False	True
116159	CYYR1	Cyyr1	224405	-1.14755	-1.14755	0.0265971	1			False	False	True
116228	COX20	Cox20	66359	0.565349	0.565349	0.00125041	1			False	False	True
116238	TLCD1	Tlcd1	68385	-0.860681	-0.860681	3.48314e-05	1			False	False	True
116254	GINM1	Ginm1	215751	0.390177	0.390177	0.0131868	1			False	False	False
116541	MRPL54	Mrpl54	66047	0.388389	0.388389	0.0172354	1			False	False	True
116840	CNTROB	Cntrob	216846	-0.421049	-0.421049	0.0255628	1			False	False	True
116844	LRG1	Lrg1	76905	-0.775728	-0.775728	0.0180012	1			False	False	True
116983	ACAP3	Acap3	140500	-0.429924	-0.429924	0.0171422	1			False	False	True
116985	ARAP1	Arap1	69710	-0.435193	-0.435193	0.0477468	1			False	False	True
116986	AGAP2	Agap2	216439	-0.547558	-0.547558	0.0283677	1			False	False	True
116987	AGAP1	Agap1	347722	-0.542701	-0.542701	0.000592397	1	osteoporosis		False	True	True
116988	AGAP3	Agap3	213990	-0.537323	-0.537323	0.00115994	1			False	False	True
117166	WFIKKN1	Wfikkn1	215001	-0.9124	-0.9124	0.0435825	1			False	False	True
117178	SSX2IP	Ssx2ip	99167	-0.469204	-0.469204	0.00340537	1			False	False	True
117247	SLC16A10	Slc16a10	72472	-0.775164	-0.775164	3.62343e-08	1			False	False	True
117248	GALNT15	Galnt15	78754	-0.962165	-0.962165	0.0240169	1			False	False	True
1175	AP2S1	Ap2s1	232910	0.261409	0.261409	0.0234331	1			False	False	True
117584	RFFL	Rffl	67338	-0.273602	-0.273602	0.00199163	1			False	False	True
1176	AP3S1	Ap3s1	11777	0.482926	0.482926	0.00046464	1			False	False	True
118	ADD1	Add1	11518	-0.66973	-0.66973	6.74434e-07	1			False	False	True
1181	CLCN2	Clcn2	12724	-0.69094	-0.69094	0.0457703	1			False	False	True
1182	CLCN3	Clcn3	12725	-0.551994	-0.551994	0.000230807	1		Osteoporosis|Osteopenia	False	True	True
118429	ANTXR2	Antxr2	71914	0.729881	0.729881	0.00333452	1	osteolysis_necrosis		False	True	True
1186	CLCN7	Clcn7	26373	-0.549014	-0.549014	0.005542	1	BMD|fracture		False	True	True
118932	ANKRD22	Ankrd22	52024	0.416344	0.416344	0.00699215	1			False	False	True
119	ADD2	Add2	11519	-0.997724	-0.997724	2.13895e-11	1			False	False	True
1192	CLIC1	Clic1	114584	0.257399	0.257399	0.0162712	1			False	False	True
119392	SFR1	Sfr1	67788	0.369888	0.369888	7.93871e-06	1	osteoporosis		False	True	True
119710	IFTAP	Iftap	68170	0.603039	0.603039	0.00520485	1			False	False	True
1198	CLK3	Clk3	102414	-0.494019	-0.494019	1.47093e-06	1			False	False	True
1200	TPP1	Tpp1	12751	-0.550771	-0.550771	0.00315022	1			False	False	True
1203	CLN5	Cln5	211286	0.374262	0.374262	4.24359e-05	1			False	False	True
120406	NXPE2	Nxpe2	78252	-0.539484	-0.539484	0.0151761	1	osteoporosis		False	True	True
120425	JAML	Jaml	270152	0.454645	0.454645	0.0175781	1			False	False	True
120534	ARL14EP	Arl14ep	212772	0.360364	0.360364	0.0113827	1	fracture		False	True	True
1207	CLNS1A	Clns1a	12729	0.375405	0.375405	0.000546577	1			False	False	True
120892	LRRK2	Lrrk2	66725	0.402121	0.402121	0.021635	1	BMD		False	True	True
1209	CLPTM1	Clptm1	56457	-0.357834	-0.357834	0.00906601	1	fracture		False	True	True
121512	FGD4	Fgd4	224014	0.383254	0.383254	0.00407775	1			False	False	True
121665	SPPL3	Sppl3	74585	-0.479826	-0.479826	0.000667447	1			False	False	True
122416	ANKRD9	Ankrd9	74251	-0.457872	-0.457872	0.0137104	1	BMD|osteoporosis		False	True	True
122704	MRPL52	Mrpl52	68836	0.470467	0.470467	0.00463844	1			False	False	True
