hEntrez	humanSymbol	symbol	l2fc_WT	p_WT	digcfde_bonecat	rdkg_pheno	osteoarthritis	bone_loss_gene	l2fc_KO	p_KO	nTissues	specificity	bone_role	sig_WT	sig_KO	n_arms	direction	maxabs	both_samedir	nrf2_dependent	bone_evidence	priority	tier
23293	SMG6	Smg6	-0.468494	0.000411774	BMD|fracture		True	True	-0.390934	0.00411068				True	True	2	↓	0.468494	True	False	gwas_strong	43.1	B
23299	BICD2	Bicd2	-0.258492	0.0363389			False	False	-0.368515	0.00197754				True	True	2	↓	0.368515	True	False	none	27.5	C
23303	KIF13B	Kif13b	-0.364411	0.0168442			False	False						True	False	1	↓	0.364411		False	none	12.4	C
23306	NEMP1	1700012D01Rik|Nemp1	-0.541292	9.91452e-05			False	False	-0.593998	1.97091e-05				True	True	2	↓	0.593998	True	False	none	29.0	C
23309	SIN3B	Sin3b	0.273773	0.0394587			False	False						True	False	1	↑	0.273773		False	none	11.8	C
23310	NCAPD3	Ncapd3	-0.485467	5.47434e-05			False	False	-0.504607	2.5198e-05				True	True	2	↓	0.504607	True	False	none	28.4	C
23315	SLC9A8	Slc9a8	-0.556606	2.58971e-05			False	False	-0.438037	0.00145095				True	True	2	↓	0.556606	True	False	none	28.7	C
23321	TRIM2	Trim2	-0.660621	0.0170294			False	False	-0.557687	0.0457889				True	True	2	↓	0.660621	True	False	none	29.4	C
23324	MAN2B2	Man2b2					False	False	-0.657351	0.0041551				False	True	1	↓	0.657351		False	none	14.4	C
23325	WASHC4	Washc4					False	False	0.35451	0.00193249				False	True	1	↑	0.35451		False	none	12.4	C
23326	USP22	Usp22					False	False	-0.527612	0.0135434				False	True	1	↓	0.527612		False	none	13.5	C
23334	SZT2	Szt2					False	False	-0.535932	0.00266108				False	True	1	↓	0.535932		False	none	13.6	C
23335	WDR7	Wdr7	-0.492385	4.41856e-05			False	False						True	False	1	↓	0.492385		False	none	13.3	C
23336	SYNM	Synm	-1.09702	0.0151104			False	False			10.0	systemic		True	False	1	↓	1.09702		False	none	17.3	C
2334	AFF2	Aff2					False	False	0.474065	0.0445443				False	True	1	↑	0.474065		False	none	13.2	C
23341	DNAJC16	Dnajc16					False	False	-0.534794	0.0423646				False	True	1	↓	0.534794		False	none	13.6	C
23352	UBR4	Ubr4					False	False	-0.471865	0.0106412				False	True	1	↓	0.471865		False	none	13.1	C
23353	SUN1	Sun1	-0.479739	0.000269817	BMD		False	True	-0.47662	0.0003227				True	True	2	↓	0.479739	True	False	gwas_bmd	36.2	C
23354	HAUS5	Haus5					False	False	-0.421125	0.0164118				False	True	1	↓	0.421125		False	none	12.8	C
23360	FNBP4	Fnbp4	-0.45809	0.00413861			False	False						True	False	1	↓	0.45809		False	none	13.1	C
23361	ZNF629	Zfp629					False	False	-0.579007	0.00895529				False	True	1	↓	0.579007		False	none	13.9	C
23362	PSD3	Psd3	-0.542304	0.00145807	BMD|fracture|osteoporosis		False	True						True	False	1	↓	0.542304		False	gwas_strong	28.6	B
23365	ARHGEF12	Arhgef12	-0.819332	1.90525e-07			False	False	-0.750901	2.232e-06				True	True	2	↓	0.819332	True	False	none	30.5	C
23366	KIAA0895	9530077C05Rik	0.481367	0.0452355			False	False						True	False	1	↑	0.481367		False	none	13.2	C
23367	LARP1	Larp1			BMD		False	True	-0.479211	0.0132073				False	True	1	↓	0.479211		True	gwas_bmd	29.2	C
23368	PPP1R13B	Ppp1r13b					False	False	-0.309245	0.0444929				False	True	1	↓	0.309245		False	none	12.1	C
23371	TNS2	Tns2	-1.13	0.0290631			False	False	-1.23108	0.0188952	12.0	systemic		True	True	2	↓	1.23108	True	False	none	33.2	C
23381	SMG5	Smg5					False	False	-0.349325	0.0096817				False	True	1	↓	0.349325		False	none	12.3	C
23383	MAU2	Mau2					False	False	-0.288348	4.22157e-05				False	True	1	↓	0.288348		False	none	11.9	C
23385	NCSTN	Ncstn					False	False	-0.349903	0.0369878				False	True	1	↓	0.349903		False	none	12.3	C
23389	MED13L	Med13l	-0.442814	0.00206762	BMD|osteoporosis		False	True	-0.540678	0.000118337				True	True	2	↓	0.540678	True	False	gwas_strong	43.6	B
23394	ADNP	Adnp	-0.467607	0.03512			False	False	-0.777814	0.000222629				True	True	2	↓	0.777814	True	False	none	30.2	C
23395	LARS2	Lars2					False	False	-1.02287	0.0189659				False	True	1	↓	1.02287		False	none	16.8	C
23396	PIP5K1C	Pip5k1c					False	False	-0.406803	0.0425942				False	True	1	↓	0.406803		False	none	12.7	C
23397	NCAPH	Ncaph	-0.465682	0.00021888			False	False	-0.702707	7.07196e-09				True	True	2	↓	0.702707	True	False	none	29.7	C
23400	ATP13A2	Atp13a2					False	False	-1.10026	1.93659e-10				False	True	1	↓	1.10026		False	none	17.3	C
23403	FBXO46	Fbxo46					False	False	-0.374337	0.0467546				False	True	1	↓	0.374337		False	none	12.5	C
23406	COTL1	Cotl1	0.450457	0.00477668			False	False						True	False	1	↑	0.450457		False	none	13.0	C
23412	COMMD3	Commd3	0.337695	0.0240135			False	False	0.352481	0.0156058				True	True	2	↑	0.352481	True	False	none	27.3	C
23421	ITGB3BP	Itgb3bp	0.798741	0.00195035			False	False						True	False	1	↑	0.798741		False	none	15.3	C
23423	TMED3	Tmed3	0.489085	4.30657e-06			False	False	0.415084	0.000128163				True	True	2	↑	0.489085	True	False	none	28.3	C
23429	RYBP	Rybp|Rybp-ps			BMD		False	True	0.341865	0.00613388				False	True	1	↑	0.341865		True	gwas_bmd	28.3	C
23433	RHOQ	Rhoq	-0.241842	0.028361			False	False						True	False	1	↓	0.241842		False	none	11.6	C
23446	SLC44A1	Slc44a1					False	False	-0.275356	0.00421775				False	True	1	↓	0.275356		False	none	11.8	C
23450	SF3B3	Sf3b3					False	False	-0.328515	0.00572611				False	True	1	↓	0.328515		False	none	12.2	C
23456	ABCB10	Abcb10	-0.760457	7.66252e-09			False	False	-0.925405	1.41719e-12				True	True	2	↓	0.925405	True	False	none	31.2	C
23457	ABCB9	Abcb9	-0.482987	0.00389968			False	False	-0.763522	1.48678e-06				True	True	2	↓	0.763522	True	False	none	30.1	C
23463	ICMT	Icmt					False	False	-0.465878	0.00227704				False	True	1	↓	0.465878		False	none	13.1	C
23466	CBX6	Cbx6	-0.731879	1.3653e-07			False	False	-0.941858	1.21119e-11				True	True	2	↓	0.941858	True	False	none	31.3	C
23468	CBX5	Cbx5	-0.390844	0.000499663			False	False	-0.422087	0.000146671				True	True	2	↓	0.422087	True	False	none	27.8	C
23474	ETHE1	Ethe1	0.465498	0.00135065			False	False						True	False	1	↑	0.465498		False	none	13.1	C
23476	BRD4	Brd4					False	False	-0.642506	0.00682371				False	True	1	↓	0.642506		False	none	14.3	C
23478	SEC11A	Sec11a	0.428964	0.00185512			False	False	0.371486	0.00776711				True	True	2	↑	0.428964	True	False	none	27.9	C
23483	TGDS	Tgds	0.42631	0.00173597			False	False						True	False	1	↑	0.42631		False	none	12.8	C
23484	LEPROTL1	Leprotl1	0.281954	0.032106			False	False	0.299981	0.0217606				True	True	2	↑	0.299981	True	False	none	27.0	C
23505	TMEM131	Tmem131	-0.478663	0.00296671			False	False	-0.690263	7.37563e-06				True	True	2	↓	0.690263	True	False	none	29.6	C
23509	POFUT1	Pofut1	-0.273164	0.0263937	BMD		False	True	-0.42471	0.000266364				True	True	2	↓	0.42471	True	False	gwas_bmd	35.8	C
23511	NUP188	Nup188					False	False	-0.68579	2.78967e-05				False	True	1	↓	0.68579		False	none	14.6	C
23513	SCRIB	Scrib			BMD		False	True	-0.7526	1.37131e-05				False	True	1	↓	0.7526		True	gwas_bmd	31.0	C
23518	R3HDM1	R3hdm1	-0.382974	0.0109832			False	False	-0.321104	0.0374034				True	True	2	↓	0.382974	True	False	none	27.6	C
23523	CABIN1	Cabin1	-0.312566	0.0338714	BMD		False	True	-0.439454	0.00175744				True	True	2	↓	0.439454	True	False	gwas_bmd	35.9	C
23524	SRRM2	Srrm2					False	False	-0.407972	0.0442919				False	True	1	↓	0.407972		False	none	12.7	C
23527	ACAP2	Acap2					False	False	0.318891	0.00127855				False	True	1	↑	0.318891		False	none	12.1	C
23528	ZNF281	Zfp281	0.226612	0.0302739			False	False						True	False	1	↑	0.226612		False	none	11.5	C
2353	FOS	Fos			BMD|fracture		False	True	1.33562	0.0152497				False	True	1	↑	1.33562		True	gwas_strong	41.9	B
23531	MMD	Mmd					False	False	0.290849	0.0194006				False	True	1	↑	0.290849		False	none	11.9	C
23541	SEC14L2	Sec14l2					False	False	-0.55853	0.0138928				False	True	1	↓	0.55853		False	none	13.7	C
23547	LILRA4	Pira11|Pira6|Pira7|Pira12	0.413823	4.51838e-06			False	False	0.497463	0.00760424				True	True	2	↑	0.497463	True	False	none	28.3	C
23556	PIGN	Pign			BMD		False	True	0.323516	0.0377275				False	True	1	↑	0.323516		True	gwas_bmd	28.2	C
23558	WBP2	Wbp2					False	False	-0.816289	8.02716e-05				False	True	1	↓	0.816289		False	none	15.4	C
2356	FPGS	Fpgs					False	False	-0.49876	0.0149861				False	True	1	↓	0.49876		False	none	13.3	C
23560	GTPBP4	Gtpbp4					False	False	0.315757	0.00738138				False	True	1	↑	0.315757		False	none	12.1	C
23564	DDAH2	Ddah2					False	False	-0.601208	0.0212113				False	True	1	↓	0.601208		False	none	14.0	C
23567	ZNF346	Zfp346	-0.538343	0.00100796			False	False						True	False	1	↓	0.538343		False	none	13.6	C
2357	FPR1	Fpr1	0.603539	7.71835e-10			False	False	0.454705	7.44982e-06				True	True	2	↑	0.603539	True	False	none	29.0	C
2358	FPR2	Fpr2	0.927586	6.5918e-24			False	False	0.368191	0.000281133				True	True	2	↑	0.927586	True	False	none	31.2	C
23580	CDC42EP4	Cdc42ep4					False	False	-0.596489	1.38341e-05				False	True	1	↓	0.596489		False	none	14.0	C
23585	TMEM50A	Tmem50a	0.297479	0.00421354			False	False	0.402089	4.99735e-05				True	True	2	↑	0.402089	True	False	none	27.7	C
23587	ELP5	Elp5	0.375546	0.00313003			False	False						True	False	1	↑	0.375546		False	none	12.5	C
23589	CARHSP1	Carhsp1	-0.258509	0.0353475			False	False	-0.427602	0.000171412				True	True	2	↓	0.427602	True	False	none	27.9	C
23592	LEMD3	Lemd3			BMD		False	True	-0.25302	0.0314051				False	True	1	↓	0.25302		True	gwas_bmd	27.7	C
23597	ACOT9	Acot9	0.468039	1.16065e-05			False	False	0.424209	7.89579e-05				True	True	2	↑	0.468039	True	False	none	28.1	C
23601	CLEC5A	Clec5a	0.575207	0.000834673			False	False	0.457345	0.0100929				True	True	2	↑	0.575207	True	False	none	28.8	C
23604	DAPK2	Dapk2	-0.499828	0.00100277	osteoporosis		False	True	-0.542526	0.000256323				True	True	2	↓	0.542526	True	False	gwas_strong	43.6	B
23607	CD2AP	Cd2ap	-0.362886	0.0111216			False	False						True	False	1	↓	0.362886		False	none	12.4	C
23613	ZMYND8	Zmynd8	-0.405872	0.00959469			False	False	-0.363948	0.0232384				True	True	2	↓	0.405872	True	False	none	27.7	C
23616	SH3BP1	Sh3bp1					False	False	-0.614753	0.0369764				False	True	1	↓	0.614753		False	none	14.1	C
23633	KPNA6	Kpna6					False	False	-0.437677	0.0020385				False	True	1	↓	0.437677		False	none	12.9	C
23636	NUP62	Nup62					False	False	-0.34085	0.0224863				False	True	1	↓	0.34085		False	none	12.3	C
23640	HSPBP1	Hspbp1	0.397983	0.0106582			False	False						True	False	1	↑	0.397983		False	none	12.7	C
23644	EDC4	Edc4					False	False	-0.521211	0.00760424				False	True	1	↓	0.521211		False	none	13.5	C
23645	PPP1R15A	Ppp1r15a	-0.636495	0.000366794			False	False	-0.643197	0.000306372				True	True	2	↓	0.643197	True	False	none	29.3	C
23646	PLD3	Pld3					False	False	-0.461012	0.00797444				False	True	1	↓	0.461012		False	none	13.1	C
23648	SSBP3	Ssbp3	-0.451547	0.00870213			False	False	-0.54772	0.00113127				True	True	2	↓	0.54772	True	False	none	28.7	C
23649	POLA2	Pola2	-0.307628	0.032156			False	False	-0.530297	7.31433e-05				True	True	2	↓	0.530297	True	False	none	28.5	C
23654	PLXNB2	Plxnb2					False	False	-0.84314	0.00286135				False	True	1	↓	0.84314		False	none	15.6	C
23657	SLC7A11	Slc7a11	0.990636	0.000297428			False	False	1.24044	3.37476e-06				True	True	2	↑	1.24044	True	False	none	33.3	C
23658	LSM5	Lsm5	0.643788	1.23533e-05			False	False	0.469441	0.00115994				True	True	2	↑	0.643788	True	False	none	29.3	C
23683	PRKD3	Prkd3			fracture		False	True	0.350258	6.31076e-05				False	True	1	↑	0.350258		True	gwas_strong	35.3	B
23741	EID1	Eid1	0.331373	0.0215901			False	False						True	False	1	↑	0.331373		False	none	12.2	C
23753	SDF2L1	Sdf2l1	0.609954	0.000221464			False	False	0.537623	0.00136263				True	True	2	↑	0.609954	True	False	none	29.1	C
23760	PITPNB	Pitpnb			BMD		False	True	0.184312	0.0220284				False	True	1	↑	0.184312		True	gwas_bmd	27.2	C
23770	FKBP8	Fkbp8	0.305128	0.00317061	BMD		False	True						True	False	1	↑	0.305128		False	gwas_bmd	20.0	C
23774	BRD1	Brd1					False	False	-0.330113	0.0133605				False	True	1	↓	0.330113		False	none	12.2	C
23780	APOL2	Apol11a	-2.1317	2.53484e-07			False	False	-0.970842	0.0115916	2.0	intermediate		True	True	2	↓	2.1317	True	False	none	44.2	C
23787	MTCH1	Mtch1	0.294897	0.00217086			False	False						True	False	1	↑	0.294897		False	none	12.0	C
23788	MTCH2	Mtch2					False	False	0.269627	0.0407587				False	True	1	↑	0.269627		False	none	11.8	C
241	ALOX5AP	Alox5ap	0.557308	7.68384e-07			False	False	0.516104	6.01327e-06				True	True	2	↑	0.557308	True	False	none	28.7	C
24137	KIF4A	Kif4	-0.425086	1.55475e-05			False	False	-0.535867	2.45645e-08				True	True	2	↓	0.535867	True	False	none	28.6	C
24142	NAA80	Naa80					False	False	-0.744844	0.000682985				False	True	1	↓	0.744844		False	none	15.0	C
24146	CLDN15	Cldn15	0.547741	1.34926e-05			False	False	0.451057	0.000483696				True	True	2	↑	0.547741	True	False	none	28.7	C
245802	MS4A6E	Ms4a6d	0.941407	7.34373e-06	BMD		False	True	0.536926	0.0166777				True	True	2	↑	0.941407	True	False	gwas_bmd	39.3	C
246	ALOX15	Alox15	0.91203	0.000580877			False	False						True	False	1	↑	0.91203		False	none	16.1	C
246243	RNASEH1	Rnaseh1	0.417245	0.00796159			False	False						True	False	1	↑	0.417245		False	none	12.8	C
246721	POLR2J2	Polr2j					False	False	0.387318	0.00809173				False	True	1	↑	0.387318		False	none	12.6	C
2475	MTOR	Mtor			BMD|fracture		False	True	-0.711158	5.27363e-05				False	True	1	↓	0.711158		True	gwas_strong	37.7	B
249	ALPL	Alpl	-1.086	0.00085	BMD|fracture	Fracture	False	True	-1.142	0.00179	14.0	systemic	osteoblast/mineralization	True	True	2	↓	1.142	True	False	canonical	57.6	A
2512	FTL	Ftl1	0.435685	0.000518812			False	False	0.328266	0.0121025				True	True	2	↑	0.435685	True	False	none	27.9	C
2519	FUCA2	Fuca2	0.51079	1.9174e-05			False	False						True	False	1	↑	0.51079		False	none	13.4	C
2521	FUS	Fus					False	False	-0.418815	0.0203269				False	True	1	↓	0.418815		False	none	12.8	C
2526	FUT4	Fut4	0.424355	0.0179946			False	False						True	False	1	↑	0.424355		False	none	12.8	C
252839	TMEM9	Tmem9					False	False	-0.432931	0.0249197				False	True	1	↓	0.432931		False	none	12.9	C
252983	STXBP4	Stxbp4	-0.607277	0.00729619			False	False	-0.71153	0.000989432				True	True	2	↓	0.71153	True	False	none	29.7	C
2530	FUT8	Fut8	0.24809	0.0299768	BMD		False	True						True	False	1	↑	0.24809		False	gwas_bmd	19.7	C
253012	HEPACAM2	Hepacam2					False	False	0.892723	0.0144617				False	True	1	↑	0.892723		False	none	16.0	C
2531	KDSR	Kdsr	0.258797	0.0173615			False	False						True	False	1	↑	0.258797		False	none	11.7	C
2532	ACKR1	Ackr1	-0.867196	3.13427e-07			False	False	-1.07245	7.47549e-11				True	True	2	↓	1.07245	True	False	none	32.1	C
253461	ZBTB38	Zbtb38					False	False	0.222576	0.0346283				False	True	1	↑	0.222576		False	none	11.5	C
253782	CERS6	Cers6					False	False	0.373181	0.0314051				False	True	1	↑	0.373181		False	none	12.5	C
253832	ZDHHC20	Zdhhc20					False	False	0.424998	0.00252745				False	True	1	↑	0.424998		False	none	12.8	C
253943	YTHDF3	Ythdf3					False	False	0.229423	0.0494656				False	True	1	↑	0.229423		False	none	11.5	C
254048	UBN2	Ubn2	-0.481431	0.00385214			False	False						True	False	1	↓	0.481431		False	none	13.2	C
254102	EHBP1L1	Ehbp1l1	-0.374825	0.00764883	BMD		False	True	-0.66188	4.39386e-07				True	True	2	↓	0.66188	True	False	gwas_bmd	37.4	C
254122	SNX32	Snx32	-0.512219	0.0133572			False	False	-0.506515	0.0117122				True	True	2	↓	0.512219	True	False	none	28.4	C
254170	FBXO33	Fbxo33	0.254712	0.036905			False	False						True	False	1	↑	0.254712		False	none	11.7	C
254359	ZDHHC24	Zdhhc24	-0.570281	7.16787e-05			False	False	-0.75036	1.349e-07				True	True	2	↓	0.75036	True	False	none	30.0	C
254394	MCM9	Mcm9	-0.308271	0.020117			False	False						True	False	1	↓	0.308271		False	none	12.1	C
254427	PROSER2	Proser2	-0.795646	0.0319634			False	False	-0.76789	0.0355577				True	True	2	↓	0.795646	True	False	none	30.3	C
254531	LPCAT4	Lpcat4					False	False	-0.509424	0.0164644				False	True	1	↓	0.509424		False	none	13.4	C
254552	NUDT8	Nudt8	0.448451	0.0358755			False	False						True	False	1	↑	0.448451		False	none	13.0	C
2547	XRCC6	Xrcc6	-0.445545	0.000907018			False	False						True	False	1	↓	0.445545		False	none	13.0	C
2548	GAA	Gaa					False	False	-0.638242	0.0122193				False	True	1	↓	0.638242		False	none	14.3	C
254863	TMEM256	Tmem256	0.382423	0.0440543			False	False						True	False	1	↑	0.382423		False	none	12.5	C
2549	GAB1	Gab1	-0.59862	0.00210345			False	False	-0.637148	0.00112223				True	True	2	↓	0.637148	True	False	none	29.2	C
255043	TMEM86B	Tmem86b	-0.668208	5.4969e-07			False	False	-0.779907	2.25178e-09				True	True	2	↓	0.779907	True	False	none	30.2	C
255308	EIF2S3B	Eif2s3y	0.343688	0.0274708			False	False						True	False	1	↑	0.343688		False	none	12.3	C
255394	TCP11L2	Tcp11l2					False	False	-0.54341	0.00542349				False	True	1	↓	0.54341		False	none	13.6	C
255403	ZNF718	Zfp958	0.366215	0.0492027			False	False						True	False	1	↑	0.366215		False	none	12.4	C
255488	RNF144B	Rnf144b	0.453843	0.00032043	osteoporosis		False	True	0.36033	0.00595401				True	True	2	↑	0.453843	True	False	gwas_strong	43.0	B
255649		Oosp1					False	False	1.11935	0.00205247				False	True	1	↑	1.11935		False	none	17.5	C
255758	DYNLT2B	Dynlt2b	0.769773	1.89774e-06			False	False	0.369693	0.0306139				True	True	2	↑	0.769773	True	False	none	30.1	C
255783	INAFM1	Inafm1					False	False	-0.415898	0.0118503				False	True	1	↓	0.415898		False	none	12.8	C
255809	C19orf38	AB124611	0.497761	2.45745e-05			False	False	0.343753	0.00565859				True	True	2	↑	0.497761	True	False	none	28.3	C
255928	SYT14	Syt14	-1.2072	1.52473e-05			False	False	-0.755734	0.00285476	7.0	systemic		True	True	2	↓	1.2072	True	False	none	33.0	C
256281	NUDT14	Nudt14	0.457689	0.0248154			False	False						True	False	1	↑	0.457689		False	none	13.1	C
256302	NATD1	Natd1	-0.537415	0.00116296			False	False	-1.01477	1.03956e-10				True	True	2	↓	1.01477	True	False	none	31.8	C
256364	EML3	Eml3					False	False	-0.53889	3.48314e-05				False	True	1	↓	0.53889		False	none	13.6	C
256394	SERPINA11	Serpina11	0.93784	0.0382799			False	False						True	False	1	↑	0.93784		False	none	16.3	C
256987	SERINC5	Serinc5	-0.711615	2.43049e-08			False	False	-0.55951	2.06836e-05				True	True	2	↓	0.711615	True	False	none	29.7	C
257000	TINCR	Tincr	-0.900828	0.0463571			False	False						True	False	1	↓	0.900828		False	none	16.0	C
257068	PLCXD2	Plcxd2					False	False	0.50964	0.00291005				False	True	1	↑	0.50964		False	none	13.4	C
257160	RNF214	Rnf214	-0.386148	0.0320337			False	False						True	False	1	↓	0.386148		False	none	12.6	C
257397	TAB3	Tab3	-0.383903	0.0394702			False	False						True	False	1	↓	0.383903		False	none	12.6	C
25759	SHC2	Shc2					False	False	-1.41371	0.035869				False	True	1	↓	1.41371		False	none	19.4	C
25764	HYPK	Hypk	0.409151	0.0347949			False	False						True	False	1	↑	0.409151		False	none	12.7	C
25766	PRPF40B	Prpf40b	-0.896533	0.0392274			False	False						True	False	1	↓	0.896533		False	none	16.0	C
25776	CBY1	Cby1			BMD|fracture		False	True	0.319824	0.0435742				False	True	1	↑	0.319824		True	gwas_strong	35.1	B
25792	CIZ1	Ciz1					False	False	-0.351595	0.0442919				False	True	1	↓	0.351595		False	none	12.3	C
25793	FBXO7	Fbxo7	-0.411537	0.00297266			False	False	-0.591121	6.31544e-06				True	True	2	↓	0.591121	True	False	none	28.9	C
25801	GCA	Gca					False	False	0.365919	0.0198104				False	True	1	↑	0.365919		False	none	12.4	C
25804	LSM4	Lsm4	0.337269	0.0296217			False	False						True	False	1	↑	0.337269		False	none	12.2	C
25814	ATXN10	Atxn10	0.437889	0.00730406			False	False						True	False	1	↑	0.437889		False	none	12.9	C
25816	TNFAIP8	Tnfaip8	0.353715	7.3005e-05			False	False	0.34763	0.000105472				True	True	2	↑	0.353715	True	False	none	27.4	C
25824	PRDX5	Prdx5	0.722055	6.90442e-10			False	False	0.431378	0.00048494				True	True	2	↑	0.722055	True	False	none	29.8	C
25828	TXN2	Txn2	0.242647	0.0301931			False	False						True	False	1	↑	0.242647		False	none	11.6	C
25829	TMEM184B	Tmem184b					False	False	-0.824894	0.00410689				False	True	1	↓	0.824894		False	none	15.5	C
25836	NIPBL	Nipbl	-0.221655	0.0363416	BMD|fracture|osteoporosis		False	True						True	False	1	↓	0.221655		False	gwas_strong	26.5	B
2584	GALK1	Galk1	0.58917	0.00258543			False	False						True	False	1	↑	0.58917		False	none	13.9	C
25840	METTL7A	Mettl7a1	-0.467506	0.00103519			False	False	-0.304038	0.0434212				True	True	2	↓	0.467506	True	False	none	28.1	C
