fips,indicator,value
17081,svi,0.717
17083,svi,0.034
17085,svi,0.089
17087,svi,0.291
17089,svi,0.494
17091,svi,0.697
17093,svi,0.122
17095,svi,0.642
17097,svi,0.466
17099,svi,0.383
17101,svi,0.481
17103,svi,0.319
17105,svi,0.381
17107,svi,0.181
17109,svi,0.461
17111,svi,0.115
17113,svi,0.2
17115,svi,0.526
17117,svi,0.139
17119,svi,0.258
17121,svi,0.555
17123,svi,0.068
17125,svi,0.149
17127,svi,0.586
17129,svi,0.016
17131,svi,0.06
17133,svi,0.002
17135,svi,0.25
17137,svi,0.524
17139,svi,0.356
17141,svi,0.348
17143,svi,0.678
17145,svi,0.603
17147,svi,0.004
17149,svi,0.378
17151,svi,0.509
17153,svi,0.527
17155,svi,0.016
17157,svi,0.416
17159,svi,0.306
17161,svi,0.689
17163,svi,0.554
17165,svi,0.741
17167,svi,0.43
17169,svi,0.411
17171,svi,0.018
17173,svi,0.064
17175,svi,0.019
17177,svi,0.552
17179,svi,0.095
17181,svi,0.517
17183,svi,0.658
17185,svi,0.41
17187,svi,0.533
17189,svi,0.051
17191,svi,0.439
17193,svi,0.438
17195,svi,0.255
17197,svi,0.241
17199,svi,0.43
17201,svi,0.763
17203,svi,0.023
18001,svi,0.598
18003,svi,0.505
18005,svi,0.378
18007,svi,0.416
18009,svi,0.441
18011,svi,0.042
18013,svi,0.176
18015,svi,0.093
18017,svi,0.557
18019,svi,0.27
18021,svi,0.286
18023,svi,0.516
18025,svi,0.267
18027,svi,0.742
18029,svi,0.062
18031,svi,0.048
18033,svi,0.103
18035,svi,0.633
18037,svi,0.124
18039,svi,0.794
18041,svi,0.655
18043,svi,0.148
18045,svi,0.267
18047,svi,0.164
18049,svi,0.39
18051,svi,0.239
18053,svi,0.725
18055,svi,0.379
18057,svi,0.035
18059,svi,0.033
18061,svi,0.117
18063,svi,0.071
18065,svi,0.264
18067,svi,0.378
18069,svi,0.118
18071,svi,0.504
18073,svi,0.214
18075,svi,0.409
18077,svi,0.446
18079,svi,0.209
18081,svi,0.107
18083,svi,0.63
18085,svi,0.486
18087,svi,0.39
18089,svi,0.707
18091,svi,0.585
18093,svi,0.279
18095,svi,0.657
18097,svi,0.829
18099,svi,0.537
18101,svi,0.175
18103,svi,0.442
18105,svi,0.469
18107,svi,0.322
18109,svi,0.113
18111,svi,0.278
18113,svi,0.506
18115,svi,0.092
18117,svi,0.497
18119,svi,0.33
18121,svi,0.693
18123,svi,0.242
18125,svi,0.068
18127,svi,0.166
18129,svi,0.013
18131,svi,0.311
18133,svi,0.19
18135,svi,0.379
18137,svi,0.351
18139,svi,0.258
18141,svi,0.614
18143,svi,0.634
18145,svi,0.232
18147,svi,0.047
18149,svi,0.256
18151,svi,0.162
18153,svi,0.61
18155,svi,0.7
18157,svi,0.499
18159,svi,0.044
18161,svi,0.17
18163,svi,0.585
18165,svi,0.385
18167,svi,0.714
18169,svi,0.286
18171,svi,0.01
18173,svi,0.037
18175,svi,0.265
18177,svi,0.676
18179,svi,0.084
18181,svi,0.304
18183,svi,0.08
19001,svi,0.049
19003,svi,0.039
19005,svi,0.29
19007,svi,0.496
19009,svi,0.023
19011,svi,0.004
19013,svi,0.529
19015,svi,0.045
19017,svi,0.042
19019,svi,0.043
19021,svi,0.669
19023,svi,0.031
19025,svi,0.088
19027,svi,0.078
19029,svi,0.178
19031,svi,0.005
19033,svi,0.188
19035,svi,0.119
19037,svi,0.043
19039,svi,0.779
19041,svi,0.241
19043,svi,0.263
19045,svi,0.367
19047,svi,0.835
19049,svi,0.058
19051,svi,0.369
19053,svi,0.47
19055,svi,0.012
19057,svi,0.49
19059,svi,0.084
19061,svi,0.222
19063,svi,0.29
19065,svi,0.199
19067,svi,0.172
19069,svi,0.253
19071,svi,0.016
19073,svi,0.18
19075,svi,0.002
19077,svi,0.061
19079,svi,0.06
19081,svi,0.074
19083,svi,0.165
19085,svi,0.024
19087,svi,0.203
19089,svi,0.055
19091,svi,0.096
19093,svi,0.059
19095,svi,0.031
19097,svi,0.066
19099,svi,0.194
19101,svi,0.517
19103,svi,0.351
19105,svi,0.206
19107,svi,0.062
19109,svi,0.194
19111,svi,0.275
19113,svi,0.194
19115,svi,0.282
19117,svi,0.287
19119,svi,0.029
19121,svi,0.017
19123,svi,0.173
19125,svi,0.125
19127,svi,0.662
19129,svi,0.074
19131,svi,0.073
19133,svi,0.094
19135,svi,0.22
19137,svi,0.06
19139,svi,0.435
19141,svi,0.263
19143,svi,0.142
19145,svi,0.253
19147,svi,0.09
19149,svi,0.067
19151,svi,0.092
19153,svi,0.457
19155,svi,0.489
19157,svi,0.234
19159,svi,0.187
19161,svi,0.085
19163,svi,0.298
19165,svi,0.056
19167,svi,0.103
19169,svi,0.282
19171,svi,0.325
19173,svi,0.097
19175,svi,0.423
19177,svi,0.381
19179,svi,0.807
19181,svi,0.076
19183,svi,0.149
19185,svi,0.389
19187,svi,0.406
19189,svi,0.125
19191,svi,0.041
19193,svi,0.652
19195,svi,0.004
19197,svi,0.401
20001,svi,0.392
20003,svi,0.276
20005,svi,0.355
20007,svi,0.518
20009,svi,0.628
20011,svi,0.524
20013,svi,0.28
20015,svi,0.272
20017,svi,0.193
20019,svi,0.769
20021,svi,0.482
20023,svi,0.218
20025,svi,0.165
20027,svi,0.317
20029,svi,0.228
20031,svi,0.205
20033,svi,0.101
20035,svi,0.619
20037,svi,0.768
20039,svi,0.161
20041,svi,0.184
20043,svi,0.226
20045,svi,0.256
20047,svi,0.237
20049,svi,0.362
20051,svi,0.186
20053,svi,0.178
20055,svi,0.857
20057,svi,0.793
20059,svi,0.261
20061,svi,0.711
20063,svi,0.106
20065,svi,0.404
20067,svi,0.476
20069,svi,0.298
20071,svi,0.523
20073,svi,0.258
20075,svi,0.302
20077,svi,0.531
20079,svi,0.559
20081,svi,0.364
20083,svi,0.082
20085,svi,0.306
20087,svi,0.01
20089,svi,0.105
20091,svi,0.085
20093,svi,0.396
20095,svi,0.038
20097,svi,0.304
20099,svi,0.629
20101,svi,0.106
20103,svi,0.231
20105,svi,0.079
20107,svi,0.41
20109,svi,0.186
20111,svi,0.677
20113,svi,0.135
20115,svi,0.118
20117,svi,0.094
20119,svi,0.341
20121,svi,0.054
20123,svi,0.138
20125,svi,0.815
20127,svi,0.178
20129,svi,0.593
20131,svi,0.062
20133,svi,0.573
20135,svi,0.072
20137,svi,0.164
20139,svi,0.196
20141,svi,0.075
20143,svi,0.045
20145,svi,0.268
20147,svi,0.239
20149,svi,0.053
20151,svi,0.388
20153,svi,0.252
20155,svi,0.563
20157,svi,0.024
20159,svi,0.295
20161,svi,0.556
20163,svi,0.108
20165,svi,0.037
20167,svi,0.324
20169,svi,0.571
20171,svi,0.446
20173,svi,0.686
20175,svi,0.91
20177,svi,0.507
20179,svi,0.106
20181,svi,0.24
20183,svi,0.06
20185,svi,0.282
20187,svi,0.546
20189,svi,0.883
20191,svi,0.383
20193,svi,0.074
20195,svi,0.018
20197,svi,0.063
20199,svi,0.191
20201,svi,0.04
20203,svi,0.421
20205,svi,0.468
20207,svi,0.219
20209,svi,0.95
21001,svi,0.536
21003,svi,0.616
21005,svi,0.224
21007,svi,0.388
21009,svi,0.771
21011,svi,0.414
21013,svi,0.799
21015,svi,0.15
21017,svi,0.414
21019,svi,0.686
21021,svi,0.532
21023,svi,0.21
21025,svi,0.69
21027,svi,0.506
21029,svi,0.119
21031,svi,0.684
21033,svi,0.613
21035,svi,0.402
21037,svi,0.248
21039,svi,0.315
21041,svi,0.824
21043,svi,0.589
21045,svi,0.866
21047,svi,0.926
21049,svi,0.532
21051,svi,0.84
21053,svi,0.76
21055,svi,0.501
21057,svi,0.546
21059,svi,0.612
21061,svi,0.488
21063,svi,0.484
21065,svi,0.836
21067,svi,0.572
21069,svi,0.647
21071,svi,0.755
21073,svi,0.625
21075,svi,0.932
21077,svi,0.568
21079,svi,0.203
21081,svi,0.298
21083,svi,0.725
21085,svi,0.57
21087,svi,0.736
21089,svi,0.211
21091,svi,0.18
21093,svi,0.516
21095,svi,0.849
21097,svi,0.411
21099,svi,0.769
21101,svi,0.645
21103,svi,0.522
21105,svi,0.426
21107,svi,0.644
21109,svi,0.511
21111,svi,0.615
21113,svi,0.274
21115,svi,0.728
21117,svi,0.296
21119,svi,0.773
21121,svi,0.758
21123,svi,0.29
21125,svi,0.663
21127,svi,0.534
21129,svi,0.801
21131,svi,0.635
21133,svi,0.766
21135,svi,0.57
21137,svi,0.624
21139,svi,0.126
21141,svi,0.451
21143,svi,0.172
21145,svi,0.557
21147,svi,0.748
21149,svi,0.274
21151,svi,0.491
21153,svi,0.781
21155,svi,0.757
21157,svi,0.214
21159,svi,0.624
21161,svi,0.616
21163,svi,0.185
21165,svi,0.345
21167,svi,0.275
21169,svi,0.498
21171,svi,0.667
21173,svi,0.662
21175,svi,0.694
21177,svi,0.27
21179,svi,0.083
21181,svi,0.409
21183,svi,0.452
21185,svi,0.026
21187,svi,0.354
21189,svi,0.709
21191,svi,0.455
21193,svi,0.659
21195,svi,0.743
21197,svi,0.708
21199,svi,0.664
21201,svi,0.486
21203,svi,0.678
21205,svi,0.478
21207,svi,0.668
21209,svi,0.207
21211,svi,0.334
21213,svi,0.307
21215,svi,0.026
21217,svi,0.408
21219,svi,0.832
21221,svi,0.441
21223,svi,0.607
21225,svi,0.21
21227,svi,0.727
21229,svi,0.404
21231,svi,0.75
21233,svi,0.698
21235,svi,0.742
21237,svi,0.81
21239,svi,0.158
22001,svi,0.888
22003,svi,0.724
22005,svi,0.325
22007,svi,0.753
22009,svi,0.928
22011,svi,0.52
22013,svi,0.943
22015,svi,0.696
22017,svi,0.9
22019,svi,0.71
22021,svi,0.792
22023,svi,0.237
22025,svi,0.822
22027,svi,0.836
22029,svi,0.968
22031,svi,0.814
22033,svi,0.803
22035,svi,0.967
22037,svi,0.752
22039,svi,0.999
22041,svi,0.887
22043,svi,0.546
22045,svi,0.951
22047,svi,0.842
22049,svi,0.774
22051,svi,0.798
22053,svi,0.817
22055,svi,0.745
22057,svi,0.803
22059,svi,0.57
22061,svi,0.839
22063,svi,0.444
22065,svi,0.998
22067,svi,0.908
22069,svi,0.864
22071,svi,0.833
22073,svi,0.859
22075,svi,0.653
22077,svi,0.786
22079,svi,0.902
22081,svi,0.827
22083,svi,0.894
22085,svi,0.831
22087,svi,0.867
22089,svi,0.316
22091,svi,0.918
22093,svi,0.555
22095,svi,0.716
22097,svi,0.837
22099,svi,0.73
22101,svi,0.864
22103,svi,0.451
22105,svi,0.89
22107,svi,0.723
22109,svi,0.86
22111,svi,0.679
22113,svi,0.79
22115,svi,0.754
22117,svi,0.974
22119,svi,0.904
22121,svi,0.542
22123,svi,0.59
22125,svi,0.439
22127,svi,0.714
23001,svi,0.561
23003,svi,0.576
23005,svi,0.179
23007,svi,0.412
23009,svi,0.204
23011,svi,0.312
23013,svi,0.168
23015,svi,0.204
23017,svi,0.317
23019,svi,0.425
23021,svi,0.493
23023,svi,0.066
23025,svi,0.466
23027,svi,0.269
23029,svi,0.696
23031,svi,0.172
24001,svi,0.549
24003,svi,0.19
24005,svi,0.518
24009,svi,0.009
24011,svi,0.676
24013,svi,0.033
24015,svi,0.321
24017,svi,0.197
24019,svi,0.787
24021,svi,0.183
24023,svi,0.233
24025,svi,0.102
24027,svi,0.137
24029,svi,0.457
24031,svi,0.463
24033,svi,0.797
24035,svi,0.04
24037,svi,0.303
24039,svi,0.855
24041,svi,0.242
24043,svi,0.599
24045,svi,0.82
24047,svi,0.488
24510,svi,0.868
25001,svi,0.096
25003,svi,0.367
25005,svi,0.588
25007,svi,0.114
25009,svi,0.608
25011,svi,0.369
25013,svi,0.823
25015,svi,0.258
25017,svi,0.268
25019,svi,0.119
25021,svi,0.273
25023,svi,0.284
25025,svi,0.786
25027,svi,0.44
26001,svi,0.141
26003,svi,0.395
26005,svi,0.172
26007,svi,0.355
26009,svi,0.064
26011,svi,0.336
26013,svi,0.412
26015,svi,0.052
26017,svi,0.351
26019,svi,0.079
26021,svi,0.696
26023,svi,0.726
26025,svi,0.691
26027,svi,0.247
26029,svi,0.15
26031,svi,0.273
26033,svi,0.666
26035,svi,0.768
26037,svi,0.036
26039,svi,0.357
26041,svi,0.329
26043,svi,0.16
26045,svi,0.223
26047,svi,0.17
26049,svi,0.677
26051,svi,0.595
26053,svi,0.375
26055,svi,0.197
26057,svi,0.334
26059,svi,0.458
26061,svi,0.471
26063,svi,0.198
26065,svi,0.592
26067,svi,0.344
26069,svi,0.439
26071,svi,0.327
26073,svi,0.606
26075,svi,0.519
26077,svi,0.452
26079,svi,0.36
26081,svi,0.474
26083,svi,0.019
26085,svi,0.656
26087,svi,0.219
26089,svi,0.04
26091,svi,0.363
26093,svi,0.005
26095,svi,0.358
26097,svi,0.644
26099,svi,0.386
26101,svi,0.387
26103,svi,0.236
26105,svi,0.438
26107,svi,0.58
26109,svi,0.225
26111,svi,0.154
26113,svi,0.468
26115,svi,0.156
26117,svi,0.425
26119,svi,0.356
26121,svi,0.625
26123,svi,0.5
26125,svi,0.146
26127,svi,0.721
26129,svi,0.542
26131,svi,0.161
26133,svi,0.629
26135,svi,0.626
26137,svi,0.445
26139,svi,0.177
26141,svi,0.222
26143,svi,0.502
26145,svi,0.655
26147,svi,0.308
26149,svi,0.615
26151,svi,0.426
26153,svi,0.403
26155,svi,0.118
26157,svi,0.264
26159,svi,0.689
26161,svi,0.257
26163,svi,0.871
26165,svi,0.434
27001,svi,0.28
27003,svi,0.133
27005,svi,0.342
27007,svi,0.809
27009,svi,0.309
27011,svi,0.122
27013,svi,0.318
27015,svi,0.077
27017,svi,0.245
27019,svi,0.016
27021,svi,0.406
27023,svi,0.672
27025,svi,0.032
27027,svi,0.316
27029,svi,0.844
27031,svi,0.182
27033,svi,0.465
27035,svi,0.148
27037,svi,0.152
27039,svi,0.041
27041,svi,0.069
27043,svi,0.11
27045,svi,0.193
27047,svi,0.415
27049,svi,0.169
27051,svi,0.134
27053,svi,0.396
27055,svi,0.03
27057,svi,0.244
27059,svi,0.065
27061,svi,0.38
27063,svi,0.02
27065,svi,0.236
27067,svi,0.469
27069,svi,0.113
27071,svi,0.347
27073,svi,0.068
27075,svi,0.073
27077,svi,0.072
27079,svi,0.065
27081,svi,0.11
27083,svi,0.485
27085,svi,0.076
27087,svi,0.926
27089,svi,0.109
27091,svi,0.192
27093,svi,0.104
27095,svi,0.594
27097,svi,0.2
27099,svi,0.643
27101,svi,0.104
27103,svi,0.241
27105,svi,0.779
27107,svi,0.26
27109,svi,0.24
27111,svi,0.266
27113,svi,0.246
27115,svi,0.511
27117,svi,0.453
27119,svi,0.398
27121,svi,0.029
27123,svi,0.675
27125,svi,0.112
27127,svi,0.2
27129,svi,0.217
27131,svi,0.41
27133,svi,0.128
27135,svi,0.211
27137,svi,0.297
27139,svi,0.096
27141,svi,0.072
27143,svi,0.103
27145,svi,0.389
27147,svi,0.249
27149,svi,0.169
27151,svi,0.358
27153,svi,0.556
27155,svi,0.289
27157,svi,0.102
27159,svi,0.78
27161,svi,0.279
27163,svi,0.067
27165,svi,0.65
27167,svi,0.147
27169,svi,0.155
27171,svi,0.022
27173,svi,0.26
28001,svi,0.986
28003,svi,0.838
28005,svi,0.876
28007,svi,0.973
28009,svi,0.558
28011,svi,0.99
28013,svi,0.869
28015,svi,0.547
28017,svi,0.93
28019,svi,0.628
28021,svi,0.924
28023,svi,0.726
28025,svi,0.737
28027,svi,0.945
28029,svi,0.84
28031,svi,0.792
28033,svi,0.316
28035,svi,0.966
28037,svi,0.56
28039,svi,0.809
28041,svi,0.685
28043,svi,0.879
28045,svi,0.552
28047,svi,0.922
28049,svi,0.896
28051,svi,0.992
28053,svi,0.973
28055,svi,0.985
28057,svi,0.295
28059,svi,0.715
28061,svi,0.673
28063,svi,0.92
28065,svi,0.777
28067,svi,0.831
28069,svi,0.944
28071,svi,0.477
28073,svi,0.691
28075,svi,0.918
28077,svi,0.778
28079,svi,0.978
28081,svi,0.755
28083,svi,0.931
28085,svi,0.712
28087,svi,0.783
28089,svi,0.342
28091,svi,0.944
28093,svi,0.856
28095,svi,0.666
28097,svi,0.901
28099,svi,0.955
28101,svi,0.766
28103,svi,0.988
28105,svi,0.78
28107,svi,0.849
28109,svi,0.617
28111,svi,0.756
28113,svi,0.971
28115,svi,0.727
28117,svi,0.843
28119,svi,0.959
28121,svi,0.374
28123,svi,0.974
28125,svi,0.958
28127,svi,0.716
28129,svi,0.55
28131,svi,0.825
28133,svi,0.962
28135,svi,0.957
28137,svi,0.744
28139,svi,0.843
28141,svi,0.654
28143,svi,0.975
28145,svi,0.714
28147,svi,0.865
28149,svi,0.94
28151,svi,0.995
28153,svi,0.908
28155,svi,0.509
28157,svi,0.919
28159,svi,0.913
28161,svi,0.736
28163,svi,0.998
29001,svi,0.497
29003,svi,0.042
29005,svi,0.13
29007,svi,0.569
29009,svi,0.579
29011,svi,0.728
29013,svi,0.593
29015,svi,0.631
29017,svi,0.505
29019,svi,0.382
29021,svi,0.761
29023,svi,0.842
29025,svi,0.334
29027,svi,0.236
29029,svi,0.326
29031,svi,0.34
29033,svi,0.314
29035,svi,0.503
29037,svi,0.129
29039,svi,0.655
29041,svi,0.157
29043,svi,0.138
29045,svi,0.44
29047,svi,0.247
29049,svi,0.094
29051,svi,0.25
29053,svi,0.441
29055,svi,0.798
29057,svi,0.571
29059,svi,0.582
29061,svi,0.501
29063,svi,0.13
29065,svi,0.708
29067,svi,0.37
29069,svi,0.978
29071,svi,0.126
29073,svi,0.102
29075,svi,0.5
29077,svi,0.554
29079,svi,0.748
29081,svi,0.606
29083,svi,0.683
29085,svi,0.567
29087,svi,0.127
29089,svi,0.233
29091,svi,0.653
29093,svi,0.742
29095,svi,0.672
29097,svi,0.751
29099,svi,0.16
29101,svi,0.376
29103,svi,0.336
29105,svi,0.571
29107,svi,0.166
29109,svi,0.82
29111,svi,0.498
29113,svi,0.217
29115,svi,0.158
29117,svi,0.35
29119,svi,0.818
29121,svi,0.534
29123,svi,0.605
29125,svi,0.592
29127,svi,0.394
29129,svi,0.422
29131,svi,0.393
29133,svi,0.917
29135,svi,0.52
29137,svi,0.4
29139,svi,0.458
29141,svi,0.765
29143,svi,0.848
29145,svi,0.564
29147,svi,0.237
29149,svi,0.683
29151,svi,0.013
29153,svi,0.472
29155,svi,0.954
29157,svi,0.22
29159,svi,0.677
29161,svi,0.669
29163,svi,0.584
29165,svi,0.101
29167,svi,0.593
29169,svi,0.643
29171,svi,0.294
29173,svi,0.105
29175,svi,0.468
29177,svi,0.098
29179,svi,0.56
29181,svi,0.627
29183,svi,0.036
29185,svi,0.443
29186,svi,0.088
29187,svi,0.711
29189,svi,0.32
29195,svi,0.573
29197,svi,0.208
29199,svi,0.484
29201,svi,0.746
29203,svi,0.583
29205,svi,0.364
29207,svi,0.562
29209,svi,0.461
29211,svi,0.446
29213,svi,0.719
29215,svi,0.88
29217,svi,0.64
29219,svi,0.23
29221,svi,0.804
29223,svi,0.624
29225,svi,0.558
29227,svi,0.24
29229,svi,0.876
29510,svi,0.852
30001,svi,0.256
30003,svi,0.666
30005,svi,0.948
30007,svi,0.08
30009,svi,0.075
30011,svi,0.314
30013,svi,0.528
30015,svi,0.277
30017,svi,0.407
30019,svi,0.05
30021,svi,0.177
30023,svi,0.661
30025,svi,0.145
30027,svi,0.281
30029,svi,0.227
30031,svi,0.078
30033,svi,0.077
30035,svi,0.907
30037,svi,0.154
30039,svi,0.121
30041,svi,0.546
30043,svi,0.097
30045,svi,0.027
30047,svi,0.728
30049,svi,0.142
30051,svi,0.408
30053,svi,0.456
30055,svi,0.055
30057,svi,0.115
30059,svi,0.069
30061,svi,0.377
30063,svi,0.247
30065,svi,0.379
30067,svi,0.159
30069,svi,0.003
30071,svi,0.364
30073,svi,0.719
30075,svi,0.052
30077,svi,0.331
30079,svi,0.128
30081,svi,0.267
30083,svi,0.208
30085,svi,0.795
30087,svi,0.607
30089,svi,0.427
30091,svi,0.116
30093,svi,0.453
30095,svi,0.038
30097,svi,0.022
30099,svi,0.292
30101,svi,0.579
30103,svi,0.121
30105,svi,0.315
30107,svi,0.259
30109,svi,0.168
30111,svi,0.308
31001,svi,0.471
31003,svi,0.108
31005,svi,0.136
31007,svi,0.023
31009,svi,0.014
31011,svi,0.028
31013,svi,0.411
31015,svi,0.047
31017,svi,0.139
31019,svi,0.385
31021,svi,0.209
31023,svi,0.088
31025,svi,0.046
31027,svi,0.006
31029,svi,0.254
31031,svi,0.15
31033,svi,0.219
31035,svi,0.112
31037,svi,0.385
31039,svi,0.161
31041,svi,0.182
31043,svi,0.769
31045,svi,0.234
31047,svi,0.744
31049,svi,0.1
31051,svi,0.25
31053,svi,0.641
31055,svi,0.6
31057,svi,0.171
31059,svi,0.014
31061,svi,0.082
31063,svi,0.195
31065,svi,0.156
31067,svi,0.184
31069,svi,0.168
31071,svi,0.008
31073,svi,0.003
31075,svi,0.205
31077,svi,0.033
31079,svi,0.723
31081,svi,0.006
31083,svi,0.23
31085,svi,0.046
31087,svi,0.283
31089,svi,0.121
31091,svi,0.143
31093,svi,0.115
31095,svi,0.25
31097,svi,0.428
31099,svi,0.152
31101,svi,0.372
31103,svi,0.008
31105,svi,0.527
31107,svi,0.207
31109,svi,0.378
31111,svi,0.384
31113,svi,0.194
31115,svi,0.048
31117,svi,0.0
31119,svi,0.526
31121,svi,0.3
31123,svi,0.318
31125,svi,0.063
31127,svi,0.329
31129,svi,0.071
31131,svi,0.286
31133,svi,0.575
31135,svi,0.076
31137,svi,0.232
31139,svi,0.05
31141,svi,0.39
31143,svi,0.202
31145,svi,0.376
31147,svi,0.174
31149,svi,0.032
31151,svi,0.598
31153,svi,0.113
31155,svi,0.013
31157,svi,0.671
31159,svi,0.059
31161,svi,0.512
31163,svi,0.109
31165,svi,0.255
31167,svi,0.025
31169,svi,0.057
31171,svi,0.002
31173,svi,0.799
31175,svi,0.101
31177,svi,0.032
31179,svi,0.054
31181,svi,0.058
31183,svi,0.044
31185,svi,0.138
32001,svi,0.622
32003,svi,0.856
32005,svi,0.204
32007,svi,0.575
32009,svi,0.821
32011,svi,0.239
32013,svi,0.608
32015,svi,0.7
32017,svi,0.662
32019,svi,0.586
32021,svi,0.705
32023,svi,0.818
32027,svi,0.72
32029,svi,0.116
32031,svi,0.674
32033,svi,0.288
32510,svi,0.85
33001,svi,0.183
33003,svi,0.132
33005,svi,0.224
33007,svi,0.508
33009,svi,0.297
33011,svi,0.254
33013,svi,0.222
33015,svi,0.026
33017,svi,0.265
33019,svi,0.122
34001,svi,0.877
34003,svi,0.384
34005,svi,0.265
34007,svi,0.763
34009,svi,0.417
34011,svi,0.981
34013,svi,0.939
34015,svi,0.191
34017,svi,0.796
34019,svi,0.035
34021,svi,0.71
34023,svi,0.639
34025,svi,0.228
34027,svi,0.163
34029,svi,0.407
34031,svi,0.906
34033,svi,0.686
34035,svi,0.17
34037,svi,0.048
34039,svi,0.795
34041,svi,0.245
35001,svi,0.778
35003,svi,0.455
35005,svi,0.952
35006,svi,0.982
35007,svi,0.931
35009,svi,0.928
35011,svi,0.589
35015,svi,0.694
35017,svi,0.9
35019,svi,0.74
35021,svi,0.578
35023,svi,0.949
35025,svi,0.908
35027,svi,0.711
35028,svi,0.012
35029,svi,0.997
35031,svi,0.97
35033,svi,0.731
35035,svi,0.922
35037,svi,0.679
35039,svi,0.815
35041,svi,0.978
35043,svi,0.472
35045,svi,0.934
35047,svi,0.962
35049,svi,0.765
35051,svi,0.84
35053,svi,0.937
35055,svi,0.839
35057,svi,0.737
35059,svi,0.828
35061,svi,0.868
36001,svi,0.432
36003,svi,0.437
36005,svi,0.996
36007,svi,0.702
36009,svi,0.656
36011,svi,0.479
36013,svi,0.646
36015,svi,0.58
36017,svi,0.519
36019,svi,0.389
36021,svi,0.42
36023,svi,0.32
36025,svi,0.473
36027,svi,0.456
36029,svi,0.47
36031,svi,0.331
36033,svi,0.574
36035,svi,0.409
36037,svi,0.18
36039,svi,0.402
36041,svi,0.188
36043,svi,0.363
36045,svi,0.66
36047,svi,0.884
36049,svi,0.152
36051,svi,0.227
36053,svi,0.13
36055,svi,0.586
36057,svi,0.776
36059,svi,0.278
36061,svi,0.667
36063,svi,0.343
36065,svi,0.597
36067,svi,0.557
36069,svi,0.261
36071,svi,0.663
36073,svi,0.59
36075,svi,0.551
36077,svi,0.384
36079,svi,0.12
36081,svi,0.775
36083,svi,0.342
36085,svi,0.581
36087,svi,0.716
36089,svi,0.692
36091,svi,0.05
36093,svi,0.482
36095,svi,0.391
36097,svi,0.342
36099,svi,0.485
36101,svi,0.438
36103,svi,0.264
36105,svi,0.786
36107,svi,0.134
36109,svi,0.418
36111,svi,0.564
36113,svi,0.144
36115,svi,0.453
36117,svi,0.323
36119,svi,0.682
36121,svi,0.144
36123,svi,0.578
37001,svi,0.772
37003,svi,0.601
37005,svi,0.626
37007,svi,0.957
37009,svi,0.373
37011,svi,0.732
37013,svi,0.846
37015,svi,0.968
37017,svi,0.876
37019,svi,0.408
37021,svi,0.54
37023,svi,0.746
37025,svi,0.434
37027,svi,0.709
37029,svi,0.478
37031,svi,0.401
37033,svi,0.753
37035,svi,0.681
37037,svi,0.419
37039,svi,0.47
37041,svi,0.836
37043,svi,0.485
37045,svi,0.876
37047,svi,0.952
37049,svi,0.867
37051,svi,0.934
37053,svi,0.092
37055,svi,0.277
37057,svi,0.668
37059,svi,0.458
37061,svi,0.901
37063,svi,0.728
37065,svi,0.963
37067,svi,0.777
37069,svi,0.719
37071,svi,0.717
37073,svi,0.599
37075,svi,0.503
37077,svi,0.66
37079,svi,0.984
37081,svi,0.794
37083,svi,0.977
37085,svi,0.782
37087,svi,0.355
37089,svi,0.383
37091,svi,0.967
37093,svi,0.924
37095,svi,0.804
37097,svi,0.403
37099,svi,0.722
37101,svi,0.63
37103,svi,0.909
37105,svi,0.888
37107,svi,0.995
37109,svi,0.337
37111,svi,0.751
37113,svi,0.564
37115,svi,0.366
37117,svi,0.893
37119,svi,0.605
37121,svi,0.449
37123,svi,0.813
37125,svi,0.416
37127,svi,0.927
37129,svi,0.462
37131,svi,0.927
37133,svi,0.772
37135,svi,0.399
37137,svi,0.661
37141,svi,0.611
37143,svi,0.496
37145,svi,0.594
37147,svi,0.911
37149,svi,0.365
37151,svi,0.704
37153,svi,0.974
37155,svi,0.992
37157,svi,0.815
37159,svi,0.874
37161,svi,0.842
37163,svi,0.942
37165,svi,0.993
37167,svi,0.554
37169,svi,0.434
37171,svi,0.804
37173,svi,0.864
37175,svi,0.522
37177,svi,0.829
37179,svi,0.221
37181,svi,0.971
37183,svi,0.343
37185,svi,0.97
37187,svi,0.937
37189,svi,0.482
37191,svi,0.952
37193,svi,0.624
37195,svi,0.965
37197,svi,0.622
37199,svi,0.6
38001,svi,0.269
38003,svi,0.085
38005,svi,0.814
38007,svi,0.058
38009,svi,0.049
38011,svi,0.14
38013,svi,0.008
38015,svi,0.202
38017,svi,0.218
38019,svi,0.182
38021,svi,0.057
38023,svi,0.155
38025,svi,0.392
38027,svi,0.426
38029,svi,0.061
38031,svi,0.041
38033,svi,0.124
38035,svi,0.344
38037,svi,0.09
38039,svi,0.038
38041,svi,0.083
38043,svi,0.096
38045,svi,0.021
38047,svi,0.02
38049,svi,0.057
38051,svi,0.123
38053,svi,0.465
